# energy s p d
-1.706489999999999796e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.705819999999999936e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.705150000000000077e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.704479999999999862e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.703819999999999979e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.703149999999999764e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.702479999999999905e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.701810000000000045e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.701139999999999830e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.700479999999999947e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.699810000000000088e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.699139999999999873e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.698470000000000013e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.697799999999999798e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.697139999999999915e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.696470000000000056e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.695799999999999841e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.695129999999999981e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.694459999999999766e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.693799999999999883e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.693130000000000024e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.692459999999999809e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.691789999999999949e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.691120000000000090e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.690459999999999852e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.689789999999999992e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.689119999999999777e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.688449999999999918e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.687780000000000058e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.687119999999999820e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.686449999999999960e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.685780000000000101e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.685109999999999886e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.684440000000000026e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.683779999999999788e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.683109999999999928e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.682440000000000069e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.681769999999999854e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.681099999999999994e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.680440000000000111e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.679769999999999897e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.679100000000000037e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.678429999999999822e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.677759999999999962e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.677100000000000080e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.676429999999999865e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.675760000000000005e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.675089999999999790e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.674419999999999931e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.673760000000000048e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.673089999999999833e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.672419999999999973e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.671750000000000114e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.671079999999999899e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.670420000000000016e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.669749999999999801e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.669079999999999941e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.668410000000000082e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.667739999999999867e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.667079999999999984e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.666409999999999769e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.665739999999999910e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.665070000000000050e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.664399999999999835e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.663729999999999976e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.663070000000000093e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.662399999999999878e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.661730000000000018e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.661059999999999803e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.660389999999999944e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.659730000000000061e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.659059999999999846e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.658389999999999986e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.657719999999999771e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.657049999999999912e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.656390000000000029e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.655719999999999814e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.655049999999999955e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.654380000000000095e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.653709999999999880e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.653049999999999997e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.652379999999999782e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.651709999999999923e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.651040000000000063e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.650369999999999848e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.649709999999999965e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.649040000000000106e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.648369999999999891e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.384474085363705542e-08
-1.647700000000000031e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.728591139250215240e-08
-1.647029999999999816e+01 0.000000000000000000e+00 0.000000000000000000e+00 7.627305369188977505e-08
-1.646369999999999933e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.399689065890194363e-07
-1.645700000000000074e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.421918911268234415e-07
-1.645029999999999859e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.033431124570609073e-07
-1.644359999999999999e+01 0.000000000000000000e+00 0.000000000000000000e+00 6.667428622702983307e-07
-1.643689999999999785e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.069801883996068459e-06
-1.643029999999999902e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.689883901124910100e-06
-1.642360000000000042e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.609647432167723191e-06
-1.641689999999999827e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.965233646451907359e-06
-1.641019999999999968e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.927740495371091966e-06
-1.640350000000000108e+01 0.000000000000000000e+00 0.000000000000000000e+00 8.707664846708683916e-06
-1.639689999999999870e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.261198122978332855e-05
-1.639020000000000010e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.799596508932182259e-05
-1.638349999999999795e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.531090862695785021e-05
-1.637679999999999936e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.512194899260772730e-05
-1.637010000000000076e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.810144364072178712e-05
-1.636349999999999838e+01 0.000000000000000000e+00 0.000000000000000000e+00 6.504970267008243208e-05
-1.635679999999999978e+01 0.000000000000000000e+00 0.000000000000000000e+00 8.692134279134031984e-05
-1.635009999999999764e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.148335452136991152e-04
-1.634339999999999904e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.500571756625640474e-04
-1.633670000000000044e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.940896509104396883e-04
-1.633009999999999806e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.486313511449547188e-04
-1.632339999999999947e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.156443262044621124e-04
-1.631670000000000087e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.973833152015075407e-04
-1.630999999999999872e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.964511752799697589e-04
-1.630330000000000013e+01 0.000000000000000000e+00 0.000000000000000000e+00 6.158421951027029991e-04
-1.629669999999999774e+01 0.000000000000000000e+00 0.000000000000000000e+00 7.590411302016264027e-04
-1.628999999999999915e+01 0.000000000000000000e+00 0.000000000000000000e+00 9.300711730768785462e-04
-1.628330000000000055e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.133646584987188554e-03
-1.627659999999999840e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.375238705813207341e-03
-1.626989999999999981e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.661232725026325985e-03
-1.626330000000000098e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.999077545031248578e-03
-1.625659999999999883e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.397447319185824939e-03
-1.624990000000000023e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.866377174758343027e-03
-1.624319999999999808e+01 6.922370426818527711e-09 0.000000000000000000e+00 3.417523939606334146e-03
-1.623649999999999949e+01 1.864295569625107620e-08 0.000000000000000000e+00 4.064338156719409824e-03
-1.622990000000000066e+01 3.813652684594488752e-08 0.000000000000000000e+00 4.822334628303630646e-03
-1.622319999999999851e+01 6.998445329450971816e-08 0.000000000000000000e+00 5.709283616899514871e-03
-1.621649999999999991e+01 1.210959455634117207e-07 0.000000000000000000e+00 6.745551242351988108e-03
-1.620979999999999777e+01 2.016715562285304536e-07 0.000000000000000000e+00 7.954301549684650655e-03
-1.620309999999999917e+01 3.264490607083306070e-07 0.000000000000000000e+00 9.361892198082720495e-03
-1.619650000000000034e+01 5.162579863017831137e-07 0.000000000000000000e+00 1.099810461254260678e-02
-1.618979999999999819e+01 7.998830532896915117e-07 0.000000000000000000e+00 1.289656305693208035e-02
-1.618309999999999960e+01 1.223118677519919492e-06 0.000000000000000000e+00 1.509503611297836542e-02
-1.617640000000000100e+01 1.835104936086029669e-06 0.000000000000000000e+00 1.763587016511476702e-02
-1.616969999999999885e+01 2.704785438885380918e-06 0.000000000000000000e+00 2.056636565489709800e-02
-1.616300000000000026e+01 3.919492387834912683e-06 0.000000000000000000e+00 2.393919929337960661e-02
-1.615639999999999787e+01 5.587191296930670920e-06 0.000000000000000000e+00 2.781292945304351255e-02
-1.614969999999999928e+01 7.844955676640994727e-06 0.000000000000000000e+00 3.225243753353428111e-02
-1.614300000000000068e+01 1.084348615488172147e-05 2.076711128045558231e-08 3.732950145991371926e-02
-1.613629999999999853e+01 1.476031022885040858e-05 5.592886708875322860e-08 4.312329542931582493e-02
-1.612959999999999994e+01 1.980051590771584680e-05 1.144095805378346626e-07 4.972102324862778810e-02
-1.612300000000000111e+01 2.617684837161931159e-05 2.099533598835291677e-07 5.721845919626117327e-02
-1.611629999999999896e+01 3.411815722918246053e-05 3.632878366902351887e-07 6.572059286878943751e-02
-1.610960000000000036e+01 4.386556064156554234e-05 6.050146686855914139e-07 7.534221324441639500e-02
-1.610289999999999822e+01 5.564876669274456289e-05 9.793471821249919270e-07 8.620852183990371231e-02
-1.609619999999999962e+01 6.969909303584154766e-05 1.548773958905349341e-06 9.845570086837862611e-02
-1.608960000000000079e+01 8.622236425550446417e-05 2.399649159869074429e-06 1.122314697639320569e-01
-1.608289999999999864e+01 1.054142263116577725e-04 3.648588921279302801e-06 1.276955644285950320e-01
-1.607620000000000005e+01 1.274369932356429877e-04 5.449385941169335870e-06 1.450202077540614087e-01
-1.606949999999999790e+01 1.524402658581740959e-04 7.999946736118308027e-06 1.643904981654595310e-01
-1.606279999999999930e+01 1.805438983690950665e-04 1.156929091490166593e-05 1.860047118797104049e-01
-1.605620000000000047e+01 2.118648294577715676e-04 1.645421492119053007e-05 2.100745110074694888e-01
-1.604949999999999832e+01 2.465124647387306809e-04 2.302349483049477224e-05 2.368250997632772581e-01
-1.604279999999999973e+01 2.845966112686304094e-04 3.170513577531495033e-05 2.664952943024096466e-01
-1.603610000000000113e+01 3.262548453974099512e-04 4.298103498379827537e-05 2.993374127713266386e-01
-1.602939999999999898e+01 3.716491138618291910e-04 5.737619276080007307e-05 3.356171591809123944e-01
-1.602280000000000015e+01 4.209781964743450604e-04 7.546285378320509484e-05 3.756132248298965082e-01
-1.601609999999999800e+01 4.744763811467804125e-04 9.779036432314871358e-05 4.196169395971702798e-01
-1.600939999999999941e+01 5.324316304046655202e-04 1.249007262756962405e-04 4.679315842892030064e-01
-1.600270000000000081e+01 5.951701182386450123e-04 1.572883278930909637e-04 5.208716342989183623e-01
-1.599600000000000044e+01 6.630552082777746523e-04 1.953718263109094908e-04 5.787618445657282118e-01
-1.598939999999999984e+01 7.364797103157089825e-04 2.394899177022642885e-04 6.419359813970534345e-01
-1.598269999999999946e+01 8.158563296612264884e-04 2.898346719437936195e-04 7.107356070867261177e-01
-1.597600000000000087e+01 9.016073240474769103e-04 3.464842093617206530e-04 7.855084088070852788e-01
-1.596930000000000049e+01 9.941543609013733709e-04 4.093933828165833666e-04 8.666064787975351624e-01
-1.596260000000000012e+01 1.093909427607279777e-03 4.784294390523326267e-04 9.543843171412007553e-01
-1.595599999999999952e+01 1.201267423988352677e-03 5.533504106436339847e-04 1.049196670409142662e+00
-1.594930000000000092e+01 1.316600801046119429e-03 6.338828751656228055e-04 1.151396170375417638e+00
-1.594260000000000055e+01 1.440256342853906291e-03 7.197519970374827679e-04 1.261330739045825267e+00
-1.593590000000000018e+01 1.572553951350377788e-03 8.107453176395139523e-04 1.379340975984221895e+00
-1.592919999999999980e+01 1.713787107407830062e-03 9.067036724746489057e-04 1.505757179665372369e+00
-1.592260000000000097e+01 1.864224555166584625e-03 1.007593415684317900e-03 1.640896454806300975e+00
-1.591590000000000060e+01 2.024112689769117911e-03 1.113512833966889565e-03 1.785059578454010865e+00
-1.590920000000000023e+01 2.193678114336448850e-03 1.224716723098796811e-03 1.938527830672309271e+00
-1.590249999999999986e+01 2.373129860257696105e-03 1.341557240905734113e-03 2.101559732545184467e+00
-1.589579999999999949e+01 2.562660825307551925e-03 1.464501476686069737e-03 2.274387847437787435e+00
-1.588920000000000066e+01 2.762448068024022426e-03 1.594106200551854502e-03 2.457215438294203302e+00
-1.588250000000000028e+01 2.972651697726436722e-03 1.730929867658667545e-03 2.650213277024615621e+00
-1.587579999999999991e+01 3.193412213219239213e-03 1.875533302372196700e-03 2.853516487988248862e+00
-1.586909999999999954e+01 3.424839344284588086e-03 2.028450721605322155e-03 3.067221479622245450e+00
-1.586240000000000094e+01 3.667022316578344519e-03 2.190110481735505973e-03 3.291383034881746106e+00
-1.585580000000000034e+01 3.920008775298035840e-03 2.360854670496596950e-03 3.526011637724952408e+00
-1.584909999999999997e+01 4.183800492776480751e-03 2.540915039085223266e-03 3.771070969693304686e+00
-1.584239999999999959e+01 4.458344503704008560e-03 2.730431024591672626e-03 4.026475778243608694e+00
-1.583570000000000100e+01 4.743513297147804175e-03 2.929406880727833395e-03 4.292089930956684896e+00
-1.582900000000000063e+01 5.039126311057870108e-03 3.137764753941067047e-03 4.567724983854718701e+00
-1.582240000000000002e+01 5.344912592167623371e-03 3.355347973289253723e-03 4.853139088867289175e+00
-1.581569999999999965e+01 5.660509072762280776e-03 3.581958450669837056e-03 5.148036405356254619e+00
-1.580900000000000105e+01 5.985473174009199246e-03 3.817324714826234207e-03 5.452066905021640153e+00
-1.580230000000000068e+01 6.319261157240319352e-03 4.061158037808840736e-03 5.764826837705826712e+00
