#k-distance eigenvalue[eV]
2.16612759 -7.71080000
2.20034413 -7.70970000
2.23456066 -7.70720000
2.26877720 -7.70360000
2.30299372 -7.69890000
2.33721025 -7.69330000
2.37142679 -7.68710000
2.40564332 -7.68050000
2.43985986 -7.67340000
2.47407639 -7.67300000
2.50829292 -7.68200000
2.50829292 -7.68200000
2.54324089 -7.68760000
2.57818885 -7.69880000
2.61313681 -7.71090000
2.64808477 -7.72310000
2.68303274 -7.73430000
2.71798070 -7.74410000
2.75292865 -7.75170000
2.78787662 -7.75660000
2.82282458 -7.75840000

0.00000000 -7.63630000
0.03310860 -7.63320000
0.06621719 -7.63610000
0.09932579 -7.63790000
0.13243438 -7.64260000
0.16554298 -7.64000000
0.19865158 -7.63680000
0.23176017 -7.63330000
0.26486877 -7.62940000
0.29797736 -7.62530000
0.33108595 -7.62090000
0.36419454 -7.61630000
0.39730314 -7.61330000
0.43041174 -7.61030000
0.46352033 -7.60770000
0.49662893 -7.60530000
0.52973752 -7.60340000
0.56284612 -7.60220000
0.59595472 -7.60120000
0.62906331 -7.60090000
0.62906331 -7.60090000
0.66613123 -7.60340000
0.70319913 -7.60990000
0.74026705 -7.61920000
0.77733496 -7.63000000
0.81440287 -7.64170000
0.85147078 -7.65390000
0.85147078 -7.65390000
0.88324328 -7.66420000
0.91501577 -7.65230000
0.94678827 -7.64240000
0.97856076 -7.63450000
1.01033326 -7.62890000
1.04210575 -7.62500000
1.07387825 -7.62280000
1.10565075 -7.62160000
1.13742324 -7.62160000
1.16919574 -7.62240000
1.20096823 -7.62370000
1.23274072 -7.62530000
1.26451321 -7.62710000
1.29628571 -7.62890000
1.32805821 -7.63070000
1.35983070 -7.63230000
1.39160320 -7.63380000
1.42337569 -7.63490000
1.45514819 -7.63560000
1.48692068 -7.63270000
1.51869318 -7.63630000
1.51869318 -7.63630000
1.55073934 -7.63360000
1.58278551 -7.62830000
1.61483167 -7.62630000
1.64687784 -7.62930000
1.67892400 -7.63280000
1.71097017 -7.63680000
1.74301633 -7.64090000
1.77506251 -7.64510000
1.80710867 -7.64900000
1.83915484 -7.65260000
1.87120100 -7.65600000
1.90324717 -7.65890000
1.93529333 -7.66130000
1.96733950 -7.66310000
1.99938566 -7.66450000
2.03143183 -7.66530000
2.06347799 -7.66560000
2.06347799 -7.66560000
2.09769453 -7.66390000
2.13191106 -7.65930000
2.16612759 -7.65320000
2.20034413 -7.64700000
2.23456066 -7.64170000
2.26877720 -7.63860000
2.30299372 -7.63830000
2.33721025 -7.64130000
2.37142679 -7.64700000
2.40564332 -7.65460000
2.43985986 -7.66320000
2.47407639 -7.66560000
2.50829292 -7.65870000
2.50829292 -7.65870000
2.54324089 -7.65350000
2.57818885 -7.64410000
2.61313681 -7.63450000
2.64808477 -7.62560000
2.68303274 -7.61770000
2.71798070 -7.61100000
2.75292865 -7.60570000
2.78787662 -7.60220000
2.82282458 -7.60090000

0.00000000 -7.62200000
0.03310860 -7.62630000
0.06621719 -7.62930000
0.09932579 -7.63320000
0.13243438 -7.63290000
0.16554298 -7.63140000
0.19865158 -7.62940000
0.23176017 -7.62710000
0.26486877 -7.62450000
0.29797736 -7.62180000
0.33108595 -7.61900000
0.36419454 -7.61620000
0.39730314 -7.61320000
0.43041174 -7.61020000
0.46352033 -7.60760000
0.49662893 -7.60520000
0.52973752 -7.60330000
0.56284612 -7.60210000
0.59595472 -7.60110000
0.62906331 -7.60080000
0.62906331 -7.60080000
0.66613123 -7.60120000
0.70319913 -7.60200000
0.74026705 -7.60350000
0.77733496 -7.60480000
0.81440287 -7.60640000
0.85147078 -7.60800000
0.85147078 -7.60800000
0.88324328 -7.60930000
0.91501577 -7.61060000
0.94678827 -7.61180000
0.97856076 -7.61290000
1.01033326 -7.61400000
1.04210575 -7.61490000
1.07387825 -7.61590000
1.10565075 -7.61660000
1.13742324 -7.61740000
1.16919574 -7.61810000
1.20096823 -7.61870000
1.23274072 -7.61930000
1.26451321 -7.62270000
1.29628571 -7.62620000
1.32805821 -7.62930000
1.35983070 -7.63190000
1.39160320 -7.63370000
1.42337569 -7.63350000
1.45514819 -7.62790000
1.48692068 -7.62750000
1.51869318 -7.62200000
1.51869318 -7.62200000
1.55073934 -7.62810000
1.58278551 -7.62830000
1.61483167 -7.62630000
1.64687784 -7.62930000
1.67892400 -7.63280000
1.71097017 -7.63680000
1.74301633 -7.64090000
1.77506251 -7.64510000
1.80710867 -7.64900000
1.83915484 -7.65260000
1.87120100 -7.65600000
1.90324717 -7.65890000
1.93529333 -7.66130000
1.96733950 -7.66310000
1.99938566 -7.66450000
2.03143183 -7.66530000
2.06347799 -7.66560000
2.06347799 -7.66560000
2.09769453 -7.66360000
2.13191106 -7.65870000
2.16612759 -7.65240000
2.20034413 -7.64620000
2.23456066 -7.64090000
2.26877720 -7.63700000
2.30299372 -7.63480000
2.33721025 -7.63460000
2.37142679 -7.63670000
2.40564332 -7.64050000
2.43985986 -7.64560000
2.47407639 -7.65180000
2.50829292 -7.65860000
2.50829292 -7.65860000
2.54324089 -7.65350000
2.57818885 -7.64410000
2.61313681 -7.63440000
2.64808477 -7.62550000
2.68303274 -7.61760000
2.71798070 -7.61090000
2.75292865 -7.60570000
2.78787662 -7.60210000
2.82282458 -7.60080000

0.00000000 -7.62200000
0.03310860 -7.62360000
0.06621719 -7.62830000
0.09932579 -7.63310000
0.13243438 -7.63280000
0.16554298 -7.63130000
0.19865158 -7.62940000
0.23176017 -7.62700000
0.26486877 -7.62450000
0.29797736 -7.62180000
0.33108595 -7.61890000
0.36419454 -7.61610000
0.39730314 -7.61160000
0.43041174 -7.60680000
0.46352033 -7.60210000
0.49662893 -7.59750000
0.52973752 -7.59290000
0.56284612 -7.58850000
0.59595472 -7.58420000
0.62906331 -7.58020000
0.62906331 -7.58020000
0.66613123 -7.58020000
0.70319913 -7.58020000
0.74026705 -7.58060000
0.77733496 -7.58070000
0.81440287 -7.58090000
0.85147078 -7.58120000
0.85147078 -7.58120000
0.88324328 -7.58140000
0.91501577 -7.58250000
0.94678827 -7.58510000
0.97856076 -7.58810000
1.01033326 -7.59150000
1.04210575 -7.59520000
1.07387825 -7.59910000
1.10565075 -7.60310000
1.13742324 -7.60710000
1.16919574 -7.61120000
1.20096823 -7.61520000
1.23274072 -7.61900000
1.26451321 -7.61980000
1.29628571 -7.62040000
1.32805821 -7.62080000
1.35983070 -7.62120000
1.39160320 -7.62150000
1.42337569 -7.62170000
1.45514819 -7.62630000
1.48692068 -7.62350000
1.51869318 -7.62200000
1.51869318 -7.62200000
1.55073934 -7.62250000
1.58278551 -7.62390000
1.61483167 -7.62250000
1.64687784 -7.61670000
1.67892400 -7.61110000
1.71097017 -7.60570000
1.74301633 -7.60050000
1.77506251 -7.59570000
1.80710867 -7.59120000
1.83915484 -7.58700000
1.87120100 -7.58320000
1.90324717 -7.57990000
1.93529333 -7.57690000
1.96733950 -7.57450000
1.99938566 -7.57250000
2.03143183 -7.57130000
2.06347799 -7.57090000
2.06347799 -7.57090000
2.09769453 -7.57120000
2.13191106 -7.57240000
2.16612759 -7.57440000
2.20034413 -7.57710000
2.23456066 -7.58000000
2.26877720 -7.58270000
2.30299372 -7.58430000
2.33721025 -7.58450000
2.37142679 -7.58370000
2.40564332 -7.58200000
2.43985986 -7.58000000
2.47407639 -7.57780000
2.50829292 -7.57580000
2.50829292 -7.57580000
2.54324089 -7.57600000
2.57818885 -7.57650000
2.61313681 -7.57720000
2.64808477 -7.57790000
2.68303274 -7.57870000
2.71798070 -7.57930000
2.75292865 -7.57970000
2.78787662 -7.58010000
2.82282458 -7.58020000

0.00000000 -7.62200000
0.03310860 -7.62360000
0.06621719 -7.62820000
0.09932579 -7.62680000
0.13243438 -7.62490000
0.16554298 -7.62380000
0.19865158 -7.62270000
0.23176017 -7.62140000
0.26486877 -7.61970000
0.29797736 -7.61760000
0.33108595 -7.61490000
0.36419454 -7.61180000
0.39730314 -7.60830000
0.43041174 -7.60440000
0.46352033 -7.60030000
0.49662893 -7.59610000
0.52973752 -7.59190000
0.56284612 -7.58780000
0.59595472 -7.58360000
0.62906331 -7.58020000
0.62906331 -7.58020000
0.66613123 -7.57980000
0.70319913 -7.57910000
0.74026705 -7.57850000
0.77733496 -7.57760000
0.81440287 -7.57690000
0.85147078 -7.57840000
0.85147078 -7.57840000
0.88324328 -7.58020000
0.91501577 -7.58170000
0.94678827 -7.58200000
0.97856076 -7.58230000
1.01033326 -7.58290000
1.04210575 -7.58340000
1.07387825 -7.58420000
1.10565075 -7.58510000
1.13742324 -7.58630000
1.16919574 -7.58780000
1.20096823 -7.58970000
1.23274072 -7.59210000
1.26451321 -7.59510000
1.29628571 -7.59880000
1.32805821 -7.60310000
1.35983070 -7.60800000
1.39160320 -7.61370000
1.42337569 -7.61980000
1.45514819 -7.62180000
1.48692068 -7.62190000
1.51869318 -7.62200000
1.51869318 -7.62200000
1.55073934 -7.62250000
1.58278551 -7.62390000
1.61483167 -7.62250000
1.64687784 -7.61670000
1.67892400 -7.61110000
1.71097017 -7.60570000
1.74301633 -7.60050000
1.77506251 -7.59570000
1.80710867 -7.59120000
1.83915484 -7.58700000
1.87120100 -7.58320000
1.90324717 -7.57990000
1.93529333 -7.57690000
1.96733950 -7.57450000
1.99938566 -7.57250000
2.03143183 -7.57130000
2.06347799 -7.57090000
2.06347799 -7.57090000
2.09769453 -7.57100000
2.13191106 -7.57150000
2.16612759 -7.57240000
2.20034413 -7.57360000
2.23456066 -7.57510000
2.26877720 -7.57670000
2.30299372 -7.57800000
2.33721025 -7.57890000
2.37142679 -7.57900000
2.40564332 -7.57840000
2.43985986 -7.57720000
2.47407639 -7.57570000
2.50829292 -7.57580000
2.50829292 -7.57580000
2.54324089 -7.57600000
2.57818885 -7.57650000
2.61313681 -7.57720000
2.64808477 -7.57790000
2.68303274 -7.57870000
2.71798070 -7.57930000
2.75292865 -7.57970000
2.78787662 -7.58010000
2.82282458 -7.58020000

0.00000000 -7.54560000
0.03310860 -7.54590000
0.06621719 -7.54610000
0.09932579 -7.54670000
0.13243438 -7.54730000
0.16554298 -7.54800000
0.19865158 -7.54900000
0.23176017 -7.55010000
0.26486877 -7.55140000
0.29797736 -7.55290000
0.33108595 -7.55470000
0.36419454 -7.55660000
0.39730314 -7.55870000
0.43041174 -7.56100000
0.46352033 -7.56370000
0.49662893 -7.56650000
0.52973752 -7.56960000
0.56284612 -7.57280000
0.59595472 -7.57640000
0.62906331 -7.57960000
0.62906331 -7.57960000
0.66613123 -7.57950000
0.70319913 -7.57850000
0.74026705 -7.57710000
0.77733496 -7.57620000
0.81440287 -7.57640000
0.85147078 -7.57490000
0.85147078 -7.57490000
0.88324328 -7.57330000
0.91501577 -7.57160000
0.94678827 -7.56960000
0.97856076 -7.56730000
1.01033326 -7.56510000
1.04210575 -7.56280000
1.07387825 -7.56080000
1.10565075 -7.55860000
1.13742324 -7.55680000
1.16919574 -7.55500000
1.20096823 -7.55340000
1.23274072 -7.55200000
1.26451321 -7.55070000
1.29628571 -7.54950000
1.32805821 -7.54860000
1.35983070 -7.54780000
1.39160320 -7.54710000
1.42337569 -7.54660000
1.45514819 -7.54620000
1.48692068 -7.54590000
1.51869318 -7.54560000
1.51869318 -7.54560000
1.55073934 -7.54590000
1.58278551 -7.54610000
1.61483167 -7.54650000
1.64687784 -7.54700000
1.67892400 -7.54760000
1.71097017 -7.54820000
1.74301633 -7.54890000
1.77506251 -7.54980000
1.80710867 -7.55070000
1.83915484 -7.55170000
1.87120100 -7.55270000
1.90324717 -7.55390000
1.93529333 -7.55500000
1.96733950 -7.55600000
1.99938566 -7.55700000
2.03143183 -7.55760000
2.06347799 -7.55790000
2.06347799 -7.55790000
2.09769453 -7.55810000
2.13191106 -7.55880000
2.16612759 -7.55960000
2.20034413 -7.56070000
2.23456066 -7.56220000
2.26877720 -7.56370000
2.30299372 -7.56520000
2.33721025 -7.56680000
2.37142679 -7.56840000
2.40564332 -7.57020000
2.43985986 -7.57190000
2.47407639 -7.57380000
2.50829292 -7.57410000
2.50829292 -7.57410000
2.54324089 -7.57400000
2.57818885 -7.57400000
2.61313681 -7.57420000
2.64808477 -7.57480000
2.68303274 -7.57560000
2.71798070 -7.57670000
2.75292865 -7.57800000
2.78787662 -7.57920000
2.82282458 -7.57960000

0.00000000 -7.54560000
0.03310860 -7.54590000
0.06621719 -7.54610000
0.09932579 -7.54660000
0.13243438 -7.54690000
0.16554298 -7.54770000
0.19865158 -7.54850000
0.23176017 -7.54960000
0.26486877 -7.55090000
0.29797736 -7.55240000
0.33108595 -7.55410000
0.36419454 -7.55580000
0.39730314 -7.55820000
0.43041174 -7.56050000
0.46352033 -7.56310000
0.49662893 -7.56600000
0.52973752 -7.56910000
0.56284612 -7.57240000
0.59595472 -7.57590000
0.62906331 -7.57960000
0.62906331 -7.57960000
0.66613123 -7.57890000
0.70319913 -7.57740000
0.74026705 -7.57640000
0.77733496 -7.57500000
0.81440287 -7.57280000
0.85147078 -7.57040000
0.85147078 -7.57040000
0.88324328 -7.56840000
0.91501577 -7.56640000
0.94678827 -7.56440000
0.97856076 -7.56240000
1.01033326 -7.56070000
1.04210575 -7.55890000
1.07387825 -7.55730000
1.10565075 -7.55570000
1.13742324 -7.55440000
1.16919574 -7.55300000
1.20096823 -7.55180000
1.23274072 -7.55060000
1.26451321 -7.54960000
1.29628571 -7.54870000
1.32805821 -7.54800000
1.35983070 -7.54740000
1.39160320 -7.54690000
1.42337569 -7.54650000
1.45514819 -7.54620000
1.48692068 -7.54580000
1.51869318 -7.54560000
1.51869318 -7.54560000
1.55073934 -7.54590000
1.58278551 -7.54610000
1.61483167 -7.54650000
1.64687784 -7.54700000
1.67892400 -7.54760000
1.71097017 -7.54820000
1.74301633 -7.54890000
1.77506251 -7.54980000
1.80710867 -7.55070000
1.83915484 -7.55170000
1.87120100 -7.55270000
1.90324717 -7.55390000
1.93529333 -7.55500000
1.96733950 -7.55600000
1.99938566 -7.55700000
2.03143183 -7.55760000
2.06347799 -7.55790000
2.06347799 -7.55790000
2.09769453 -7.55800000
2.13191106 -7.55840000
2.16612759 -7.55890000
2.20034413 -7.55980000
2.23456066 -7.56090000
2.26877720 -7.56210000
2.30299372 -7.56360000
2.33721025 -7.56510000
2.37142679 -7.56680000
2.40564332 -7.56870000
2.43985986 -7.57040000
2.47407639 -7.57220000
2.50829292 -7.57410000
2.50829292 -7.57410000
2.54324089 -7.57400000
2.57818885 -7.57390000
2.61313681 -7.57420000
2.64808477 -7.57480000
2.68303274 -7.57560000
2.71798070 -7.57670000
2.75292865 -7.57800000
2.78787662 -7.57920000
2.82282458 -7.57960000

0.00000000 -7.06090000
0.03310860 -7.05000000
0.06621719 -7.01800000
0.09932579 -6.96750000
0.13243438 -6.90100000
0.16554298 -6.82090000
0.19865158 -6.72880000
0.23176017 -6.62640000
0.26486877 -6.51460000
0.29797736 -6.39470000
0.33108595 -6.26800000
0.36419454 -6.13560000
0.39730314 -5.99970000
0.43041174 -5.86240000
0.46352033 -5.72700000
0.49662893 -5.59830000
0.52973752 -5.50290000
0.56284612 -5.46000000
0.59595472 -5.43330000
0.62906331 -5.42420000
0.62906331 -5.42420000
0.66613123 -5.51660000
0.70319913 -5.63660000
0.74026705 -5.74550000
0.77733496 -5.84160000
0.81440287 -5.92570000
0.85147078 -5.99950000
0.85147078 -5.99950000
0.88324328 -6.05610000
0.91501577 -6.10900000
0.94678827 -6.15950000
0.97856076 -6.20940000
1.01033326 -6.25980000
1.04210575 -6.31120000
1.07387825 -6.36430000
1.10565075 -6.41810000
1.13742324 -6.47300000
1.16919574 -6.52830000
1.20096823 -6.58410000
1.23274072 -6.64030000
1.26451321 -6.69700000
1.29628571 -6.75460000
1.32805821 -6.81300000
1.35983070 -6.87140000
1.39160320 -6.92810000
1.42337569 -6.98000000
1.45514819 -7.02250000
1.48692068 -7.05090000
1.51869318 -7.06090000
1.51869318 -7.06090000
1.55073934 -7.05080000
1.58278551 -7.02230000
1.61483167 -6.98010000
1.64687784 -6.92910000
1.67892400 -6.87270000
1.71097017 -6.81240000
1.74301633 -6.74850000
1.77506251 -6.68090000
1.80710867 -6.60930000
1.83915484 -6.53370000
1.87120100 -6.45440000
1.90324717 -6.37260000
1.93529333 -6.28980000
1.96733950 -6.20890000
1.99938566 -6.13480000
2.03143183 -6.07750000
2.06347799 -6.05450000
2.06347799 -6.05450000
2.09769453 -6.07300000
2.13191106 -6.10800000
2.16612759 -6.13840000
2.20034413 -6.15720000
2.23456066 -6.16190000
2.26877720 -6.15230000
2.30299372 -6.12940000
2.33721025 -6.09500000
2.37142679 -6.05200000
2.40564332 -6.00390000
2.43985986 -5.95410000
2.47407639 -5.90680000
2.50829292 -5.86550000
2.50829292 -5.86550000
2.54324089 -5.85860000
2.57818885 -5.83850000
2.61313681 -5.80520000
2.64808477 -5.75950000
2.68303274 -5.70220000
2.71798070 -5.63440000
2.75292865 -5.55800000
2.78787662 -5.47740000
2.82282458 -5.42420000

0.00000000 -6.52360000
0.03310860 -6.52010000
0.06621719 -6.50780000
0.09932579 -6.48480000
0.13243438 -6.44980000
0.16554298 -6.40280000
0.19865158 -6.34460000
0.23176017 -6.27640000
0.26486877 -6.19940000
0.29797736 -6.11520000
0.33108595 -6.02520000
0.36419454 -5.93080000
0.39730314 -5.83370000
0.43041174 -5.73530000
0.46352033 -5.63750000
0.49662893 -5.56010000
0.52973752 -5.50290000
0.56284612 -5.46000000
0.59595472 -5.43330000
0.62906331 -5.42420000
0.62906331 -5.42420000
0.66613123 -5.42850000
0.70319913 -5.44140000
0.74026705 -5.46320000
0.77733496 -5.49400000
0.81440287 -5.53390000
0.85147078 -5.58260000
0.85147078 -5.58260000
0.88324328 -5.63080000
0.91501577 -5.68410000
0.94678827 -5.74180000
0.97856076 -5.80260000
1.01033326 -5.86560000
1.04210575 -5.92970000
1.07387825 -5.99420000
1.10565075 -6.05750000
1.13742324 -6.11900000
1.16919574 -6.17810000
1.20096823 -6.23400000
1.23274072 -6.28620000
1.26451321 -6.33410000
1.29628571 -6.37730000
1.32805821 -6.41540000
1.35983070 -6.44810000
1.39160320 -6.47510000
1.42337569 -6.49630000
1.45514819 -6.51160000
1.48692068 -6.52070000
1.51869318 -6.52360000
1.51869318 -6.52360000
1.55073934 -6.51950000
1.58278551 -6.50680000
1.61483167 -6.48600000
1.64687784 -6.45710000
1.67892400 -6.42100000
1.71097017 -6.37800000
1.74301633 -6.32890000
1.77506251 -6.27480000
1.80710867 -6.21650000
1.83915484 -6.15570000
1.87120100 -6.09380000
1.90324717 -6.03330000
1.93529333 -5.97660000
1.96733950 -5.92700000
1.99938566 -5.88790000
2.03143183 -5.86270000
2.06347799 -5.85410000
2.06347799 -5.85410000
2.09769453 -5.85150000
2.13191106 -5.84510000
2.16612759 -5.83620000
2.20034413 -5.82650000
2.23456066 -5.81620000
2.26877720 -5.80620000
2.30299372 -5.79750000
2.33721025 -5.79170000
2.37142679 -5.79040000
2.40564332 -5.79570000
2.43985986 -5.80920000
2.47407639 -5.83250000
2.50829292 -5.86550000
2.50829292 -5.86550000
2.54324089 -5.85860000
2.57818885 -5.83850000
2.61313681 -5.80520000
2.64808477 -5.75950000
2.68303274 -5.70220000
2.71798070 -5.63440000
2.75292865 -5.55800000
2.78787662 -5.47740000
2.82282458 -5.42420000

0.00000000 -6.52360000
0.03310860 -6.51670000
0.06621719 -6.49610000
0.09932579 -6.46250000
0.13243438 -6.41680000
0.16554298 -6.36040000
0.19865158 -6.29450000
0.23176017 -6.22070000
0.26486877 -6.14060000
0.29797736 -6.05570000
0.33108595 -5.96780000
0.36419454 -5.87880000
0.39730314 -5.79110000
0.43041174 -5.70690000
0.46352033 -5.62900000
0.49662893 -5.56010000
0.52973752 -5.48270000
0.56284612 -5.38890000
0.59595472 -5.32760000
0.62906331 -5.30690000
0.62906331 -5.30690000
0.66613123 -5.30300000
0.70319913 -5.29170000
0.74026705 -5.27560000
0.77733496 -5.25730000
0.81440287 -5.24080000
0.85147078 -5.22960000
0.85147078 -5.22960000
0.88324328 -5.22730000
0.91501577 -5.23440000
0.94678827 -5.25330000
0.97856076 -5.28580000
1.01033326 -5.33330000
1.04210575 -5.39530000
1.07387825 -5.47090000
1.10565075 -5.55810000
1.13742324 -5.65490000
1.16919574 -5.75870000
1.20096823 -5.86670000
1.23274072 -5.97520000
1.26451321 -6.08050000
1.29628571 -6.17930000
1.32805821 -6.26980000
1.35983070 -6.35080000
1.39160320 -6.41550000
1.42337569 -6.46410000
1.45514819 -6.49770000
1.48692068 -6.51720000
1.51869318 -6.52360000
1.51869318 -6.52360000
1.55073934 -6.51950000
1.58278551 -6.50680000
1.61483167 -6.48600000
1.64687784 -6.45710000
1.67892400 -6.42100000
1.71097017 -6.37800000
1.74301633 -6.32890000
1.77506251 -6.27480000
1.80710867 -6.21650000
1.83915484 -6.15570000
1.87120100 -6.09380000
1.90324717 -6.03330000
1.93529333 -5.97660000
1.96733950 -5.92700000
1.99938566 -5.88790000
2.03143183 -5.86270000
2.06347799 -5.85410000
2.06347799 -5.85410000
2.09769453 -5.82270000
2.13191106 -5.75010000
2.16612759 -5.70060000
2.20034413 -5.64110000
2.23456066 -5.56440000
2.26877720 -5.47180000
2.30299372 -5.36480000
2.33721025 -5.24530000
2.37142679 -5.11670000
2.40564332 -4.98400000
2.43985986 -4.85780000
2.47407639 -4.76590000
2.50829292 -4.73450000
2.50829292 -4.73450000
2.54324089 -4.73760000
2.57818885 -4.75010000
2.61313681 -4.78240000
2.64808477 -4.84730000
2.68303274 -4.93930000
2.71798070 -5.04310000
2.75292865 -5.14860000
2.78787662 -5.24750000
2.82282458 -5.30690000

0.00000000 -6.52360000
0.03310860 -6.51670000
0.06621719 -6.49610000
0.09932579 -6.46250000
0.13243438 -6.41680000
0.16554298 -6.36040000
0.19865158 -6.29450000
0.23176017 -6.22070000
0.26486877 -6.14060000
0.29797736 -6.05570000
0.33108595 -5.96780000
0.36419454 -5.87870000
0.39730314 -5.79110000
0.43041174 -5.70690000
0.46352033 -5.62900000
0.49662893 -5.54280000
0.52973752 -5.45500000
0.56284612 -5.38020000
0.59595472 -5.32710000
0.62906331 -5.30690000
0.62906331 -5.30690000
0.66613123 -5.20020000
0.70319913 -5.03790000
0.74026705 -4.86230000
0.77733496 -4.75700000
0.81440287 -4.79510000
0.85147078 -4.84200000
0.85147078 -4.84200000
0.88324328 -4.88110000
0.91501577 -4.91920000
0.94678827 -4.95940000
0.97856076 -5.00800000
1.01033326 -5.07320000
1.04210575 -5.16050000
1.07387825 -5.26960000
1.10565075 -5.39530000
1.13742324 -5.53090000
1.16919574 -5.66960000
1.20096823 -5.80690000
1.23274072 -5.93900000
1.26451321 -6.06180000
1.29628571 -6.17290000
1.32805821 -6.26880000
1.35983070 -6.34670000
1.39160320 -6.41130000
1.42337569 -6.46140000
1.45514819 -6.49660000
1.48692068 -6.51700000
1.51869318 -6.52360000
1.51869318 -6.52360000
1.55073934 -6.51580000
1.58278551 -6.49100000
1.61483167 -6.44810000
1.64687784 -6.38600000
1.67892400 -6.30640000
1.71097017 -6.21370000
1.74301633 -6.11500000
1.77506251 -6.01780000
1.80710867 -5.92760000
1.83915484 -5.84880000
1.87120100 -5.78560000
1.90324717 -5.74180000
1.93529333 -5.71990000
1.96733950 -5.72000000
1.99938566 -5.73760000
2.03143183 -5.76200000
2.06347799 -5.77430000
2.06347799 -5.77430000
2.09769453 -5.76640000
2.13191106 -5.74230000
2.16612759 -5.65810000
2.20034413 -5.55530000
2.23456066 -5.44640000
2.26877720 -5.33480000
2.30299372 -5.22310000
2.33721025 -5.11410000
2.37142679 -5.01030000
2.40564332 -4.91450000
2.43985986 -4.83070000
2.47407639 -4.76340000
2.50829292 -4.73450000
2.50829292 -4.73450000
2.54324089 -4.73760000
2.57818885 -4.75010000
2.61313681 -4.78240000
2.64808477 -4.84730000
2.68303274 -4.93930000
2.71798070 -5.04310000
2.75292865 -5.14860000
2.78787662 -5.24750000
2.82282458 -5.30690000

0.00000000 -6.39730000
0.03310860 -6.38600000
0.06621719 -6.35330000
0.09932579 -6.30310000
0.13243438 -6.23820000
0.16554298 -6.16150000
0.19865158 -6.07490000
0.23176017 -5.97960000
0.26486877 -5.87710000
0.29797736 -5.76800000
0.33108595 -5.65310000
0.36419454 -5.53290000
0.39730314 -5.40860000
0.43041174 -5.28160000
0.46352033 -5.15420000
0.49662893 -5.02950000
0.52973752 -4.91160000
0.56284612 -4.80440000
0.59595472 -4.70960000
0.62906331 -4.62260000
0.62906331 -4.62260000
0.66613123 -4.63100000
0.70319913 -4.65430000
0.74026705 -4.68680000
0.77733496 -4.64320000
0.81440287 -4.44710000
0.85147078 -4.30900000
0.85147078 -4.30900000
0.88324328 -4.37690000
0.91501577 -4.49880000
0.94678827 -4.62290000
0.97856076 -4.74830000
1.01033326 -4.87700000
1.04210575 -5.00950000
1.07387825 -5.14520000
1.10565075 -5.28120000
1.13742324 -5.41480000
1.16919574 -5.54320000
1.20096823 -5.66500000
1.23274072 -5.78000000
1.26451321 -5.88800000
1.29628571 -5.98920000
1.32805821 -6.08310000
1.35983070 -6.16860000
1.39160320 -6.24420000
1.42337569 -6.30750000
1.45514819 -6.35610000
1.48692068 -6.38690000
1.51869318 -6.39730000
1.51869318 -6.39730000
1.55073934 -6.38670000
1.58278551 -6.35510000
1.61483167 -6.30470000
1.64687784 -6.23740000
1.67892400 -6.15430000
1.71097017 -6.05480000
1.74301633 -5.93690000
1.77506251 -5.79890000
1.80710867 -5.64120000
1.83915484 -5.46690000
1.87120100 -5.27850000
1.90324717 -5.07870000
1.93529333 -4.86960000
1.96733950 -4.68460000
1.99938566 -4.68830000
2.03143183 -4.69280000
2.06347799 -4.69490000
2.06347799 -4.69490000
2.09769453 -4.68880000
2.13191106 -4.67070000
2.16612759 -4.64040000
2.20034413 -4.59780000
2.23456066 -4.54270000
2.26877720 -4.47530000
2.30299372 -4.39670000
2.33721025 -4.31020000
2.37142679 -4.27680000
2.40564332 -4.33150000
2.43985986 -4.37330000
2.47407639 -4.37750000
2.50829292 -4.31670000
2.50829292 -4.31670000
2.54324089 -4.37200000
2.57818885 -4.46220000
2.61313681 -4.54080000
2.64808477 -4.58920000
2.68303274 -4.61050000
2.71798070 -4.61850000
2.75292865 -4.62140000
2.78787662 -4.62240000
2.82282458 -4.62260000

0.00000000 -5.03850000
0.03310860 -5.03570000
0.06621719 -5.02700000
0.09932579 -5.01260000
0.13243438 -4.99230000
0.16554298 -4.96600000
0.19865158 -4.93390000
0.23176017 -4.89610000
0.26486877 -4.85220000
0.29797736 -4.80270000
0.33108595 -4.74730000
0.36419454 -4.68620000
0.39730314 -4.61920000
0.43041174 -4.54670000
0.46352033 -4.46850000
0.49662893 -4.38460000
0.52973752 -4.32930000
0.56284612 -4.43770000
0.59595472 -4.53450000
0.62906331 -4.62260000
0.62906331 -4.62260000
0.66613123 -4.61370000
0.70319913 -4.58670000
0.74026705 -4.54130000
0.77733496 -4.47670000
0.81440287 -4.39410000
0.85147078 -4.23210000
0.85147078 -4.23210000
0.88324328 -4.24320000
0.91501577 -4.27990000
0.94678827 -4.31580000
0.97856076 -4.35130000
1.01033326 -4.38780000
1.04210575 -4.42640000
1.07387825 -4.49460000
1.10565075 -4.56570000
1.13742324 -4.62870000
1.16919574 -4.68640000
1.20096823 -4.74040000
1.23274072 -4.79110000
1.26451321 -4.83870000
1.29628571 -4.88270000
1.32805821 -4.92220000
1.35983070 -4.95670000
1.39160320 -4.98580000
1.42337569 -5.00880000
1.45514819 -5.02530000
1.48692068 -5.03530000
1.51869318 -5.03850000
1.51869318 -5.03850000
1.55073934 -5.03460000
1.58278551 -5.02240000
