#k-distance eigenvalue[eV]
1.18987485 -8.34870000
1.23554694 -8.34580000
1.28121903 -8.34490000
1.32689112 -8.34580000
1.37256321 -8.34850000
1.37256321 -8.34850000
1.41442930 -8.34700000
1.45629536 -8.34740000
1.49816144 -8.34810000
1.54002753 -8.34820000
1.58189362 -8.34730000
1.62375970 -8.34630000
1.66562579 -8.34500000
1.70749188 -8.34370000
1.74935797 -8.34170000
1.79122405 -8.34510000
1.83309011 -8.36650000
1.87495620 -8.36960000
1.91682228 -8.36810000
1.95868837 -8.36570000
2.00055446 -8.36290000
2.04242054 -8.35910000
2.08428663 -8.35560000
2.12615272 -8.35200000
2.16801881 -8.34850000
2.20988486 -8.34570000
2.25175095 -8.34320000
2.29361704 -8.34130000
2.33548312 -8.34050000
2.37734921 -8.34010000
2.37734921 -8.34010000
2.42368800 -8.33960000
2.47002679 -8.33770000
2.51636558 -8.33420000
2.56270437 -8.32990000
2.60904316 -8.32480000
2.65538195 -8.31920000
2.70172074 -8.31330000
2.74805953 -8.36290000
2.79439832 -8.43110000
2.84073711 -8.49180000
2.84073711 -8.49180000
2.88424562 -8.49110000
2.92775413 -8.48910000
2.97126264 -8.48580000
3.01477115 -8.48110000
3.05827966 -8.47540000
3.10178817 -8.46840000
3.14529668 -8.45990000
3.18880519 -8.45050000
3.23231370 -8.44010000
3.27582221 -8.42880000
3.31933072 -8.41790000
3.36283924 -8.40690000
3.40634775 -8.39660000
3.44985626 -8.38790000
3.49336477 -8.38000000
3.53687328 -8.37380000
3.58038179 -8.36850000
3.62389030 -8.36480000
3.66739881 -8.36300000
3.71090732 -8.36210000
3.71090732 -8.36210000
3.75657941 -8.36190000
3.80225150 -8.36180000
3.84792359 -8.36140000
3.89359568 -8.36060000
3.93926777 -8.35930000
3.98493987 -8.35730000
4.03061196 -8.35420000
4.07628405 -8.34970000
4.12195614 -8.34370000
4.16762823 -8.33650000
4.21330032 -8.33070000
4.21330032 -8.33070000
4.25516641 -8.33620000
4.29703246 -8.34390000
4.33889855 -8.35190000
4.38076464 -8.35980000
4.42263073 -8.36720000
4.46449681 -8.37470000
4.50636290 -8.38190000
4.54822899 -8.38910000
4.59009507 -8.39610000
4.63196116 -8.40320000
4.67382722 -8.41080000
4.71569331 -8.41910000
4.75755939 -8.42790000
4.79942548 -8.43680000
4.84129157 -8.44580000
4.88315765 -8.45450000
4.92502374 -8.46260000
4.96688983 -8.47020000
5.00875591 -8.47670000
5.05062197 -8.48200000
5.09248806 -8.48630000
5.13435415 -8.48930000
5.17622023 -8.49120000
5.21808632 -8.49180000
5.21808632 -8.36210000
5.26442511 -8.35350000
5.31076390 -8.34710000
5.35710269 -8.34320000
5.40344148 -8.34190000
5.44978027 -8.34300000
5.49611906 -8.34680000
5.54245785 -8.35370000
5.58879664 -8.36170000
5.63513543 -8.36950000
5.68147422 -8.37340000
5.68147422 -8.33070000
5.72781301 -8.33120000
5.77415180 -8.33210000
5.82049059 -8.33400000
5.86682938 -8.33590000
5.91316817 -8.33870000
5.95950696 -8.34110000
6.00584575 -8.34350000
6.05218453 -8.34620000
6.09852332 -8.34790000
6.14486211 -8.34850000

0.00000000 -8.34010000
0.04350851 -8.34020000
0.08701702 -8.34000000
0.13052553 -8.34000000
0.17403404 -8.34000000
0.21754255 -8.33970000
0.26105106 -8.33890000
0.30455957 -8.33750000
0.34806808 -8.33510000
0.39157659 -8.33210000
0.43508511 -8.32800000
0.47859362 -8.32280000
0.52210213 -8.31690000
0.56561064 -8.31060000
0.60911915 -8.30380000
0.65262766 -8.29700000
0.69613617 -8.29030000
0.73964468 -8.28530000
0.78315319 -8.28100000
0.82666170 -8.27830000
0.87017021 -8.27730000
0.87017021 -8.27730000
0.91584230 -8.27830000
0.96151439 -8.28070000
1.00718648 -8.28470000
1.05285857 -8.28960000
1.09853067 -8.29600000
1.14420276 -8.30210000
1.18987485 -8.30910000
1.23554694 -8.31590000
1.28121903 -8.32230000
1.32689112 -8.32730000
1.37256321 -8.32930000
1.37256321 -8.32930000
1.41442930 -8.32750000
1.45629536 -8.32340000
1.49816144 -8.31920000
1.54002753 -8.31550000
1.58189362 -8.31250000
1.62375970 -8.31050000
1.66562579 -8.30960000
1.70749188 -8.31030000
1.74935797 -8.31480000
1.79122405 -8.34000000
1.83309011 -8.33860000
1.87495620 -8.33810000
1.91682228 -8.33850000
1.95868837 -8.33920000
2.00055446 -8.33990000
2.04242054 -8.34040000
2.08428663 -8.34060000
2.12615272 -8.34070000
2.16801881 -8.34040000
2.20988486 -8.34040000
2.25175095 -8.34020000
2.29361704 -8.34010000
2.33548312 -8.34020000
2.37734921 -8.34010000
2.37734921 -8.34010000
2.42368800 -8.33960000
2.47002679 -8.33770000
2.51636558 -8.33420000
2.56270437 -8.32980000
2.60904316 -8.32480000
2.65538195 -8.31920000
2.70172074 -8.31330000
2.74805953 -8.30690000
2.79439832 -8.29980000
2.84073711 -8.29340000
2.84073711 -8.29340000
2.88424562 -8.29340000
2.92775413 -8.29340000
2.97126264 -8.29320000
3.01477115 -8.29300000
3.05827966 -8.29280000
3.10178817 -8.29230000
3.14529668 -8.29130000
3.18880519 -8.28980000
3.23231370 -8.28850000
3.27582221 -8.28640000
3.31933072 -8.28450000
3.36283924 -8.28160000
3.40634775 -8.27810000
3.44985626 -8.27440000
3.49336477 -8.27070000
3.53687328 -8.26740000
3.58038179 -8.26400000
3.62389030 -8.26160000
3.66739881 -8.26050000
3.71090732 -8.25980000
3.71090732 -8.25980000
3.75657941 -8.26060000
3.80225150 -8.26350000
3.84792359 -8.26760000
3.89359568 -8.27370000
3.93926777 -8.28030000
3.98493987 -8.28750000
4.03061196 -8.29510000
4.07628405 -8.30280000
4.12195614 -8.31090000
4.16762823 -8.31890000
4.21330032 -8.32480000
4.21330032 -8.32480000
4.25516641 -8.31940000
4.29703246 -8.31180000
4.33889855 -8.30460000
4.38076464 -8.29820000
4.42263073 -8.29280000
4.46449681 -8.28920000
4.50636290 -8.28630000
4.54822899 -8.28500000
4.59009507 -8.28450000
4.63196116 -8.28480000
4.67382722 -8.28580000
4.71569331 -8.28710000
4.75755939 -8.28850000
4.79942548 -8.28960000
4.84129157 -8.29080000
4.88315765 -8.29160000
4.92502374 -8.29220000
4.96688983 -8.29280000
5.00875591 -8.29320000
5.05062197 -8.29330000
5.09248806 -8.29340000
5.13435415 -8.29330000
5.17622023 -8.29340000
5.21808632 -8.29340000
5.21808632 -8.25980000
5.26442511 -8.26330000
5.31076390 -8.26660000
5.35710269 -8.26950000
5.40344148 -8.27190000
5.44978027 -8.27370000
5.49611906 -8.27480000
5.54245785 -8.27600000
5.58879664 -8.27660000
5.63513543 -8.27710000
5.68147422 -8.27730000
5.68147422 -8.32480000
5.72781301 -8.32740000
5.77415180 -8.32880000
5.82049059 -8.32980000
5.86682938 -8.33010000
5.91316817 -8.33030000
5.95950696 -8.32990000
6.00584575 -8.32960000
6.05218453 -8.32960000
6.09852332 -8.32930000
6.14486211 -8.32930000

0.00000000 -8.25920000
0.04350851 -8.25990000
0.08701702 -8.26210000
0.13052553 -8.26640000
0.17403404 -8.27130000
0.21754255 -8.27750000
0.26105106 -8.28400000
0.30455957 -8.29070000
0.34806808 -8.29670000
0.39157659 -8.30190000
0.43508511 -8.30500000
0.47859362 -8.30370000
0.52210213 -8.29610000
0.56561064 -8.27470000
0.60911915 -8.23550000
0.65262766 -8.23040000
0.69613617 -8.22850000
0.73964468 -8.22670000
0.78315319 -8.22510000
0.82666170 -8.22420000
0.87017021 -8.22370000
0.87017021 -8.22370000
0.91584230 -8.22490000
0.96151439 -8.22780000
1.00718648 -8.23210000
1.05285857 -8.23800000
1.09853067 -8.24460000
1.14420276 -8.25120000
1.18987485 -8.25770000
1.23554694 -8.26310000
1.28121903 -8.26730000
1.32689112 -8.26950000
1.37256321 -8.27010000
1.37256321 -8.27010000
1.41442930 -8.26980000
1.45629536 -8.26920000
1.49816144 -8.26910000
1.54002753 -8.26990000
1.58189362 -8.27150000
1.62375970 -8.27530000
1.66562579 -8.28220000
1.70749188 -8.29430000
1.74935797 -8.31100000
1.79122405 -8.31170000
1.83309011 -8.31210000
1.87495620 -8.31130000
1.91682228 -8.30870000
1.95868837 -8.30510000
2.00055446 -8.30040000
2.04242054 -8.29470000
2.08428663 -8.28850000
2.12615272 -8.28250000
2.16801881 -8.27610000
2.20988486 -8.27060000
2.25175095 -8.26580000
2.29361704 -8.26190000
2.33548312 -8.26010000
2.37734921 -8.25920000
2.37734921 -8.25920000
2.42368800 -8.25960000
2.47002679 -8.26070000
2.51636558 -8.26160000
2.56270437 -8.26340000
2.60904316 -8.26620000
2.65538195 -8.27030000
2.70172074 -8.29050000
2.74805953 -8.30690000
2.79439832 -8.29980000
2.84073711 -8.29340000
2.84073711 -8.29340000
2.88424562 -8.29340000
2.92775413 -8.29340000
2.97126264 -8.29320000
3.01477115 -8.29300000
3.05827966 -8.29280000
3.10178817 -8.29230000
3.14529668 -8.29130000
3.18880519 -8.28980000
3.23231370 -8.28850000
3.27582221 -8.28640000
3.31933072 -8.28450000
3.36283924 -8.28160000
3.40634775 -8.27810000
3.44985626 -8.27440000
3.49336477 -8.27070000
3.53687328 -8.26740000
3.58038179 -8.26400000
3.62389030 -8.26160000
3.66739881 -8.26050000
3.71090732 -8.25980000
3.71090732 -8.25980000
3.75657941 -8.26060000
3.80225150 -8.26350000
3.84792359 -8.26760000
3.89359568 -8.27370000
3.93926777 -8.28030000
3.98493987 -8.28750000
4.03061196 -8.29510000
4.07628405 -8.30280000
4.12195614 -8.31090000
4.16762823 -8.31890000
4.21330032 -8.32480000
4.21330032 -8.32480000
4.25516641 -8.31940000
4.29703246 -8.31180000
4.33889855 -8.30460000
4.38076464 -8.29820000
4.42263073 -8.29280000
4.46449681 -8.28920000
4.50636290 -8.28630000
4.54822899 -8.28500000
4.59009507 -8.28450000
4.63196116 -8.28480000
4.67382722 -8.28580000
4.71569331 -8.28710000
4.75755939 -8.28850000
4.79942548 -8.28960000
4.84129157 -8.29080000
4.88315765 -8.29160000
4.92502374 -8.29220000
4.96688983 -8.29280000
5.00875591 -8.29320000
5.05062197 -8.29330000
5.09248806 -8.29340000
5.13435415 -8.29330000
5.17622023 -8.29340000
5.21808632 -8.29340000
5.21808632 -8.25980000
5.26442511 -8.25570000
5.31076390 -8.25150000
5.35710269 -8.24710000
5.40344148 -8.24240000
5.44978027 -8.23750000
5.49611906 -8.23260000
5.54245785 -8.22900000
5.58879664 -8.22590000
5.63513543 -8.22430000
5.68147422 -8.22370000
5.68147422 -8.32480000
5.72781301 -8.32140000
5.77415180 -8.31670000
5.82049059 -8.31090000
5.86682938 -8.30370000
5.91316817 -8.29610000
5.95950696 -8.28780000
6.00584575 -8.28040000
6.05218453 -8.27480000
6.09852332 -8.27130000
6.14486211 -8.27010000

0.00000000 -8.25920000
0.04350851 -8.25900000
0.08701702 -8.25820000
0.13052553 -8.25710000
0.17403404 -8.25590000
0.21754255 -8.25410000
0.26105106 -8.25250000
0.30455957 -8.25040000
0.34806808 -8.24820000
0.39157659 -8.24600000
0.43508511 -8.24360000
0.47859362 -8.24000000
0.52210213 -8.23750000
0.56561064 -8.23520000
0.60911915 -8.23270000
0.65262766 -8.18260000
0.69613617 -8.12300000
0.73964468 -8.06160000
0.78315319 -8.00360000
0.82666170 -7.95760000
0.87017021 -7.93770000
0.87017021 -7.93770000
0.91584230 -7.93600000
0.96151439 -7.93050000
1.00718648 -7.92080000
1.05285857 -7.90810000
1.09853067 -7.89230000
1.14420276 -7.87300000
1.18987485 -7.85150000
1.23554694 -7.82770000
1.28121903 -7.80250000
1.32689112 -7.77650000
1.37256321 -7.75060000
1.37256321 -7.75060000
1.41442930 -7.77820000
1.45629536 -7.81440000
1.49816144 -7.85850000
1.54002753 -7.90990000
1.58189362 -7.96530000
1.62375970 -8.02320000
1.66562579 -8.08120000
1.70749188 -8.13470000
1.74935797 -8.17750000
1.79122405 -8.20620000
1.83309011 -8.22260000
1.87495620 -8.23230000
1.91682228 -8.23840000
1.95868837 -8.24280000
2.00055446 -8.24610000
2.04242054 -8.24850000
2.08428663 -8.25060000
2.12615272 -8.25260000
2.16801881 -8.25410000
2.20988486 -8.25600000
2.25175095 -8.25710000
2.29361704 -8.25820000
2.33548312 -8.25900000
2.37734921 -8.25920000
2.37734921 -8.25920000
2.42368800 -8.25960000
2.47002679 -8.26060000
2.51636558 -8.26150000
2.56270437 -8.26330000
2.60904316 -8.26620000
2.65538195 -8.27030000
2.70172074 -8.27580000
2.74805953 -8.28110000
2.79439832 -8.28710000
2.84073711 -8.29340000
2.84073711 -8.29340000
2.88424562 -8.29270000
2.92775413 -8.29100000
2.97126264 -8.28760000
3.01477115 -8.28250000
3.05827966 -8.27540000
3.10178817 -8.26590000
3.14529668 -8.25250000
3.18880519 -8.23630000
3.23231370 -8.21580000
3.27582221 -8.19020000
3.31933072 -8.15990000
3.36283924 -8.12450000
3.40634775 -8.08550000
3.44985626 -8.04410000
3.49336477 -8.00240000
3.53687328 -7.96280000
3.58038179 -7.92800000
3.62389030 -7.90060000
3.66739881 -7.88350000
3.71090732 -7.87730000
3.71090732 -7.87730000
3.75657941 -7.87480000
3.80225150 -7.86770000
3.84792359 -7.85590000
3.89359568 -7.84120000
3.93926777 -7.82350000
3.98493987 -7.80480000
4.03061196 -7.78590000
4.07628405 -7.76870000
4.12195614 -7.75420000
4.16762823 -7.74430000
4.21330032 -7.74060000
4.21330032 -7.74060000
4.25516641 -7.74410000
4.29703246 -7.75460000
4.33889855 -7.77300000
4.38076464 -7.79870000
4.42263073 -7.83130000
4.46449681 -7.87010000
4.50636290 -7.91290000
4.54822899 -7.95840000
4.59009507 -8.00480000
4.63196116 -8.05040000
4.67382722 -8.09330000
4.71569331 -8.13270000
4.75755939 -8.16730000
4.79942548 -8.19650000
4.84129157 -8.22090000
4.88315765 -8.24040000
4.92502374 -8.25550000
4.96688983 -8.26790000
5.00875591 -8.27700000
5.05062197 -8.28330000
5.09248806 -8.28800000
5.13435415 -8.29110000
5.17622023 -8.29280000
5.21808632 -8.29340000
5.21808632 -7.87730000
5.26442511 -7.88860000
5.31076390 -7.89880000
5.35710269 -7.90850000
5.40344148 -7.91630000
5.44978027 -7.92290000
5.49611906 -7.92810000
5.54245785 -7.93240000
5.58879664 -7.93520000
5.63513543 -7.93710000
5.68147422 -7.93770000
5.68147422 -7.74060000
5.72781301 -7.74110000
5.77415180 -7.74170000
5.82049059 -7.74290000
5.86682938 -7.74410000
5.91316817 -7.74580000
5.95950696 -7.74700000
6.00584575 -7.74830000
6.05218453 -7.74950000
6.09852332 -7.75030000
6.14486211 -7.75060000

0.00000000 -7.89610000
0.04350851 -7.89430000
0.08701702 -7.88930000
0.13052553 -7.88140000
0.17403404 -7.87090000
0.21754255 -7.85810000
0.26105106 -7.84300000
0.30455957 -7.82640000
0.34806808 -7.80840000
0.39157659 -7.78960000
0.43508511 -7.77060000
0.47859362 -7.75200000
0.52210213 -7.73550000
0.56561064 -7.72210000
0.60911915 -7.71290000
0.65262766 -7.70960000
0.69613617 -7.71440000
0.73964468 -7.72710000
0.78315319 -7.74710000
0.82666170 -7.76960000
0.87017021 -7.78120000
0.87017021 -7.78120000
0.91584230 -7.77920000
0.96151439 -7.77350000
1.00718648 -7.76410000
1.05285857 -7.75260000
1.09853067 -7.74060000
1.14420276 -7.72930000
1.18987485 -7.72050000
1.23554694 -7.71660000
1.28121903 -7.71930000
1.32689112 -7.73020000
1.37256321 -7.75050000
1.37256321 -7.75050000
1.41442930 -7.72790000
1.45629536 -7.70740000
1.49816144 -7.69020000
1.54002753 -7.67720000
1.58189362 -7.66850000
1.62375970 -7.66540000
1.66562579 -7.66780000
1.70749188 -7.67530000
1.74935797 -7.68650000
1.79122405 -7.70120000
1.83309011 -7.71820000
1.87495620 -7.73690000
1.91682228 -7.75600000
1.95868837 -7.77570000
2.00055446 -7.79500000
2.04242054 -7.81340000
2.08428663 -7.83060000
2.12615272 -7.84660000
2.16801881 -7.86050000
2.20988486 -7.87270000
2.25175095 -7.88250000
2.29361704 -7.88980000
2.33548312 -7.89460000
2.37734921 -7.89610000
2.37734921 -7.89610000
2.42368800 -7.90840000
2.47002679 -7.94290000
2.51636558 -7.99550000
2.56270437 -8.06170000
2.60904316 -8.13560000
2.65538195 -8.21290000
2.70172074 -8.27580000
2.74805953 -8.28110000
2.79439832 -8.28710000
2.84073711 -8.29340000
2.84073711 -8.29340000
2.88424562 -8.29270000
2.92775413 -8.29100000
2.97126264 -8.28760000
3.01477115 -8.28250000
3.05827966 -8.27540000
3.10178817 -8.26590000
3.14529668 -8.25250000
3.18880519 -8.23630000
3.23231370 -8.21580000
3.27582221 -8.19020000
3.31933072 -8.15990000
3.36283924 -8.12450000
3.40634775 -8.08550000
3.44985626 -8.04410000
3.49336477 -8.00240000
3.53687328 -7.96280000
3.58038179 -7.92800000
3.62389030 -7.90060000
3.66739881 -7.88350000
3.71090732 -7.87730000
3.71090732 -7.87730000
3.75657941 -7.87480000
3.80225150 -7.86770000
3.84792359 -7.85590000
3.89359568 -7.84120000
3.93926777 -7.82350000
3.98493987 -7.80480000
4.03061196 -7.78590000
4.07628405 -7.76870000
4.12195614 -7.75420000
4.16762823 -7.74430000
4.21330032 -7.74060000
4.21330032 -7.74060000
4.25516641 -7.74410000
4.29703246 -7.75460000
4.33889855 -7.77300000
4.38076464 -7.79870000
4.42263073 -7.83130000
4.46449681 -7.87010000
4.50636290 -7.91290000
4.54822899 -7.95840000
4.59009507 -8.00480000
4.63196116 -8.05040000
4.67382722 -8.09330000
4.71569331 -8.13270000
4.75755939 -8.16730000
4.79942548 -8.19650000
4.84129157 -8.22090000
4.88315765 -8.24040000
4.92502374 -8.25550000
4.96688983 -8.26790000
5.00875591 -8.27700000
5.05062197 -8.28330000
5.09248806 -8.28800000
5.13435415 -8.29110000
5.17622023 -8.29280000
5.21808632 -8.29340000
5.21808632 -7.87730000
5.26442511 -7.86500000
5.31076390 -7.85220000
5.35710269 -7.83920000
5.40344148 -7.82630000
5.44978027 -7.81390000
5.49611906 -7.80290000
5.54245785 -7.79360000
5.58879664 -7.78670000
5.63513543 -7.78260000
5.68147422 -7.78120000
5.68147422 -7.74060000
5.72781301 -7.74100000
5.77415180 -7.74170000
5.82049059 -7.74290000
5.86682938 -7.74400000
5.91316817 -7.74570000
5.95950696 -7.74700000
6.00584575 -7.74820000
6.05218453 -7.74940000
6.09852332 -7.75020000
6.14486211 -7.75050000

0.00000000 -4.51140000
0.04350851 -4.50660000
0.08701702 -4.49230000
0.13052553 -4.46890000
0.17403404 -4.43670000
0.21754255 -4.39650000
0.26105106 -4.34930000
0.30455957 -4.29640000
0.34806808 -4.23970000
0.39157659 -4.18220000
0.43508511 -4.12780000
0.47859362 -4.08170000
0.52210213 -4.05160000
0.56561064 -4.04430000
0.60911915 -4.06260000
0.65262766 -4.10170000
0.69613617 -4.15100000
0.73964468 -4.19880000
0.78315319 -4.23650000
0.82666170 -4.26050000
0.87017021 -4.26840000
0.87017021 -4.26840000
0.91584230 -4.26370000
0.96151439 -4.24920000
1.00718648 -4.22480000
1.05285857 -4.19110000
1.09853067 -4.14830000
1.14420276 -4.09670000
1.18987485 -4.03740000
1.23554694 -3.97210000
1.28121903 -3.90410000
1.32689112 -3.83780000
1.37256321 -3.77890000
1.37256321 -3.77890000
1.41442930 -3.82890000
1.45629536 -3.87710000
1.49816144 -3.91980000
1.54002753 -3.95340000
1.58189362 -3.97580000
1.62375970 -3.98740000
1.66562579 -3.99030000
1.70749188 -3.98860000
1.74935797 -3.98820000
1.79122405 -3.99560000
1.83309011 -4.01530000
1.87495620 -4.04830000
1.91682228 -4.09260000
1.95868837 -4.14460000
2.00055446 -4.20030000
2.04242054 -4.25650000
2.08428663 -4.31050000
2.12615272 -4.36050000
2.16801881 -4.40460000
2.20988486 -4.44210000
2.25175095 -4.47200000
2.29361704 -4.49370000
2.33548312 -4.50700000
2.37734921 -4.51140000
2.37734921 -4.51140000
2.42368800 -4.48430000
2.47002679 -4.40450000
2.51636558 -4.27610000
2.56270437 -4.10560000
2.60904316 -3.89960000
2.65538195 -3.66460000
2.70172074 -3.40620000
2.74805953 -3.12840000
2.79439832 -2.83790000
2.84073711 -2.53650000
2.84073711 -2.53650000
2.88424562 -2.53860000
2.92775413 -2.54530000
2.97126264 -2.55800000
3.01477115 -2.57910000
3.05827966 -2.61270000
3.10178817 -2.66320000
3.14529668 -2.73490000
3.18880519 -2.83190000
3.23231370 -2.95400000
3.27582221 -3.09750000
3.31933072 -3.25700000
3.36283924 -3.42420000
3.40634775 -3.59180000
3.44985626 -3.75340000
3.49336477 -3.90230000
3.53687328 -4.03330000
3.58038179 -4.14110000
3.62389030 -4.22160000
3.66739881 -4.27160000
3.71090732 -4.28840000
3.71090732 -4.28840000
3.75657941 -4.28530000
3.80225150 -4.27650000
3.84792359 -4.26220000
3.89359568 -4.24370000
3.93926777 -4.22220000
3.98493987 -4.19990000
4.03061196 -4.17890000
4.07628405 -4.16180000
4.12195614 -4.15060000
4.16762823 -4.14560000
4.21330032 -4.14480000
4.21330032 -4.14480000
4.25516641 -4.14400000
4.29703246 -4.13810000
4.33889855 -4.12260000
4.38076464 -4.09320000
4.42263073 -4.04700000
4.46449681 -3.98290000
4.50636290 -3.90050000
4.54822899 -3.80100000
4.59009507 -3.68630000
4.63196116 -3.55910000
4.67382722 -3.42340000
4.71569331 -3.28350000
4.75755939 -3.14460000
4.79942548 -3.01250000
4.84129157 -2.89280000
4.88315765 -2.79100000
4.92502374 -2.70950000
4.96688983 -2.64840000
5.00875591 -2.60490000
5.05062197 -2.57530000
5.09248806 -2.55620000
5.13435415 -2.54460000
5.17622023 -2.53840000
5.21808632 -2.53650000
5.21808632 -4.28840000
5.26442511 -4.33410000
5.31076390 -4.36580000
5.35710269 -4.38310000
5.40344148 -4.38570000
5.44978027 -4.37500000
5.49611906 -4.35360000
5.54245785 -4.32590000
5.58879664 -4.29750000
5.63513543 -4.27630000
5.68147422 -4.26840000
5.68147422 -4.14480000
5.72781301 -4.13780000
5.77415180 -4.11680000
5.82049059 -4.08320000
5.86682938 -4.03840000
5.91316817 -3.98540000
5.95950696 -3.92790000
6.00584575 -3.87160000
6.05218453 -3.82360000
6.09852332 -3.79060000
6.14486211 -3.77890000

0.00000000 -0.78130000
0.04350851 -0.80940000
0.08701702 -0.89200000
0.13052553 -1.02320000
0.17403404 -1.19280000
0.21754255 -1.39170000
0.26105106 -1.60970000
0.30455957 -1.83860000
0.34806808 -2.06900000
0.39157659 -2.29510000
0.43508511 -2.50850000
0.47859362 -2.70230000
0.52210213 -2.87150000
0.56561064 -3.01500000
0.60911915 -3.13990000
0.65262766 -3.25910000
0.69613617 -3.37510000
0.73964468 -3.47970000
0.78315319 -3.56230000
0.82666170 -3.61540000
0.87017021 -3.63340000
0.87017021 -3.63340000
0.91584230 -3.63220000
0.96151439 -3.62920000
1.00718648 -3.62470000
1.05285857 -3.62030000
1.09853067 -3.61840000
1.14420276 -3.62090000
1.18987485 -3.63130000
1.23554694 -3.65210000
1.28121903 -3.68430000
1.32689112 -3.72760000
1.37256321 -3.77890000
1.37256321 -3.77890000
1.41442930 -3.73350000
1.45629536 -3.69220000
1.49816144 -3.64650000
1.54002753 -3.58860000
1.58189362 -3.51320000
1.62375970 -3.41790000
1.66562579 -3.30260000
1.70749188 -3.16790000
1.74935797 -3.01430000
1.79122405 -2.84350000
1.83309011 -2.65700000
1.87495620 -2.52500000
1.91682228 -2.40660000
1.95868837 -2.26000000
2.00055446 -2.09160000
2.04242054 -1.90730000
2.08428663 -1.71390000
2.12615272 -1.51910000
2.16801881 -1.32950000
2.20988486 -1.15430000
2.25175095 -1.00220000
2.29361704 -0.88300000
2.33548312 -0.80770000
2.37734921 -0.78130000
2.37734921 -0.78130000
2.42368800 -0.77680000
2.47002679 -0.76330000
2.51636558 -0.73990000
2.56270437 -0.71350000
2.60904316 -0.99740000
2.65538195 -1.29690000
2.70172074 -1.60530000
2.74805953 -1.91690000
2.79439832 -2.22830000
2.84073711 -2.53650000
2.84073711 -2.53650000
2.88424562 -2.53860000
2.92775413 -2.54530000
2.97126264 -2.55800000
3.01477115 -2.57910000
3.05827966 -2.61270000
3.10178817 -2.66320000
3.14529668 -2.73490000
3.18880519 -2.83190000
3.23231370 -2.95400000
3.27582221 -3.09750000
3.31933072 -3.25700000
3.36283924 -3.42420000
3.40634775 -3.59180000
3.44985626 -3.75340000
3.49336477 -3.90230000
3.53687328 -4.03330000
3.58038179 -4.14110000
3.62389030 -4.22160000
3.66739881 -4.27160000
3.71090732 -4.28840000
3.71090732 -4.28840000
3.75657941 -4.28530000
3.80225150 -4.27650000
3.84792359 -4.26220000
3.89359568 -4.24370000
3.93926777 -4.22220000
3.98493987 -4.19990000
4.03061196 -4.17890000
4.07628405 -4.16180000
4.12195614 -4.15060000
4.16762823 -4.14560000
4.21330032 -4.14480000
4.21330032 -4.14480000
4.25516641 -4.14400000
4.29703246 -4.13810000
4.33889855 -4.12260000
4.38076464 -4.09320000
4.42263073 -4.04700000
4.46449681 -3.98290000
4.50636290 -3.90050000
4.54822899 -3.80100000
4.59009507 -3.68630000
4.63196116 -3.55910000
4.67382722 -3.42340000
4.71569331 -3.28350000
4.75755939 -3.14460000
4.79942548 -3.01250000
4.84129157 -2.89280000
4.88315765 -2.79100000
4.92502374 -2.70950000
4.96688983 -2.64840000
5.00875591 -2.60490000
5.05062197 -2.57530000
5.09248806 -2.55620000
5.13435415 -2.54460000
5.17622023 -2.53840000
5.21808632 -2.53650000
5.21808632 -4.28840000
5.26442511 -4.22960000
5.31076390 -4.15960000
5.35710269 -4.08080000
5.40344148 -3.99600000
5.44978027 -3.90900000
5.49611906 -3.82450000
5.54245785 -3.74880000
5.58879664 -3.68750000
5.63513543 -3.64760000
5.68147422 -3.63340000
5.68147422 -4.14480000
5.72781301 -4.13780000
5.77415180 -4.11680000
5.82049059 -4.08320000
5.86682938 -4.03840000
5.91316817 -3.98540000
5.95950696 -3.92790000
6.00584575 -3.87160000
6.05218453 -3.82360000
6.09852332 -3.79060000
6.14486211 -3.77890000

0.00000000 -0.78130000
0.04350851 -0.78980000
0.08701702 -0.81440000
0.13052553 -0.85460000
0.17403404 -0.90900000
0.21754255 -0.97490000
0.26105106 -1.05040000
0.30455957 -1.26090000
0.34806808 -1.50630000
0.39157659 -1.74820000
0.43508511 -1.98200000
0.47859362 -2.20210000
0.52210213 -2.40300000
0.56561064 -2.57440000
0.60911915 -2.69970000
0.65262766 -2.76820000
0.69613617 -2.78650000
0.73964468 -2.77320000
0.78315319 -2.74830000
0.82666170 -2.72680000
0.87017021 -2.71840000
0.87017021 -2.71840000
0.91584230 -2.71550000
0.96151439 -2.70810000
1.00718648 -2.70000000
1.05285857 -2.70090000
1.09853067 -2.72770000
1.14420276 -2.79420000
1.18987485 -2.89210000
1.23554694 -2.99830000
1.28121903 -3.09250000
1.32689112 -3.15810000
1.37256321 -3.18210000
1.37256321 -3.18210000
1.41442930 -3.16120000
1.45629536 -3.10150000
1.49816144 -3.01080000
1.54002753 -2.89740000
1.58189362 -2.76750000
1.62375970 -2.62600000
1.66562579 -2.57970000
1.70749188 -2.63470000
1.74935797 -2.66160000
1.79122405 -2.65430000
1.83309011 -2.60860000
1.87495620 -2.45690000
1.91682228 -2.24440000
1.95868837 -2.02340000
2.00055446 -1.79660000
2.04242054 -1.56830000
2.08428663 -1.34880000
2.12615272 -1.15690000
2.16801881 -1.01400000
2.20988486 -0.91910000
2.25175095 -0.85500000
2.29361704 -0.81310000
2.33548312 -0.78920000
2.37734921 -0.78130000
2.37734921 -0.78130000
2.42368800 -0.77680000
