     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
   -13.26959     0.00229     0.00010     0.00046     0.00010     0.00007     0.00000     0.00024     0.00000     0.00007     0.00332
   -13.26559     0.00230     0.00010     0.00046     0.00010     0.00007     0.00000     0.00024     0.00000     0.00007     0.00333
   -13.26159     0.00230     0.00010     0.00047     0.00010     0.00007     0.00000     0.00024     0.00000     0.00007     0.00334
   -13.25759     0.00231     0.00010     0.00047     0.00010     0.00007     0.00000     0.00025     0.00000     0.00007     0.00336
   -13.25359     0.00231     0.00010     0.00047     0.00010     0.00007     0.00000     0.00025     0.00000     0.00007     0.00337
   -13.24959     0.00232     0.00010     0.00047     0.00010     0.00007     0.00000     0.00025     0.00000     0.00007     0.00338
   -13.24559     0.00232     0.00010     0.00047     0.00010     0.00007     0.00000     0.00025     0.00000     0.00007     0.00339
   -13.24159     0.00233     0.00010     0.00048     0.00010     0.00007     0.00000     0.00026     0.00000     0.00007     0.00341
   -13.23759     0.00233     0.00010     0.00048     0.00010     0.00007     0.00000     0.00026     0.00000     0.00007     0.00342
   -13.23359     0.00234     0.00010     0.00048     0.00010     0.00007     0.00000     0.00026     0.00000     0.00007     0.00343
   -13.22959     0.00234     0.00010     0.00048     0.00010     0.00007     0.00000     0.00026     0.00000     0.00007     0.00344
   -13.22559     0.00235     0.00010     0.00049     0.00010     0.00007     0.00000     0.00026     0.00000     0.00007     0.00345
   -13.22159     0.00235     0.00010     0.00049     0.00010     0.00007     0.00000     0.00027     0.00000     0.00007     0.00347
   -13.21759     0.00236     0.00011     0.00049     0.00011     0.00007     0.00000     0.00027     0.00000     0.00007     0.00348
   -13.21359     0.00236     0.00011     0.00049     0.00011     0.00008     0.00000     0.00027     0.00000     0.00008     0.00349
   -13.20959     0.00237     0.00011     0.00049     0.00011     0.00008     0.00000     0.00027     0.00000     0.00008     0.00350
   -13.20559     0.00237     0.00011     0.00050     0.00011     0.00008     0.00000     0.00027     0.00000     0.00008     0.00351
   -13.20159     0.00238     0.00011     0.00050     0.00011     0.00008     0.00000     0.00028     0.00000     0.00008     0.00353
   -13.19759     0.00238     0.00011     0.00050     0.00011     0.00008     0.00000     0.00028     0.00000     0.00008     0.00354
   -13.19359     0.00239     0.00011     0.00050     0.00011     0.00008     0.00000     0.00028     0.00000     0.00008     0.00355
   -13.18959     0.00239     0.00011     0.00051     0.00011     0.00008     0.00000     0.00028     0.00000     0.00008     0.00356
   -13.18559     0.00240     0.00011     0.00051     0.00011     0.00008     0.00000     0.00028     0.00000     0.00008     0.00357
   -13.18159     0.00241     0.00011     0.00051     0.00011     0.00008     0.00000     0.00029     0.00000     0.00008     0.00359
   -13.17759     0.00241     0.00011     0.00051     0.00011     0.00008     0.00000     0.00029     0.00000     0.00008     0.00360
   -13.17359     0.00242     0.00011     0.00051     0.00011     0.00008     0.00000     0.00029     0.00000     0.00008     0.00361
   -13.16959     0.00242     0.00011     0.00052     0.00011     0.00008     0.00000     0.00029     0.00000     0.00008     0.00362
   -13.16559     0.00243     0.00012     0.00052     0.00012     0.00008     0.00000     0.00030     0.00000     0.00008     0.00367
   -13.16159     0.00244     0.00012     0.00053     0.00012     0.00009     0.00000     0.00031     0.00000     0.00009     0.00369
   -13.15759     0.00245     0.00012     0.00053     0.00012     0.00009     0.00000     0.00031     0.00000     0.00009     0.00371
   -13.15359     0.00246     0.00012     0.00054     0.00012     0.00009     0.00000     0.00032     0.00000     0.00009     0.00373
   -13.14959     0.00247     0.00012     0.00054     0.00012     0.00009     0.00000     0.00032     0.00000     0.00009     0.00376
   -13.14559     0.00247     0.00012     0.00055     0.00012     0.00009     0.00000     0.00032     0.00000     0.00009     0.00377
   -13.14159     0.00248     0.00012     0.00055     0.00012     0.00009     0.00000     0.00033     0.00000     0.00009     0.00379
   -13.13759     0.00249     0.00012     0.00055     0.00012     0.00009     0.00000     0.00033     0.00000     0.00009     0.00381
   -13.13359     0.00249     0.00012     0.00056     0.00012     0.00009     0.00000     0.00034     0.00000     0.00009     0.00383
