#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS:  84  96
# Band-Index:    1
   1.09813    -16.517550  0.000  0.000  0.000  0.000  0.012  0.000  0.818  0.000  0.000  0.834
   1.06510    -16.506752  0.002  0.000  0.000  0.000  0.012  0.000  0.820  0.000  0.000  0.834
   1.03207    -16.495524  0.002  0.000  0.000  0.000  0.014  0.000  0.822  0.000  0.000  0.836
   0.99904    -16.484003  0.002  0.000  0.000  0.000  0.014  0.000  0.824  0.000  0.000  0.840
   0.96601    -16.472318  0.002  0.000  0.000  0.000  0.014  0.000  0.824  0.000  0.000  0.840
   0.93298    -16.460608  0.002  0.000  0.000  0.000  0.014  0.000  0.826  0.000  0.000  0.844
   0.89995    -16.449013  0.002  0.000  0.000  0.000  0.016  0.000  0.828  0.000  0.000  0.844
   0.86692    -16.437687  0.002  0.000  0.000  0.000  0.016  0.000  0.828  0.000  0.000  0.846
   0.83389    -16.426835  0.002  0.000  0.000  0.000  0.018  0.000  0.829  0.000  0.000  0.848
   0.80086    -16.416528  0.002  0.000  0.000  0.000  0.020  0.000  0.830  0.000  0.000  0.852
   0.80086    -16.416533  0.002  0.000  0.000  0.000  0.000  0.000  0.208  0.020  0.622  0.852
   0.75902    -16.421954  0.000  0.000  0.000  0.000  0.002  0.002  0.636  0.000  0.212  0.854
   0.71719    -16.435120  0.000  0.000  0.000  0.000  0.002  0.002  0.634  0.000  0.212  0.852
   0.67535    -16.444665  0.000  0.000  0.000  0.000  0.002  0.002  0.632  0.000  0.210  0.850
   0.63351    -16.450471  0.000  0.000  0.000  0.000  0.002  0.002  0.632  0.000  0.210  0.850
   0.59167    -16.452407  0.000  0.000  0.000  0.000  0.002  0.002  0.632  0.000  0.210  0.848
   0.59167    -16.452407  0.000  0.000  0.000  0.000  0.002  0.002  0.632  0.000  0.210  0.848
   0.55880    -16.453975  0.000  0.000  0.000  0.000  0.002  0.002  0.638  0.000  0.204  0.848
   0.52593    -16.458492  0.000  0.000  0.000  0.000  0.002  0.002  0.654  0.000  0.186  0.846
   0.49306    -16.465467  0.000  0.000  0.000  0.000  0.006  0.002  0.678  0.000  0.160  0.844
   0.46019    -16.474307  0.000  0.000  0.000  0.000  0.006  0.002  0.702  0.000  0.132  0.844
   0.42732    -16.484367  0.000  0.000  0.000  0.000  0.006  0.002  0.727  0.000  0.104  0.842
   0.39445    -16.495112  0.000  0.000  0.000  0.000  0.008  0.000  0.742  0.000  0.084  0.838
   0.36158    -16.506053  0.000  0.000  0.000  0.000  0.008  0.000  0.760  0.000  0.066  0.836
   0.32871    -16.516874  0.000  0.000  0.000  0.000  0.009  0.000  0.770  0.000  0.050  0.834
   0.29584    -16.527273  0.000  0.000  0.000  0.000  0.000  0.012  0.293  0.000  0.525  0.830
   0.26297    -16.537028  0.000  0.000  0.000  0.000  0.000  0.012  0.272  0.000  0.544  0.830
   0.23009    -16.545965  0.000  0.000  0.000  0.000  0.000  0.012  0.254  0.000  0.562  0.828
   0.19722    -16.553939  0.000  0.000  0.000  0.000  0.000  0.012  0.240  0.000  0.570  0.826
   0.16435    -16.560834  0.000  0.000  0.000  0.000  0.000  0.012  0.230  0.000  0.580  0.824
   0.13148    -16.566591  0.002  0.000  0.000  0.000  0.000  0.012  0.224  0.000  0.586  0.824
   0.09861    -16.571122  0.002  0.000  0.000  0.000  0.000  0.012  0.216  0.000  0.590  0.824
   0.06574    -16.574389  0.002  0.000  0.000  0.000  0.000  0.014  0.214  0.000  0.592  0.822
   0.03287    -16.576365  0.002  0.000  0.000  0.000  0.000  0.014  0.210  0.000  0.596  0.822
   0.00000    -16.577024  0.001  0.000  0.000  0.000  0.000  0.014  0.210  0.000  0.596  0.822
 
# Band-Index:    3
   0.00000    -16.577023  0.001  0.000  0.000  0.000  0.014  0.000  0.796  0.000  0.010  0.822
   0.03287    -16.576365  0.002  0.000  0.000  0.000  0.014  0.000  0.798  0.000  0.008  0.822
   0.06574    -16.574388  0.002  0.000  0.000  0.000  0.014  0.000  0.798  0.000  0.010  0.822
   0.09861    -16.571122  0.002  0.000  0.000  0.000  0.012  0.000  0.796  0.000  0.010  0.824
   0.13148    -16.566591  0.002  0.000  0.000  0.000  0.012  0.000  0.796  0.000  0.012  0.824
   0.16435    -16.560834  0.000  0.000  0.000  0.000  0.012  0.000  0.796  0.000  0.016  0.824
   0.19722    -16.553938  0.000  0.000  0.000  0.000  0.012  0.000  0.794  0.000  0.018  0.826
   0.23009    -16.545965  0.000  0.000  0.000  0.000  0.012  0.000  0.790  0.000  0.022  0.828
   0.26297    -16.537028  0.000  0.000  0.000  0.000  0.012  0.000  0.786  0.000  0.032  0.830
   0.29584    -16.527272  0.000  0.000  0.000  0.000  0.012  0.000  0.779  0.000  0.040  0.830
   0.32871    -16.515972  0.000  0.000  0.000  0.000  0.000  0.000  0.204  0.016  0.608  0.828
   0.36158    -16.502987  0.000  0.000  0.000  0.000  0.000  0.000  0.204  0.016  0.608  0.832
   0.39445    -16.488780  0.000  0.000  0.000  0.000  0.000  0.000  0.204  0.016  0.612  0.832
   0.42732    -16.473333  0.000  0.000  0.000  0.000  0.000  0.000  0.204  0.020  0.612  0.836
