#k-distance eigenvalue[eV]
0.89994965 -13.13860000
0.93297933 -13.13640000
0.96600899 -13.12740000
0.99903867 -13.11310000
1.03206833 -13.09480000
1.06509800 -13.07380000
1.09812767 -13.05090000
1.13115734 -13.02720000
1.16418701 -13.00350000
1.19721668 -12.98050000
1.23024634 -12.95900000
1.26327602 -12.93950000
1.29630568 -12.92270000
1.32933536 -12.90910000
1.36236502 -12.89910000
1.39539470 -12.89300000
1.42842436 -12.89090000
1.42842436 -12.89090000
1.46044959 -12.89370000
1.49247482 -12.90180000
1.52450004 -12.91360000
1.55652527 -12.92690000
1.58855050 -12.93890000
1.62057572 -12.94740000
1.65260095 -12.95160000
1.68462618 -12.95210000
1.71665140 -12.94990000
1.74867663 -12.94610000
1.78070186 -12.94140000
1.81272708 -12.93670000
1.84475231 -12.93240000
1.87677754 -12.92910000
1.90880276 -12.92690000
1.94082799 -12.92620000
1.94082799 -12.92620000
1.97569264 -12.93020000
2.01055730 -12.94200000
2.04542194 -12.96120000
2.08028659 -12.98630000
2.11515125 -13.01480000
2.15001590 -13.04280000
2.18488054 -13.06530000
2.21974520 -13.07710000
2.25460985 -13.07390000
2.28947449 -13.05470000
2.32433916 -13.02190000
2.35920380 -12.97870000
2.35920380 -12.97870000
2.39618335 -12.97410000
2.43316289 -12.96030000
2.47014244 -12.93800000
2.50712199 -12.90810000
2.54410153 -12.87200000
2.58108108 -12.83210000
2.61806063 -12.79380000
2.65504017 -12.77440000

0.00000000 -12.89090000
0.03287071 -12.89010000
0.06574142 -12.88760000
0.09861212 -12.88360000
0.13148283 -12.87820000
0.16435354 -12.87140000
0.19722425 -12.86340000
0.23009495 -12.85460000
0.26296566 -12.84500000
0.29583637 -12.83500000
0.32870708 -12.82490000
0.36157779 -12.81490000
0.39444849 -12.80540000
0.42731920 -12.79670000
0.46018991 -12.78910000
0.49306062 -12.78290000
0.52593132 -12.77820000
0.55880203 -12.77540000
0.59167274 -12.77440000
0.59167274 -12.77440000
0.63351033 -12.76880000
0.67534791 -12.75220000
0.71718549 -12.72490000
0.75902307 -12.68790000
0.80086065 -12.64190000
0.80086065 -12.64190000
0.83389032 -12.61650000
0.86691999 -12.61600000
0.89994965 -12.61960000
0.93297933 -12.62810000
0.96600899 -12.64190000
0.99903867 -12.66090000
1.03206833 -12.68400000
1.06509800 -12.71020000
1.09812767 -12.73820000
1.13115734 -12.76640000
1.16418701 -12.79360000
1.19721668 -12.81870000
1.23024634 -12.84060000
1.26327602 -12.85860000
1.29630568 -12.87220000
1.32933536 -12.88150000
1.36236502 -12.88720000
1.39539470 -12.89000000
1.42842436 -12.89090000
1.42842436 -12.89090000
1.46044959 -12.88830000
1.49247482 -12.88040000
1.52450004 -12.86750000
1.55652527 -12.84970000
1.58855050 -12.82720000
1.62057572 -12.80040000
1.65260095 -12.76970000
1.68462618 -12.73540000
1.71665140 -12.69800000
1.74867663 -12.65780000
1.78070186 -12.61560000
1.81272708 -12.57180000
1.84475231 -12.52720000
1.87677754 -12.48350000
1.90880276 -12.44470000
1.94082799 -12.42570000
1.94082799 -12.42570000
1.97569264 -12.43620000
2.01055730 -12.46290000
2.04542194 -12.49980000
2.08028659 -12.54360000
2.11515125 -12.59250000
2.15001590 -12.64550000
2.18488054 -12.70120000
2.21974520 -12.75870000
2.25460985 -12.81670000
2.28947449 -12.87380000
2.32433916 -12.92850000
2.35920380 -12.97870000
2.35920380 -12.97870000
2.39618335 -12.97410000
2.43316289 -12.96030000
2.47014244 -12.93800000
2.50712199 -12.90810000
2.54410153 -12.87200000
2.58108108 -12.83210000
2.61806063 -12.79380000
2.65504017 -12.77440000

0.00000000 -12.89090000
0.03287071 -12.89000000
0.06574142 -12.88750000
0.09861212 -12.88320000
0.13148283 -12.87730000
0.16435354 -12.87000000
0.19722425 -12.86120000
0.23009495 -12.85100000
0.26296566 -12.83970000
0.29583637 -12.82710000
0.32870708 -12.81330000
0.36157779 -12.79830000
0.39444849 -12.78210000
0.42731920 -12.76440000
0.46018991 -12.74510000
0.49306062 -12.72390000
0.52593132 -12.70040000
0.55880203 -12.67420000
0.59167274 -12.64490000
0.59167274 -12.64490000
0.63351033 -12.64350000
0.67534791 -12.63950000
0.71718549 -12.63340000
0.75902307 -12.62630000
0.80086065 -12.61980000
0.80086065 -12.61980000
0.83389032 -12.60020000
0.86691999 -12.55430000
0.89994965 -12.50480000
0.93297933 -12.45260000
0.96600899 -12.39840000
0.99903867 -12.40000000
1.03206833 -12.45720000
1.06509800 -12.51400000
1.09812767 -12.56940000
1.13115734 -12.62280000
1.16418701 -12.67340000
1.19721668 -12.72040000
1.23024634 -12.76290000
1.26327602 -12.80040000
1.29630568 -12.83210000
1.32933536 -12.85740000
1.36236502 -12.87590000
1.39539470 -12.88710000
1.42842436 -12.89090000
1.42842436 -12.89090000
1.46044959 -12.88830000
1.49247482 -12.88040000
1.52450004 -12.86750000
1.55652527 -12.84970000
1.58855050 -12.82720000
1.62057572 -12.80040000
1.65260095 -12.76970000
1.68462618 -12.73540000
1.71665140 -12.69800000
1.74867663 -12.65780000
1.78070186 -12.61560000
1.81272708 -12.57180000
1.84475231 -12.52720000
1.87677754 -12.48350000
1.90880276 -12.44470000
1.94082799 -12.42570000
1.94082799 -12.42570000
1.97569264 -12.43120000
2.01055730 -12.44240000
2.04542194 -12.45160000
2.08028659 -12.45500000
2.11515125 -12.45150000
2.15001590 -12.44110000
2.18488054 -12.42480000
2.21974520 -12.40400000
2.25460985 -12.37990000
2.28947449 -12.35400000
2.32433916 -12.32780000
2.35920380 -12.30310000
2.35920380 -12.30310000
2.39618335 -12.31860000
2.43316289 -12.35710000
2.47014244 -12.40720000
2.50712199 -12.46250000
2.54410153 -12.51950000
2.58108108 -12.57480000
2.61806063 -12.62240000
2.65504017 -12.64490000

0.00000000 -11.86050000
0.03287071 -11.86560000
0.06574142 -11.88070000
0.09861212 -11.90560000
0.13148283 -11.93920000
0.16435354 -11.98080000
0.19722425 -12.02920000
0.23009495 -12.08300000
0.26296566 -12.14080000
0.29583637 -12.20100000
0.32870708 -12.26200000
0.36157779 -12.32240000
0.39444849 -12.38070000
0.42731920 -12.43570000
0.46018991 -12.48670000
0.49306062 -12.53310000
0.52593132 -12.57470000
0.55880203 -12.61190000
0.59167274 -12.64490000
0.59167274 -12.64490000
0.63351033 -12.59730000
0.67534791 -12.51650000
0.71718549 -12.43310000
0.75902307 -12.35290000
0.80086065 -12.27800000
0.80086065 -12.27800000
0.83389032 -12.22340000
0.86691999 -12.18280000
0.89994965 -12.23380000
0.93297933 -12.28750000
0.96600899 -12.34320000
0.99903867 -12.34290000
1.03206833 -12.28690000
1.06509800 -12.23130000
1.09812767 -12.17680000
1.13115734 -12.12430000
1.16418701 -12.07450000
1.19721668 -12.02820000
1.23024634 -11.98630000
1.26327602 -11.94940000
1.29630568 -11.91820000
1.32933536 -11.89330000
1.36236502 -11.87520000
1.39539470 -11.86420000
1.42842436 -11.86050000
1.42842436 -11.86050000
1.46044959 -11.86300000
1.49247482 -11.87050000
1.52450004 -11.88300000
1.55652527 -11.90020000
1.58855050 -11.92190000
1.62057572 -11.94790000
1.65260095 -11.97780000
1.68462618 -12.01140000
1.71665140 -12.04810000
1.74867663 -12.08750000
1.78070186 -12.12920000
1.81272708 -12.17250000
1.84475231 -12.21670000
1.87677754 -12.26020000
1.90880276 -12.29880000
1.94082799 -12.31770000
1.94082799 -12.31770000
1.97569264 -12.31200000
2.01055730 -12.29910000
2.04542194 -12.28480000
2.08028659 -12.27180000
2.11515125 -12.26110000
2.15001590 -12.25320000
2.18488054 -12.24870000
2.21974520 -12.24860000
2.25460985 -12.25370000
2.28947449 -12.26470000
2.32433916 -12.28150000
2.35920380 -12.30310000
2.35920380 -12.30310000
2.39618335 -12.31860000
2.43316289 -12.35710000
2.47014244 -12.40720000
2.50712199 -12.46250000
2.54410153 -12.51950000
2.58108108 -12.57480000
2.61806063 -12.62240000
2.65504017 -12.64490000

0.00000000 -11.86050000
0.03287071 -11.86110000
0.06574142 -11.86300000
0.09861212 -11.86620000
0.13148283 -11.87040000
0.16435354 -11.87580000
0.19722425 -11.88200000
0.23009495 -11.88900000
0.26296566 -11.89670000
0.29583637 -11.90470000
0.32870708 -11.91290000
0.36157779 -11.92100000
0.39444849 -11.92880000
0.42731920 -11.93600000
0.46018991 -11.94230000
0.49306062 -11.94750000
0.52593132 -11.95140000
0.55880203 -11.95380000
0.59167274 -11.95460000
0.59167274 -11.95460000
0.63351033 -11.96040000
0.67534791 -11.97770000
0.71718549 -12.00600000
0.75902307 -12.04450000
0.80086065 -12.09210000
0.80086065 -12.09210000
0.83389032 -12.13540000
0.86691999 -12.17310000
0.89994965 -12.12720000
0.93297933 -12.08600000
0.96600899 -12.07290000
0.99903867 -12.06630000
1.03206833 -12.05420000
1.06509800 -12.03770000
1.09812767 -12.01790000
1.13115734 -11.99600000
1.16418701 -11.97330000
1.19721668 -11.95070000
1.23024634 -11.92930000
1.26327602 -11.90970000
1.29630568 -11.89270000
1.32933536 -11.87900000
1.36236502 -11.86880000
1.39539470 -11.86260000
1.42842436 -11.86050000
1.42842436 -11.86050000
1.46044959 -11.86300000
1.49247482 -11.87050000
1.52450004 -11.88300000
1.55652527 -11.90020000
1.58855050 -11.92190000
1.62057572 -11.94790000
1.65260095 -11.97780000
1.68462618 -12.01140000
1.71665140 -12.04810000
1.74867663 -12.08750000
1.78070186 -12.12920000
1.81272708 -12.17250000
1.84475231 -12.21670000
1.87677754 -12.26020000
1.90880276 -12.29880000
1.94082799 -12.31770000
1.94082799 -12.31770000
1.97569264 -12.30880000
2.01055730 -12.28730000
2.04542194 -12.26100000
2.08028659 -12.23400000
2.11515125 -12.20850000
2.15001590 -12.18570000
2.18488054 -12.16590000
2.21974520 -12.14940000
2.25460985 -12.13590000
2.28947449 -12.12490000
2.32433916 -12.11570000
2.35920380 -12.10710000
2.35920380 -12.10710000
2.39618335 -12.09560000
2.43316289 -12.06920000
2.47014244 -12.03890000
2.50712199 -12.01050000
2.54410153 -11.98680000
2.58108108 -11.96910000
2.61806063 -11.95820000
2.65504017 -11.95460000

0.00000000 -11.86050000
0.03287071 -11.86110000
0.06574142 -11.86300000
0.09861212 -11.86620000
0.13148283 -11.87040000
0.16435354 -11.87580000
0.19722425 -11.88200000
0.23009495 -11.88900000
0.26296566 -11.89670000
0.29583637 -11.90470000
0.32870708 -11.91290000
0.36157779 -11.92100000
0.39444849 -11.92880000
0.42731920 -11.93600000
0.46018991 -11.94230000
0.49306062 -11.94750000
0.52593132 -11.95140000
0.55880203 -11.95380000
0.59167274 -11.95460000
0.59167274 -11.95460000
0.63351033 -11.95810000
0.67534791 -11.96840000
0.71718549 -11.98440000
0.75902307 -12.00460000
0.80086065 -12.02660000
0.80086065 -12.02660000
0.83389032 -12.04330000
0.86691999 -12.05770000
0.89994965 -12.06820000
0.93297933 -12.07350000
0.96600899 -12.04910000
0.99903867 -12.01650000
1.03206833 -11.98800000
1.06509800 -11.96330000
1.09812767 -11.94210000
1.13115734 -11.92400000
1.16418701 -11.90890000
1.19721668 -11.89630000
1.23024634 -11.88600000
1.26327602 -11.87770000
1.29630568 -11.87130000
1.32933536 -11.86650000
1.36236502 -11.86310000
1.39539470 -11.86110000
1.42842436 -11.86050000
1.42842436 -11.86050000
1.46044959 -11.86150000
1.49247482 -11.86450000
1.52450004 -11.86950000
1.55652527 -11.87630000
1.58855050 -11.88480000
1.62057572 -11.89480000
1.65260095 -11.90580000
1.68462618 -11.91760000
1.71665140 -11.92980000
1.74867663 -11.94170000
1.78070186 -11.95300000
1.81272708 -11.96310000
1.84475231 -11.97160000
1.87677754 -11.97790000
1.90880276 -11.98190000
1.94082799 -11.98330000
1.94082799 -11.98330000
1.97569264 -11.98450000
2.01055730 -11.98830000
2.04542194 -11.99480000
2.08028659 -12.00390000
2.11515125 -12.01550000
2.15001590 -12.02920000
2.18488054 -12.04440000
2.21974520 -12.05990000
2.25460985 -12.07460000
2.28947449 -12.08750000
2.32433916 -12.09810000
2.35920380 -12.10710000
2.35920380 -12.10710000
2.39618335 -12.09560000
2.43316289 -12.06920000
2.47014244 -12.03890000
2.50712199 -12.01050000
2.54410153 -11.98680000
2.58108108 -11.96910000
2.61806063 -11.95820000
2.65504017 -11.95460000

0.00000000 -7.66320000
0.03287071 -7.66490000
0.06574142 -7.67020000
0.09861212 -7.67860000
0.13148283 -7.68940000
0.16435354 -7.70190000
0.19722425 -7.71540000
0.23009495 -7.73040000
0.26296566 -7.74700000
0.29583637 -7.76260000
0.32870708 -7.77670000
0.36157779 -7.78910000
0.39444849 -7.79980000
0.42731920 -7.80860000
0.46018991 -7.81570000
0.49306062 -7.82070000
0.52593132 -7.82400000
0.55880203 -7.82530000
0.59167274 -7.82510000
0.59167274 -7.82510000
0.63351033 -7.82730000
0.67534791 -7.83270000
0.71718549 -7.83900000
0.75902307 -7.84450000
0.80086065 -7.84830000
0.80086065 -7.84830000
0.83389032 -7.84980000
0.86691999 -7.84970000
0.89994965 -7.84800000
0.93297933 -7.84460000
0.96600899 -7.83940000
0.99903867 -7.83250000
1.03206833 -7.82370000
1.06509800 -7.81310000
1.09812767 -7.80050000
1.13115734 -7.78640000
1.16418701 -7.77060000
1.19721668 -7.75370000
1.23024634 -7.73600000
1.26327602 -7.71820000
1.29630568 -7.70110000
1.32933536 -7.68590000
1.36236502 -7.67370000
1.39539470 -7.66580000
1.42842436 -7.66320000
1.42842436 -7.66320000
1.46044959 -7.66600000
1.49247482 -7.67410000
1.52450004 -7.68660000
1.55652527 -7.70210000
1.58855050 -7.71920000
1.62057572 -7.73680000
1.65260095 -7.75380000
1.68462618 -7.76990000
1.71665140 -7.78420000
1.74867663 -7.79690000
1.78070186 -7.80750000
1.81272708 -7.81620000
1.84475231 -7.82320000
1.87677754 -7.82800000
1.90880276 -7.83080000
1.94082799 -7.83180000
1.94082799 -7.83180000
1.97569264 -7.83220000
2.01055730 -7.83350000
2.04542194 -7.83550000
2.08028659 -7.83800000
2.11515125 -7.84060000
2.15001590 -7.84300000
2.18488054 -7.84490000
2.21974520 -7.84600000
2.25460985 -7.84610000
2.28947449 -7.84490000
2.32433916 -7.84260000
2.35920380 -7.83900000
2.35920380 -7.83900000
2.39618335 -7.83860000
2.43316289 -7.83730000
2.47014244 -7.83540000
2.50712199 -7.83290000
2.54410153 -7.83020000
2.58108108 -7.82760000
2.61806063 -7.82580000
2.65504017 -7.82510000

0.00000000 -7.66290000
0.03287071 -7.66380000
0.06574142 -7.66610000
0.09861212 -7.66970000
0.13148283 -7.68030000
0.16435354 -7.69640000
0.19722425 -7.71330000
0.23009495 -7.72930000
0.26296566 -7.74300000
0.29583637 -7.75630000
0.32870708 -7.76890000
0.36157779 -7.78050000
0.39444849 -7.79110000
0.42731920 -7.80030000
0.46018991 -7.80810000
0.49306062 -7.81460000
0.52593132 -7.81970000
0.55880203 -7.82320000
0.59167274 -7.82510000
0.59167274 -7.82510000
0.63351033 -7.82460000
0.67534791 -7.82290000
0.71718549 -7.82020000
0.75902307 -7.81650000
0.80086065 -7.81190000
0.80086065 -7.81190000
0.83389032 -7.80730000
0.86691999 -7.80200000
0.89994965 -7.79580000
0.93297933 -7.78890000
0.96600899 -7.78120000
0.99903867 -7.77250000
1.03206833 -7.76290000
1.06509800 -7.75250000
1.09812767 -7.74100000
1.13115734 -7.72880000
1.16418701 -7.71600000
1.19721668 -7.70270000
1.23024634 -7.68960000
1.26327602 -7.67990000
1.29630568 -7.67420000
1.32933536 -7.66960000
1.36236502 -7.66600000
1.39539470 -7.66380000
1.42842436 -7.66290000
1.42842436 -7.66290000
1.46044959 -7.66310000
1.49247482 -7.66360000
1.52450004 -7.66440000
1.55652527 -7.66560000
1.58855050 -7.66740000
1.62057572 -7.67620000
1.65260095 -7.68810000
1.68462618 -7.69980000
1.71665140 -7.71090000
1.74867663 -7.72110000
1.78070186 -7.73010000
1.81272708 -7.73780000
1.84475231 -7.74390000
1.87677754 -7.74830000
1.90880276 -7.75100000
1.94082799 -7.75190000
1.94082799 -7.75190000
1.97569264 -7.75360000
2.01055730 -7.75820000
2.04542194 -7.76530000
2.08028659 -7.77400000
2.11515125 -7.78370000
2.15001590 -7.79350000
2.18488054 -7.80320000
2.21974520 -7.81220000
2.25460985 -7.82050000
2.28947449 -7.82780000
2.32433916 -7.83390000
2.35920380 -7.83890000
2.35920380 -7.83890000
2.39618335 -7.83850000
2.43316289 -7.83720000
2.47014244 -7.83530000
2.50712199 -7.83280000
2.54410153 -7.83020000
2.58108108 -7.82760000
2.61806063 -7.82570000
2.65504017 -7.82510000

0.00000000 -7.66290000
0.03287071 -7.66370000
0.06574142 -7.66590000
0.09861212 -7.66950000
0.13148283 -7.67450000
0.16435354 -7.68010000
0.19722425 -7.68640000
0.23009495 -7.69310000
0.26296566 -7.69980000
0.29583637 -7.70630000
0.32870708 -7.71250000
0.36157779 -7.71840000
0.39444849 -7.72360000
0.42731920 -7.72820000
0.46018991 -7.73200000
0.49306062 -7.73500000
0.52593132 -7.73710000
0.55880203 -7.73840000
0.59167274 -7.73880000
0.59167274 -7.73880000
0.63351033 -7.73840000
0.67534791 -7.73750000
0.71718549 -7.73600000
0.75902307 -7.73370000
0.80086065 -7.73120000
0.80086065 -7.73110000
0.83389032 -7.72860000
0.86691999 -7.72570000
0.89994965 -7.72250000
0.93297933 -7.71900000
0.96600899 -7.71510000
0.99903867 -7.71080000
1.03206833 -7.70630000
1.06509800 -7.70140000
1.09812767 -7.69840000
1.13115734 -7.69640000
1.16418701 -7.69310000
1.19721668 -7.68880000
1.23024634 -7.68350000
1.26327602 -7.67530000
1.29630568 -7.66400000
1.32933536 -7.66190000
1.36236502 -7.66250000
1.39539470 -7.66280000
1.42842436 -7.66290000
1.42842436 -7.66290000
1.46044959 -7.66310000
1.49247482 -7.66360000
1.52450004 -7.66440000
1.55652527 -7.66560000
1.58855050 -7.66740000
1.62057572 -7.66970000
1.65260095 -7.67250000
1.68462618 -7.67560000
1.71665140 -7.67870000
1.74867663 -7.68160000
1.78070186 -7.68420000
1.81272708 -7.68650000
1.84475231 -7.68820000
1.87677754 -7.68950000
1.90880276 -7.69030000
1.94082799 -7.69060000
1.94082799 -7.69060000
1.97569264 -7.69280000
2.01055730 -7.69690000
2.04542194 -7.70070000
2.08028659 -7.70330000
2.11515125 -7.70470000
2.15001590 -7.70460000
2.18488054 -7.70320000
2.21974520 -7.70040000
2.25460985 -7.69660000
2.28947449 -7.69190000
2.32433916 -7.68650000
2.35920380 -7.68060000
2.35920380 -7.68060000
2.39618335 -7.68560000
2.43316289 -7.69530000
2.47014244 -7.70580000
2.50712199 -7.71600000
2.54410153 -7.72500000
2.58108108 -7.73230000
2.61806063 -7.73710000
2.65504017 -7.73880000

0.00000000 -7.64310000
0.03287071 -7.64640000
0.06574142 -7.65440000
0.09861212 -7.66610000
0.13148283 -7.67430000
0.16435354 -7.67990000
0.19722425 -7.68630000
0.23009495 -7.69290000
0.26296566 -7.69960000
0.29583637 -7.70610000
0.32870708 -7.71240000
0.36157779 -7.71820000
0.39444849 -7.72340000
0.42731920 -7.72800000
0.46018991 -7.73180000
0.49306062 -7.73480000
0.52593132 -7.73700000
0.55880203 -7.73820000
0.59167274 -7.73870000
0.59167274 -7.73870000
0.63351033 -7.73490000
0.67534791 -7.72460000
0.71718549 -7.71050000
0.75902307 -7.69490000
0.80086065 -7.67960000
0.80086065 -7.67960000
0.83389032 -7.66830000
0.86691999 -7.67220000
0.89994965 -7.67980000
0.93297933 -7.68650000
0.96600899 -7.69190000
0.99903867 -7.69580000
1.03206833 -7.69820000
1.06509800 -7.69910000
1.09812767 -7.69620000
1.13115734 -7.69080000
1.16418701 -7.68520000
1.19721668 -7.67930000
1.23024634 -7.67340000
1.26327602 -7.66740000
1.29630568 -7.66130000
1.32933536 -7.65550000
1.36236502 -7.65000000
1.39539470 -7.64540000
1.42842436 -7.64310000
1.42842436 -7.64310000
1.46044959 -7.64460000
1.49247482 -7.64770000
1.52450004 -7.65150000
1.55652527 -7.65520000
1.58855050 -7.66460000
1.62057572 -7.66970000
1.65260095 -7.67250000
1.68462618 -7.67560000
1.71665140 -7.67870000
1.74867663 -7.68160000
1.78070186 -7.68420000
1.81272708 -7.68650000
1.84475231 -7.68820000
1.87677754 -7.68950000
1.90880276 -7.69030000
1.94082799 -7.69060000
1.94082799 -7.69060000
1.97569264 -7.69180000
2.01055730 -7.69380000
2.04542194 -7.69460000
2.08028659 -7.69400000
2.11515125 -7.69230000
2.15001590 -7.68940000
2.18488054 -7.68570000
2.21974520 -7.68120000
2.25460985 -7.67650000
2.28947449 -7.67160000
2.32433916 -7.67440000
2.35920380 -7.68060000
2.35920380 -7.68060000
2.39618335 -7.68540000
2.43316289 -7.69510000
2.47014244 -7.70560000
2.50712199 -7.71580000
2.54410153 -7.72480000
2.58108108 -7.73210000
2.61806063 -7.73690000
2.65504017 -7.73870000

0.00000000 -7.64310000
0.03287071 -7.64300000
0.06574142 -7.64250000
0.09861212 -7.64180000
0.13148283 -7.64080000
0.16435354 -7.63950000
0.19722425 -7.63820000
0.23009495 -7.63660000
0.26296566 -7.63470000
0.29583637 -7.63280000
0.32870708 -7.63070000
0.36157779 -7.62860000
0.39444849 -7.62650000
0.42731920 -7.62430000
0.46018991 -7.62190000
0.49306062 -7.61970000
0.52593132 -7.61770000
0.55880203 -7.61570000
0.59167274 -7.61550000
0.59167274 -7.61550000
0.63351033 -7.61890000
0.67534791 -7.62530000
0.71718549 -7.63390000
0.75902307 -7.64400000
0.80086065 -7.65510000
0.80086065 -7.65510000
0.83389032 -7.66370000
0.86691999 -7.65820000
0.89994965 -7.64960000
0.93297933 -7.64260000
0.96600899 -7.64230000
0.99903867 -7.64490000
1.03206833 -7.64730000
1.06509800 -7.64960000
1.09812767 -7.65170000
1.13115734 -7.65370000
1.16418701 -7.65560000
1.19721668 -7.65720000
1.23024634 -7.65870000
1.26327602 -7.66000000
1.29630568 -7.66100000
1.32933536 -7.65420000
1.36236502 -7.64740000
1.39539470 -7.64400000
1.42842436 -7.64310000
1.42842436 -7.64310000
1.46044959 -7.64460000
1.49247482 -7.64770000
1.52450004 -7.65150000
1.55652527 -7.65520000
1.58855050 -7.65900000
1.62057572 -7.66220000
1.65260095 -7.66480000
1.68462618 -7.66700000
1.71665140 -7.66890000
1.74867663 -7.67040000
1.78070186 -7.67170000
1.81272708 -7.67300000
1.84475231 -7.67380000
1.87677754 -7.67440000
1.90880276 -7.67470000
1.94082799 -7.67480000
1.94082799 -7.67480000
1.97569264 -7.67240000
2.01055730 -7.66720000
2.04542194 -7.66170000
2.08028659 -7.65700000
2.11515125 -7.65390000
2.15001590 -7.65280000
2.18488054 -7.65400000
2.21974520 -7.65720000
2.25460985 -7.66200000
2.28947449 -7.66730000
2.32433916 -7.66560000
2.35920380 -7.66050000
2.35920380 -7.66050000
2.39618335 -7.65600000
2.43316289 -7.64800000
2.47014244 -7.63990000
2.50712199 -7.63260000
2.54410153 -7.62650000
2.58108108 -7.62140000
2.61806063 -7.61760000
2.65504017 -7.61550000

0.00000000 -7.63250000
0.03287071 -7.63240000
0.06574142 -7.63200000
0.09861212 -7.63150000
0.13148283 -7.63070000
0.16435354 -7.62960000
0.19722425 -7.62850000
0.23009495 -7.62710000
0.26296566 -7.62620000
0.29583637 -7.62530000
0.32870708 -7.62430000
0.36157779 -7.62330000
0.39444849 -7.62220000
0.42731920 -7.62080000
0.46018991 -7.61930000
0.49306062 -7.61770000
0.52593132 -7.61620000
0.55880203 -7.61560000
0.59167274 -7.61540000
0.59167274 -7.61540000
0.63351033 -7.61700000
0.67534791 -7.61960000
0.71718549 -7.62250000
0.75902307 -7.62550000
0.80086065 -7.62890000
0.80086065 -7.62880000
0.83389032 -7.63150000
0.86691999 -7.63420000
0.89994965 -7.63700000
0.93297933 -7.63970000
0.96600899 -7.63710000
0.99903867 -7.63310000
1.03206833 -7.63030000
1.06509800 -7.62860000
1.09812767 -7.62770000
1.13115734 -7.62820000
1.16418701 -7.63000000
1.19721668 -7.63160000
1.23024634 -7.63310000
1.26327602 -7.63430000
1.29630568 -7.63510000
1.32933536 -7.63530000
1.36236502 -7.63470000
1.39539470 -7.63330000
1.42842436 -7.63250000
1.42842436 -7.63250000
1.46044959 -7.63400000
1.49247482 -7.63840000
1.52450004 -7.64540000
1.55652527 -7.65430000
1.58855050 -7.65900000
1.62057572 -7.66220000
1.65260095 -7.66480000
1.68462618 -7.66700000
1.71665140 -7.66890000
1.74867663 -7.67040000
1.78070186 -7.67170000
1.81272708 -7.67290000
1.84475231 -7.67380000
1.87677754 -7.67440000
1.90880276 -7.67470000
1.94082799 -7.67480000
1.94082799 -7.67480000
1.97569264 -7.67220000
2.01055730 -7.66660000
2.04542194 -7.66060000
2.08028659 -7.65520000
2.11515125 -7.65070000
2.15001590 -7.64750000
2.18488054 -7.64600000
2.21974520 -7.64620000
2.25460985 -7.64800000
2.28947449 -7.65120000
2.32433916 -7.65540000
2.35920380 -7.66040000
2.35920380 -7.66040000
2.39618335 -7.65590000
2.43316289 -7.64790000
2.47014244 -7.63980000
2.50712199 -7.63250000
2.54410153 -7.62630000
2.58108108 -7.62130000
2.61806063 -7.61750000
2.65504017 -7.61540000

0.00000000 -7.63230000
0.03287071 -7.63220000
0.06574142 -7.63190000
0.09861212 -7.63130000
0.13148283 -7.63050000
0.16435354 -7.62940000
0.19722425 -7.62830000
0.23009495 -7.62700000
0.26296566 -7.62580000
0.29583637 -7.62430000
0.32870708 -7.62280000
0.36157779 -7.62130000
0.39444849 -7.62000000
0.42731920 -7.61880000
0.46018991 -7.61780000
0.49306062 -7.61690000
0.52593132 -7.61610000
0.55880203 -7.61550000
0.59167274 -7.61360000
0.59167274 -7.61360000
0.63351033 -7.61360000
0.67534791 -7.61350000
0.71718549 -7.61350000
0.75902307 -7.61340000
0.80086065 -7.61320000
0.80086065 -7.61330000
0.83389032 -7.61310000
0.86691999 -7.61390000
0.89994965 -7.61540000
0.93297933 -7.61700000
0.96600899 -7.61870000
0.99903867 -7.62060000
1.03206833 -7.62250000
1.06509800 -7.62440000
1.09812767 -7.62640000
1.13115734 -7.62740000
1.16418701 -7.62770000
1.19721668 -7.62820000
1.23024634 -7.62890000
1.26327602 -7.62980000
1.29630568 -7.63070000
1.32933536 -7.63140000
1.36236502 -7.63190000
1.39539470 -7.63230000
1.42842436 -7.63230000
1.42842436 -7.63230000
1.46044959 -7.63110000
1.49247482 -7.62840000
1.52450004 -7.62550000
1.55652527 -7.62250000
1.58855050 -7.61980000
1.62057572 -7.61740000
1.65260095 -7.61510000
1.68462618 -7.61330000
1.71665140 -7.61160000
1.74867663 -7.61010000
1.78070186 -7.60880000
1.81272708 -7.60760000
1.84475231 -7.60660000
1.87677754 -7.60590000
1.90880276 -7.60530000
1.94082799 -7.60510000
1.94082799 -7.60510000
1.97569264 -7.60530000
2.01055730 -7.60620000
2.04542194 -7.60780000
2.08028659 -7.60960000
2.11515125 -7.61160000
2.15001590 -7.61330000
2.18488054 -7.61430000
2.21974520 -7.61460000
2.25460985 -7.61430000
2.28947449 -7.61360000
2.32433916 -7.61280000
2.35920380 -7.61200000
2.35920380 -7.61200000
2.39618335 -7.61200000
2.43316289 -7.61220000
2.47014244 -7.61240000
2.50712199 -7.61270000
2.54410153 -7.61300000
2.58108108 -7.61320000
2.61806063 -7.61330000
2.65504017 -7.61360000

0.00000000 -7.63230000
0.03287071 -7.63140000
0.06574142 -7.63010000
0.09861212 -7.62910000
0.13148283 -7.62850000
0.16435354 -7.62790000
0.19722425 -7.62750000
0.23009495 -7.62690000
0.26296566 -7.62560000
0.29583637 -7.62420000
