#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS:  84  96
# Band-Index:    1
   1.65260    -16.577246  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.68463    -16.577326  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.71665    -16.577409  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.74868    -16.577504  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.78070    -16.577588  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.81273    -16.577667  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.84475    -16.577731  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.87678    -16.577798  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.90880    -16.577827  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.94083    -16.577847  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.94083    -16.577847  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.97569    -16.576780  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.01056    -16.573639  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.04542    -16.568481  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.08029    -16.561393  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.11515    -16.552566  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.15002    -16.542177  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.18488    -16.530531  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.21975    -16.517932  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.25461    -16.504803  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.28947    -16.491583  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.32434    -16.478773  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.35920    -16.466881  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.35920    -16.466881  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.39618    -16.466426  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.43316    -16.465138  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.47014    -16.463113  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
