#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 120  52
# Band-Index    1
   2.55263    -13.346337  0.000  0.003  0.002  0.000  0.002  0.000  0.000  0.004  0.000  0.012
   2.56915    -13.347293  0.000  0.004  0.002  0.000  0.002  0.000  0.000  0.004  0.000  0.012
   2.58567    -13.348468  0.000  0.004  0.002  0.000  0.002  0.000  0.000  0.004  0.000  0.012
   2.60219    -13.349826  0.000  0.004  0.002  0.000  0.002  0.000  0.000  0.004  0.000  0.012
   2.61871    -13.351327  0.000  0.004  0.001  0.000  0.002  0.000  0.000  0.004  0.000  0.012
   2.63523    -13.352928  0.001  0.004  0.000  0.000  0.002  0.000  0.000  0.004  0.000  0.012
   2.65175    -13.354577  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.004  0.000  0.012
   2.66827    -13.356237  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.004  0.000  0.012
   2.68479    -13.357860  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.004  0.000  0.012
   2.70131    -13.359402  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.005  0.000  0.012
   2.71783    -13.360823  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.005  0.000  0.012
   2.73435    -13.362088  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.005  0.000  0.012
   2.75087    -13.363167  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.005  0.000  0.012
   2.76739    -13.364033  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.006  0.000  0.012
   2.78391    -13.364668  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.006  0.000  0.012
   2.80043    -13.365053  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.006  0.000  0.012
   2.81695    -13.365182  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.006  0.000  0.012
 
# Band-Index    2
   2.81695    -13.365155  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.006  0.000  0.012
   2.80043    -13.365025  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.006  0.000  0.012
   2.78391    -13.364640  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.006  0.000  0.012
   2.76739    -13.364005  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.006  0.000  0.012
   2.75087    -13.363139  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.005  0.000  0.012
   2.73435    -13.362060  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.005  0.000  0.012
   2.71783    -13.360795  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.005  0.000  0.012
   2.70131    -13.359374  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.005  0.000  0.012
   2.68479    -13.357832  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.004  0.000  0.012
   2.66827    -13.356209  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.004  0.000  0.012
   2.65175    -13.354548  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.004  0.000  0.012
   2.63523    -13.352899  0.001  0.004  0.000  0.000  0.002  0.000  0.000  0.004  0.000  0.012
   2.61871    -13.351299  0.000  0.004  0.001  0.000  0.002  0.000  0.000  0.004  0.000  0.012
   2.60219    -13.349797  0.000  0.004  0.002  0.000  0.002  0.000  0.000  0.004  0.000  0.012
   2.58567    -13.348439  0.000  0.004  0.002  0.000  0.002  0.000  0.000  0.004  0.000  0.012
   2.56915    -13.347264  0.000  0.004  0.002  0.000  0.002  0.000  0.000  0.004  0.000  0.012
   2.55263    -13.346308  0.000  0.003  0.002  0.000  0.002  0.000  0.000  0.004  0.000  0.012
   2.53611    -13.345599  0.000  0.002  0.002  0.000  0.002  0.000  0.000  0.004  0.000  0.012
   2.51959    -13.345169  0.000  0.002  0.002  0.000  0.002  0.000  0.000  0.003  0.000  0.011
   2.50307    -13.345024  0.000  0.002  0.002  0.000  0.002  0.000  0.000  0.002  0.000  0.011
   2.50307    -13.345024  0.000  0.002  0.002  0.000  0.002  0.000  0.000  0.002  0.000  0.011
   2.47971    -13.317079  0.000  0.002  0.002  0.000  0.002  0.000  0.000  0.002  0.000  0.012
   2.45635    -13.290515  0.000  0.002  0.002  0.000  0.002  0.000  0.000  0.002  0.000  0.012
   2.43298    -13.265996  0.000  0.002  0.002  0.000  0.002  0.000  0.000  0.002  0.000  0.012
   2.40962    -13.244156  0.002  0.002  0.002  0.000  0.002  0.000  0.000  0.002  0.000  0.012
   2.38626    -13.225571  0.004  0.002  0.002  0.000  0.002  0.000  0.000  0.002  0.000  0.014
   2.36290    -13.210632  0.004  0.002  0.002  0.000  0.002  0.000  0.000  0.002  0.000  0.014
   2.33953    -13.199495  0.006  0.002  0.002  0.000  0.002  0.000  0.000  0.002  0.000  0.016
   2.31617    -13.192020  0.008  0.002  0.002  0.000  0.002  0.000  0.000  0.002  0.000  0.016
   2.29281    -13.187800  0.010  0.002  0.002  0.000  0.002  0.000  0.000  0.002  0.000  0.018
   2.26944    -13.186255  0.012  0.002  0.002  0.000  0.002  0.000  0.000  0.002  0.000  0.018
   2.24608    -13.186739  0.014  0.000  0.000  0.000  0.002  0.000  0.000  0.002  0.000  0.020
   2.22272    -13.188607  0.016  0.000  0.000  0.000  0.002  0.000  0.000  0.002  0.000  0.020
   2.19936    -13.191290  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.022
   2.17599    -13.194302  0.020  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.022
   2.15263    -13.197250  0.020  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.022
   2.12927    -13.199832  0.020  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.022
   2.10591    -13.201829  0.022  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   2.08254    -13.203086  0.022  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   2.05918    -13.203514  0.022  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   2.05918    -13.203514  0.022  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   2.03057    -13.195189  0.022  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   2.00196    -13.171663  0.020  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.022
   1.97334    -13.136331  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.022
   1.94473    -13.092873  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.022
   1.91612    -13.044381  0.016  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.020
   1.88750    -12.993295  0.014  0.000  0.000  0.000  0.002  0.002  0.000  0.002  0.000  0.020
   1.85889    -12.941569  0.014  0.000  0.000  0.000  0.002  0.002  0.000  0.002  0.000  0.020
   1.83028    -12.890876  0.014  0.000  0.000  0.000  0.002  0.002  0.000  0.002  0.000  0.020
   1.80166    -12.842731  0.014  0.000  0.000  0.000  0.002  0.002  0.000  0.002  0.000  0.020
   1.77305    -12.798506  0.014  0.000  0.000  0.000  0.002  0.002  0.000  0.002  0.000  0.020
   1.74444    -12.759338  0.016  0.000  0.000  0.000  0.002  0.002  0.000  0.002  0.000  0.020
   1.71582    -12.726028  0.016  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.020
   1.68721    -12.698892  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.022
   1.65860    -12.677711  0.020  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.022
   1.62998    -12.661867  0.022  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.022
   1.60137    -12.650588  0.022  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   1.57276    -12.643117  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   1.54414    -12.638878  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   1.51553    -12.637505  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   1.51553    -12.637505  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   1.48049    -12.639566  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   1.44544    -12.645948  0.022  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   1.41040    -12.657180  0.022  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.022
   1.37536    -12.673931  0.020  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.022
   1.34031    -12.696725  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.022
   1.30527    -12.725660  0.016  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.020
   1.27022    -12.760342  0.014  0.000  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.020
   1.23518    -12.799934  0.012  0.000  0.002  0.000  0.002  0.002  0.000  0.002  0.000  0.018
   1.20014    -12.843328  0.010  0.000  0.002  0.000  0.002  0.002  0.000  0.002  0.000  0.018
   1.16509    -12.889343  0.010  0.000  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.018
   1.13005    -12.936860  0.008  0.000  0.002  0.000  0.004  0.000  0.000  0.000  0.000  0.016
   1.09500    -12.984801  0.006  0.000  0.002  0.000  0.004  0.000  0.000  0.000  0.000  0.016
   1.05996    -13.032267  0.006  0.000  0.004  0.000  0.004  0.000  0.000  0.000  0.000  0.016
   1.02492    -13.078462  0.006  0.000  0.004  0.000  0.004  0.000  0.000  0.000  0.000  0.014
   0.98987    -13.122686  0.004  0.000  0.004  0.000  0.004  0.000  0.000  0.000  0.000  0.014
   0.95483    -13.164370  0.004  0.000  0.004  0.000  0.004  0.000  0.000  0.000  0.000  0.014
   0.91979    -13.203014  0.004  0.000  0.004  0.000  0.004  0.000  0.000  0.000  0.000  0.014
   0.88474    -13.238205  0.004  0.000  0.004  0.000  0.004  0.000  0.000  0.000  0.000  0.014
   0.84970    -13.269582  0.004  0.000  0.004  0.000  0.004  0.000  0.000  0.000  0.000  0.014
   0.84970    -13.269582  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.004  0.000  0.014
   0.83802    -13.279143  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.004  0.000  0.014
   0.82634    -13.288237  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.006  0.000  0.014
   0.81465    -13.296857  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.006  0.000  0.012
   0.80297    -13.304995  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.006  0.000  0.012
   0.79129    -13.312641  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.006  0.000  0.012
   0.77961    -13.319790  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.006  0.000  0.012
   0.76793    -13.326439  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.006  0.000  0.012
   0.75625    -13.332573  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.006  0.000  0.012
   0.74457    -13.338192  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.006  0.000  0.012
   0.73289    -13.343290  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.006  0.000  0.012
   0.72120    -13.347864  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.006  0.000  0.012
   0.70952    -13.351910  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.006  0.000  0.012
   0.69784    -13.355421  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.006  0.000  0.012
   0.68616    -13.358401  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.006  0.000  0.012
   0.67448    -13.360840  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.006  0.000  0.012
   0.66280    -13.362740  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.006  0.000  0.012
   0.65112    -13.364096  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.006  0.000  0.012
   0.63943    -13.364911  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.006  0.000  0.012
   0.62775    -13.365155  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.006  0.000  0.012
   0.62775    -13.365155  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.006  0.000  0.012
   0.59471    -13.297120  0.002  0.006  0.000  0.000  0.000  0.000  0.000  0.006  0.000  0.012
   0.56167    -13.229599  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.006  0.000  0.012
   0.52863    -13.163358  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.006  0.000  0.012
   0.49559    -13.099178  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.006  0.000  0.012
   0.46256    -13.037821  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.006  0.000  0.012
   0.42952    -12.980032  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.006  0.000  0.012
   0.39648    -12.926396  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.006  0.000  0.014
   0.36344    -12.877351  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.006  0.000  0.014
   0.33040    -12.833172  0.006  0.004  0.000  0.000  0.000  0.000  0.000  0.006  0.000  0.016
   0.29736    -12.793922  0.010  0.002  0.000  0.000  0.000  0.000  0.000  0.004  0.000  0.016
   0.26432    -12.759549  0.012  0.002  0.000  0.000  0.000  0.000  0.000  0.004  0.000  0.018
   0.23128    -12.729875  0.014  0.002  0.000  0.000  0.000  0.000  0.000  0.004  0.000  0.020
   0.19824    -12.704676  0.016  0.002  0.000  0.000  0.000  0.000  0.000  0.002  0.000  0.020
   0.16520    -12.683756  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.002  0.000  0.022
   0.13216    -12.666907  0.020  0.000  0.000  0.000  0.000  0.000  0.000  0.002  0.000  0.022
   0.09912    -12.653962  0.022  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.022
   0.06608    -12.644791  0.022  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.024
