#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 140  40
# Band-Index    1
   3.09119    -15.675816  0.083  0.000  0.004  0.001  0.000  0.000  0.000  0.000  0.000  0.089
   3.14829    -15.694182  0.087  0.000  0.004  0.001  0.000  0.000  0.000  0.000  0.000  0.092
   3.20539    -15.715348  0.092  0.000  0.004  0.001  0.000  0.000  0.000  0.000  0.000  0.097
   3.26249    -15.737853  0.096  0.000  0.004  0.001  0.000  0.000  0.000  0.000  0.000  0.102
   3.31959    -15.760305  0.101  0.000  0.003  0.001  0.000  0.000  0.000  0.000  0.000  0.106
   3.37669    -15.781586  0.105  0.000  0.003  0.001  0.000  0.000  0.000  0.000  0.000  0.109
   3.43379    -15.800892  0.108  0.000  0.003  0.001  0.000  0.000  0.000  0.000  0.000  0.112
   3.49089    -15.817698  0.111  0.000  0.003  0.001  0.000  0.000  0.000  0.000  0.000  0.114
   3.54799    -15.831708  0.114  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.117
   3.60509    -15.842824  0.116  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.119
   3.66219    -15.851124  0.117  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.120
   3.71929    -15.856828  0.118  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.121
   3.77639    -15.860286  0.119  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.122
   3.83349    -15.861931  0.119  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.123
   3.89059    -15.862277  0.120  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.123
   3.89059    -15.862277  0.120  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.123
   3.91843    -15.862132  0.120  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.123
   3.94626    -15.861861  0.119  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.123
   3.97410    -15.861518  0.119  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.122
   4.00194    -15.861151  0.119  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.122
   4.02977    -15.860801  0.118  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.122
   4.05761    -15.860503  0.118  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.121
   4.08544    -15.860282  0.117  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.121
   4.11328    -15.860149  0.117  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.120
   4.14111    -15.860111  0.116  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.120
   4.16895    -15.860162  0.116  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.119
   4.19679    -15.860294  0.115  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.119
   4.22462    -15.860489  0.115  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.118
   4.25246    -15.860724  0.114  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.118
   4.28029    -15.860978  0.114  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.118
   4.30813    -15.861226  0.113  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.118
   4.33597    -15.861444  0.114  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.117
   4.36380    -15.861616  0.114  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.117
   4.39164    -15.861725  0.114  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.117
   4.41947    -15.861762  0.114  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.117
   4.41947    -15.861762  0.114  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.117
   4.46933    -15.860264  0.113  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.117
   4.51918    -15.855798  0.113  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.116
   4.56904    -15.848433  0.112  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.115
   4.61889    -15.838282  0.110  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.114
   4.66875    -15.825519  0.108  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.113
   4.71861    -15.810383  0.107  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.111
   4.76846    -15.793186  0.105  0.000  0.003  0.001  0.000  0.000  0.000  0.000  0.000  0.109
   4.81832    -15.774337  0.102  0.000  0.003  0.001  0.000  0.000  0.000  0.000  0.000  0.106
   4.86817    -15.754372  0.098  0.000  0.003  0.001  0.000  0.000  0.000  0.000  0.000  0.103
   4.91803    -15.733968  0.095  0.000  0.004  0.001  0.000  0.000  0.000  0.000  0.000  0.100
   4.96788    -15.713942  0.091  0.000  0.004  0.001  0.000  0.000  0.000  0.000  0.000  0.096
   5.01774    -15.695240  0.087  0.000  0.004  0.001  0.000  0.000  0.000  0.000  0.000  0.092
   5.06759    -15.678797  0.083  0.000  0.004  0.001  0.000  0.000  0.000  0.000  0.000  0.089
   5.11745    -15.665324  0.080  0.000  0.005  0.001  0.000  0.000  0.000  0.000  0.000  0.086
   5.16730    -15.655108  0.077  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.000  0.082
   5.21716    -15.647963  0.075  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.000  0.080
   5.26701    -15.643411  0.075  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.000  0.080
   5.31687    -15.640930  0.074  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.000  0.080
   5.36673    -15.640146  0.074  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.000  0.079
 
# Band-Index    2
   5.36673    -15.445570  0.000  0.000  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.007
   5.31687    -15.447554  0.002  0.002  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.008
   5.26701    -15.453167  0.005  0.002  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.012
   5.21716    -15.461449  0.011  0.001  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.017
   5.16730    -15.471029  0.018  0.001  0.001  0.004  0.000  0.000  0.000  0.000  0.000  0.023
   5.11745    -15.480446  0.023  0.001  0.001  0.003  0.000  0.000  0.000  0.000  0.000  0.029
   5.06759    -15.488553  0.029  0.001  0.001  0.003  0.000  0.000  0.000  0.000  0.000  0.034
   5.01774    -15.494798  0.034  0.001  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.039
   4.96788    -15.499224  0.038  0.000  0.002  0.001  0.000  0.000  0.000  0.000  0.000  0.042
   4.91803    -15.502237  0.042  0.000  0.002  0.001  0.000  0.000  0.000  0.000  0.000  0.045
   4.86817    -15.504370  0.046  0.000  0.002  0.001  0.000  0.000  0.000  0.000  0.000  0.049
   4.81832    -15.506124  0.048  0.000  0.002  0.001  0.000  0.000  0.000  0.000  0.000  0.051
   4.76846    -15.507867  0.052  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.055
   4.71861    -15.509798  0.056  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.059
   4.66875    -15.511958  0.060  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.062
   4.61889    -15.514239  0.062  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.065
   4.56904    -15.516422  0.065  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.068
   4.51918    -15.518239  0.067  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.070
   4.46933    -15.519447  0.069  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.070
   4.41947    -15.519872  0.069  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.071
   4.41947    -15.519872  0.069  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.071
   4.39164    -15.519717  0.069  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.071
   4.36380    -15.519258  0.069  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.071
   4.33597    -15.518510  0.068  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.070
   4.30813    -15.517497  0.068  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.069
   4.28029    -15.516252  0.066  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.068
   4.25246    -15.514814  0.066  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.068
   4.22462    -15.513226  0.065  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.067
