#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 120  76
# Band-Index    1
   1.43238    -14.443734  0.109  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.112
   1.45943    -14.443734  0.112  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.114
   1.48647    -14.443761  0.112  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.114
   1.51351    -14.443804  0.106  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.115
   1.54056    -14.443866  0.106  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.116
   1.56760    -14.443928  0.107  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.116
   1.59464    -14.444041  0.108  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.116
   1.62169    -14.444149  0.108  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.111
   1.64873    -14.444259  0.109  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.112
   1.67577    -14.444440  0.110  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.112
   1.70282    -14.444599  0.110  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.112
   1.72986    -14.444746  0.110  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.114
   1.75690    -14.444907  0.112  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.114
   1.78395    -14.445073  0.112  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.114
   1.81099    -14.445226  0.112  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.116
   1.83804    -14.445391  0.113  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.116
   1.86508    -14.445486  0.114  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.116
   1.89212    -14.445560  0.114  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.116
   1.91917    -14.445613  0.114  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.116
   1.94621    -14.445626  0.114  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.116
   1.94621    -14.445626  0.114  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.116
   1.96829    -14.445212  0.114  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.116
   1.99037    -14.443934  0.114  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.116
   2.01245    -14.441836  0.113  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.116
   2.03453    -14.438927  0.112  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.115
   2.05661    -14.435249  0.110  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.114
   2.07869    -14.430825  0.109  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.114
   2.10077    -14.425672  0.112  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.114
   2.12286    -14.419839  0.110  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.114
   2.14494    -14.413427  0.110  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.112
   2.16702    -14.406426  0.106  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.112
   2.18910    -14.398934  0.108  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.110
   2.21118    -14.391051  0.105  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.112
   2.23326    -14.382872  0.106  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.108
   2.25534    -14.374495  0.105  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.108
   2.27742    -14.366034  0.102  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.108
   2.29950    -14.357630  0.101  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.104
   2.32158    -14.349410  0.099  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.101
   2.34366    -14.341515  0.098  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   2.36574    -14.334076  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.101
   2.36574    -14.334076  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.101
   2.38136    -14.333990  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.102
   2.39697    -14.333759  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.103
   2.41258    -14.333332  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.104
   2.42820    -14.332738  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.102
