#k-distance eigenvalue[eV]
1.87721741 -1.25130000
1.91987356 -1.14560000
1.96252971 -1.04100000
2.00518587 -0.93850000
2.04784202 -0.83920000
2.09049817 -0.74380000
2.13315433 -0.65300000
2.17581048 -0.56750000
2.21846662 -0.48710000
2.26112277 -0.41290000
2.30377892 -0.34580000
2.34643508 -0.28520000
2.38909123 -0.23120000
2.43174738 -0.18350000
2.47440353 -0.14180000
2.51705969 -0.10710000
2.55971584 -0.07740000
2.60237199 -0.05280000
2.64502813 -0.03370000
2.68768428 -0.01870000
2.73034044 -0.00830000
2.77299659 -0.00200000
2.81565274 0.00000000
2.81565274 0.00000000
2.85773730 -0.00470000
2.89982187 -0.01880000
2.94190643 -0.04190000
2.98399098 -0.07290000
3.02607555 -0.11180000
3.06816011 -0.15720000
3.11024466 -0.20790000
3.15232923 -0.26260000
3.19441379 -0.32140000
3.23649834 -0.38150000
3.27858292 -0.44200000
3.32066747 -0.50260000
3.36275202 -0.56230000
3.40483660 -0.61870000
3.44692115 -0.67290000
3.48900571 -0.72360000
3.53109028 -0.76970000
3.57317483 -0.81080000
3.61525939 -0.84700000
3.65734396 -0.87670000
3.69942852 -0.90020000
3.74151307 -0.91760000
3.78359764 -0.92790000
3.82568220 -0.93130000
3.82568220 -0.93130000
3.86908669 -0.93850000
3.91249121 -0.95990000
3.95589570 -0.99610000
3.99930022 -1.04660000
4.04270471 -1.11150000
4.08610923 -1.19060000
4.12951372 -1.28410000
4.17291824 -1.39030000
4.21632273 -1.50930000
4.25972726 -1.63900000
4.30313175 -1.77830000
4.34653627 -1.92530000
4.38994076 -2.07830000
4.43334528 -2.23470000
4.47674977 -2.39190000
4.52015429 -2.54670000
4.56355878 -2.69520000
4.60696330 -2.83080000
4.65036779 -2.91630000
4.65036779 -2.91630000
4.69522478 -2.90910000
4.74008176 -2.88820000
4.78493875 -2.85440000
4.82979573 -2.80960000
4.87465272 -2.75580000
4.91950970 -2.69580000
4.96436666 -2.63290000
5.00922365 -2.57050000
5.05408063 -2.51230000
5.09893761 -2.46220000
5.14379460 -2.42350000
5.18865158 -2.39850000
5.23350857 -2.39030000

0.00000000 3.37940000
0.04165291 3.41270000
0.08330584 3.50870000
0.12495874 3.65800000
0.16661165 3.84840000
0.20826455 4.06820000
0.24991748 4.30640000
0.29157039 4.55390000
0.33322329 4.80190000
0.37487622 5.04150000
0.41652913 5.26320000
0.45818204 5.45530000
0.49983494 5.60030000
0.54148787 5.66680000
0.58314078 5.61070000
0.62479368 5.48490000
0.66644661 5.34480000
0.70809952 5.20540000
0.74975242 5.07350000
0.79140533 4.94940000
0.83305826 4.83490000
0.87471117 4.73210000
0.91636407 4.64070000
0.95801700 4.55970000
0.99966991 4.49580000
1.04132281 4.44440000
1.08297572 4.40740000
1.12462865 4.38510000
1.16628155 4.37670000
1.16628155 4.37670000
1.21209742 4.40220000
1.25791329 4.47020000
1.30372915 4.56820000
1.34954502 4.68020000
1.39536089 4.79150000
1.44117676 4.90060000
1.48699261 5.00950000
1.53280848 5.12070000
1.57862435 5.23560000
1.57862435 5.23560000
1.62128050 5.34810000
1.66393666 5.46420000
1.70659281 5.58370000
1.74924896 5.70500000
1.79190510 5.82570000
1.83456125 5.94160000
1.87721741 6.04750000
1.91987356 6.13600000
1.96252971 6.19830000
2.00518587 6.22590000
2.04784202 6.21300000
2.09049817 6.16030000
2.13315433 6.07200000
2.17581048 5.95450000
2.21846662 5.81450000
2.26112277 5.65590000
2.30377892 5.48290000
2.34643508 5.29880000
2.38909123 5.10420000
2.43174738 4.90170000
2.47440353 4.69240000
2.51705969 4.47820000
2.55971584 4.26210000
2.60237199 4.04870000
2.64502813 3.84500000
2.68768428 3.66170000
2.73034044 3.51280000
2.77299659 3.41410000
2.81565274 3.37940000
2.81565274 3.37940000
2.85773730 3.41320000
2.89982187 3.50880000
2.94190643 3.65160000
2.98399098 3.82410000
3.02607555 4.00920000
3.06816011 4.19200000
3.11024466 4.36060000
3.15232923 4.50530000
3.19441379 4.61950000
3.23649834 4.70140000
3.27858292 4.75210000
3.32066747 4.77710000
3.36275202 4.78120000
3.40483660 4.77140000
3.44692115 4.75170000
3.48900571 4.72660000
3.53109028 4.69910000
3.57317483 4.67180000
3.61525939 4.64570000
3.65734396 4.62340000
3.69942852 4.60520000
3.74151307 4.59220000
3.78359764 4.58400000
3.82568220 4.58120000
3.82568220 4.58120000
3.86908669 4.61220000
3.91249121 4.70270000
3.95589570 4.84380000
3.99930022 5.02450000
4.04270471 5.23240000
4.08610923 5.45600000
4.12951372 5.68530000
4.17291824 5.91280000
4.21632273 6.13050000
4.25972726 6.32930000
4.30313175 6.49460000
4.34653627 6.60880000
4.38994076 6.67120000
4.43334528 6.70690000
4.47674977 6.73430000
4.52015429 6.76080000
4.56355878 6.78420000
4.60696330 6.80150000
4.65036779 6.80700000
4.65036779 6.80700000
4.69522478 6.73630000
4.74008176 6.54800000
4.78493875 6.29210000
4.82979573 6.00760000
4.87465272 5.71790000
4.91950970 5.43910000
4.96436666 5.17980000
5.00922365 4.94850000
5.05408063 4.75040000
5.09893761 4.59060000
5.14379460 4.47290000
5.18865158 4.40160000
5.23350857 4.37670000

0.00000000 7.70860000
0.04165291 7.68920000
0.08330584 7.63230000
0.12495874 7.54170000
0.16661165 7.42280000
0.20826455 7.28140000
0.24991748 7.12330000
0.29157039 6.95330000
0.33322329 6.77700000
0.37487622 6.59810000
0.41652913 6.41900000
0.45818204 6.24660000
0.49983494 6.08850000
0.54148787 5.97250000
0.58314078 5.93820000
0.62479368 5.93460000
0.66644661 5.91270000
0.70809952 5.86580000
0.74975242 5.80160000
0.79140533 5.72660000
0.83305826 5.64710000
0.87471117 5.56990000
0.91636407 5.49770000
0.95801700 5.43110000
0.99966991 5.37900000
1.04132281 5.33570000
1.08297572 5.30430000
1.12462865 5.28530000
1.16628155 5.27880000
1.16628155 5.27880000
1.21209742 5.30440000
1.25791329 5.37860000
1.30372915 5.51230000
1.34954502 5.71140000
1.39536089 5.97180000
1.44117676 6.28330000
1.48699261 6.62850000
1.53280848 6.98870000
1.57862435 7.33400000
1.57862435 7.33400000
1.62128050 7.62210000
1.66393666 7.85330000
1.70659281 8.01260000
1.74924896 8.09730000
1.79190510 8.11920000
1.83456125 8.09770000
1.87721741 8.05550000
1.91987356 8.01100000
1.96252971 7.98050000
2.00518587 7.97550000
2.04784202 7.99620000
2.09049817 8.00310000
2.13315433 7.89300000
2.17581048 7.75550000
2.21846662 7.63540000
2.26112277 7.53650000
2.30377892 7.45970000
2.34643508 7.40840000
2.38909123 7.37870000
2.43174738 7.37180000
2.47440353 7.38630000
2.51705969 7.41500000
2.55971584 7.45950000
2.60237199 7.51340000
2.64502813 7.56930000
2.68768428 7.62350000
2.73034044 7.66840000
2.77299659 7.69820000
2.81565274 7.70860000
2.81565274 7.70860000
2.85773730 7.70170000
2.89982187 7.68250000
2.94190643 7.65560000
2.98399098 7.62910000
3.02607555 7.60910000
3.06816011 7.60450000
3.11024466 7.62900000
3.15232923 7.68660000
3.19441379 7.78290000
3.23649834 7.91940000
3.27858292 8.09360000
3.32066747 8.29780000
3.36275202 8.39110000
3.40483660 8.39630000
3.44692115 8.38800000
3.48900571 8.36970000
3.53109028 8.34570000
3.57317483 8.31860000
3.61525939 8.28840000
3.65734396 8.26300000
3.69942852 8.24160000
3.74151307 8.22470000
3.78359764 8.21460000
3.82568220 8.21110000
3.82568220 8.21110000
3.86908669 8.17860000
3.91249121 8.08930000
3.95589570 7.96040000
3.99930022 7.80950000
4.04270471 7.65080000
4.08610923 7.49820000
4.12951372 7.35790000
4.17291824 7.23900000
4.21632273 7.14320000
4.25972726 7.08410000
4.30313175 7.07160000
4.34653627 7.12080000
4.38994076 7.22480000
4.43334528 7.35000000
4.47674977 7.46330000
4.52015429 7.54530000
4.56355878 7.59000000
4.60696330 7.60770000
4.65036779 7.61130000
4.65036779 7.61130000
4.69522478 7.53820000
4.74008176 7.34910000
4.78493875 7.09890000
4.82979573 6.82500000
4.87465272 6.54800000
4.91950970 6.28360000
4.96436666 6.03830000
5.00922365 5.81950000
5.05408063 5.63230000
5.09893761 5.48120000
5.14379460 5.37030000
5.18865158 5.30310000
5.23350857 5.27880000

0.00000000 7.70870000
0.04165291 7.72360000
0.08330584 7.76800000
0.12495874 7.84110000
0.16661165 7.94260000
0.20826455 8.07010000
0.24991748 8.21980000
0.29157039 8.39130000
0.33322329 8.58200000
0.37487622 8.79020000
0.41652913 9.01240000
0.45818204 9.25050000
0.49983494 9.49950000
0.54148787 9.76130000
0.58314078 10.03330000
0.62479368 10.17910000
0.66644661 10.30500000
0.70809952 10.48100000
0.74975242 10.69720000
0.79140533 10.93980000
0.83305826 11.19800000
0.87471117 11.46240000
0.91636407 11.72210000
0.95801700 11.96730000
0.99966991 12.19000000
1.04132281 12.37820000
1.08297572 12.52230000
1.12462865 12.61380000
1.16628155 12.64400000
1.16628155 12.64400000
1.21209742 12.59370000
1.25791329 12.45460000
1.30372915 12.25790000
1.34954502 12.02840000
1.39536089 11.78210000
1.44117676 11.53150000
1.48699261 11.28450000
1.53280848 11.04690000
1.57862435 10.81780000
1.57862435 10.81780000
1.62128050 10.61190000
1.66393666 10.40400000
1.70659281 10.18590000
1.74924896 9.95390000
1.79190510 9.71020000
1.83456125 9.45990000
1.87721741 9.20970000
1.91987356 8.96410000
1.96252971 8.72840000
2.00518587 8.50720000
2.04784202 8.30780000
2.09049817 8.17380000
2.13315433 8.20220000
2.17581048 8.29430000
2.21846662 8.39650000
2.26112277 8.48900000
2.30377892 8.44270000
2.34643508 8.33910000
2.38909123 8.23890000
2.43174738 8.14600000
2.47440353 8.06030000
2.51705969 7.98080000
2.55971584 7.91070000
2.60237199 7.85060000
2.64502813 7.79950000
2.68768428 7.76010000
2.73034044 7.73160000
2.77299659 7.71440000
2.81565274 7.70870000
2.81565274 7.70870000
2.85773730 7.71740000
2.89982187 7.74340000
2.94190643 7.78550000
2.98399098 7.84270000
3.02607555 7.91040000
3.06816011 7.98640000
3.11024466 8.06700000
3.15232923 8.14680000
3.19441379 8.21950000
3.23649834 8.28420000
3.27858292 8.33610000
3.32066747 8.37200000
3.36275202 8.39110000
3.40483660 8.39630000
3.44692115 8.38800000
3.48900571 8.36970000
3.53109028 8.34570000
3.57317483 8.31860000
3.61525939 8.28840000
3.65734396 8.26300000
3.69942852 8.24160000
3.74151307 8.22470000
3.78359764 8.21460000
3.82568220 8.21110000
3.82568220 8.21110000
3.86908669 8.22880000
3.91249121 8.28380000
3.95589570 8.37190000
3.99930022 8.49500000
4.04270471 8.65070000
4.08610923 8.83150000
4.12951372 9.02140000
4.17291824 9.19240000
4.21632273 9.29130000
4.25972726 9.29070000
4.30313175 9.21870000
4.34653627 9.11700000
4.38994076 9.01490000
4.43334528 8.93540000
4.47674977 8.89900000
4.52015429 8.92300000
4.56355878 9.01190000
4.60696330 9.15550000
4.65036779 9.28260000
4.65036779 9.28260000
4.69522478 9.37050000
4.74008176 9.60810000
4.78493875 9.94610000
4.82979573 10.34550000
4.87465272 10.69960000
4.91950970 11.04310000
4.96436666 11.37900000
5.00922365 11.69850000
5.05408063 11.99240000
5.09893761 12.24970000
5.14379460 12.45720000
5.18865158 12.59540000
5.23350857 12.64400000

0.00000000 7.70870000
0.04165291 7.72360000
0.08330584 7.76800000
0.12495874 7.84110000
0.16661165 7.94260000
0.20826455 8.07010000
0.24991748 8.21980000
0.29157039 8.39130000
0.33322329 8.58200000
0.37487622 8.79020000
0.41652913 9.01240000
0.45818204 9.25050000
0.49983494 9.49950000
0.54148787 9.76130000
0.58314078 10.03330000
0.62479368 10.31430000
0.66644661 10.60340000
0.70809952 10.89850000
0.74975242 11.20380000
0.79140533 11.51160000
0.83305826 11.82320000
0.87471117 12.13750000
0.91636407 12.45070000
0.95801700 12.75930000
0.99966991 13.05940000
1.04132281 13.33530000
1.08297572 13.57050000
1.12462865 13.73720000
1.16628155 13.79780000
1.16628155 13.79780000
1.21209742 13.71600000
1.25791329 13.50210000
1.30372915 13.22090000
1.34954502 12.90920000
1.39536089 12.58630000
1.44117676 12.26300000
1.48699261 11.94540000
1.53280848 11.63780000
1.57862435 11.34040000
1.57862435 11.34040000
1.62128050 11.07760000
1.66393666 10.82570000
1.70659281 10.58700000
1.74924896 10.36200000
1.79190510 10.15070000
1.83456125 9.95280000
1.87721741 9.76870000
1.91987356 9.59650000
1.96252971 9.43720000
2.00518587 9.29010000
2.04784202 9.15100000
2.09049817 9.01980000
2.13315433 8.89500000
2.17581048 8.77530000
2.21846662 8.66050000
2.26112277 8.55070000
2.30377892 8.55700000
2.34643508 8.59110000
2.38909123 8.58310000
2.43174738 8.53130000
2.47440353 8.44220000
2.51705969 8.32510000
2.55971584 8.19550000
2.60237199 8.06650000
2.64502813 7.94620000
2.68768428 7.84640000
2.73034044 7.77050000
2.77299659 7.72430000
2.81565274 7.70870000
2.81565274 7.70870000
2.85773730 7.71740000
2.89982187 7.74340000
2.94190643 7.78550000
2.98399098 7.84270000
3.02607555 7.91040000
3.06816011 7.98640000
3.11024466 8.06700000
3.15232923 8.14680000
3.19441379 8.21950000
3.23649834 8.28420000
3.27858292 8.33610000
3.32066747 8.37200000
3.36275202 8.52440000
3.40483660 8.76490000
3.44692115 9.01000000
3.48900571 9.25070000
3.53109028 9.47860000
3.57317483 9.68560000
3.61525939 9.86460000
3.65734396 10.01230000
3.69942852 10.12590000
3.74151307 10.20690000
3.78359764 10.25360000
3.82568220 10.26900000
3.82568220 10.26900000
3.86908669 10.28570000
3.91249121 10.32690000
3.95589570 10.37100000
3.99930022 10.39740000
4.04270471 10.39370000
4.08610923 10.36230000
4.12951372 10.31960000
4.17291824 10.30430000
4.21632273 10.36660000
4.25972726 10.52690000
4.30313175 10.72490000
4.34653627 10.84520000
4.38994076 10.79450000
4.43334528 10.61100000
4.47674977 10.36960000
4.52015429 10.11080000
4.56355878 9.85330000
4.60696330 9.61270000
4.65036779 9.45280000
4.65036779 9.45280000
4.69522478 9.53510000
4.74008176 9.74670000
4.78493875 10.03420000
4.82979573 10.35890000
4.87465272 10.78230000
4.91950970 11.24050000
4.96436666 11.70860000
5.00922365 12.17670000
5.05408063 12.63240000
5.09893761 13.05850000
5.14379460 13.42860000
5.18865158 13.69710000
5.23350857 13.79780000

0.00000000 13.27830000
0.04165291 13.21170000
0.08330584 13.02610000
0.12495874 12.75580000
0.16661165 12.43570000
0.20826455 12.09710000
0.24991748 11.74720000
0.29157039 11.40290000
0.33322329 11.08250000
0.37487622 10.79230000
0.41652913 10.54150000
0.45818204 10.34060000
0.49983494 10.19480000
0.54148787 10.11970000
0.58314078 10.11500000
0.62479368 10.31430000
0.66644661 10.60340000
0.70809952 10.89850000
0.74975242 11.20380000
0.79140533 11.51160000
0.83305826 11.82320000
0.87471117 12.13750000
0.91636407 12.45070000
0.95801700 12.75930000
0.99966991 13.05940000
1.04132281 13.33530000
1.08297572 13.57050000
1.12462865 13.73720000
1.16628155 13.79780000
1.16628155 13.79780000
1.21209742 13.79020000
1.25791329 13.75000000
1.30372915 13.65470000
1.34954502 13.49300000
1.39536089 13.27510000
1.44117676 13.02250000
1.48699261 12.75780000
1.53280848 12.50450000
1.57862435 12.28750000
1.57862435 12.28750000
1.62128050 12.15010000
1.66393666 12.10530000
1.70659281 12.17940000
1.74924896 12.38000000
1.79190510 12.69490000
1.83456125 12.50840000
1.87721741 12.28190000
1.91987356 12.07120000
1.96252971 11.87980000
2.00518587 11.71460000
2.04784202 11.56920000
2.09049817 11.45090000
2.13315433 11.36240000
2.17581048 11.30550000
2.21846662 11.28360000
2.26112277 11.29560000
2.30377892 11.33990000
2.34643508 11.41930000
2.38909123 11.52840000
2.43174738 11.66740000
2.47440353 11.83400000
2.51705969 12.01650000
2.55971584 12.22880000
2.60237199 12.44940000
2.64502813 12.67690000
2.68768428 12.89750000
2.73034044 13.09060000
2.77299659 13.22770000
2.81565274 13.27830000
2.81565274 13.27830000
2.85773730 13.24680000
2.89982187 13.15970000
2.94190643 13.03440000
2.98399098 12.89040000
3.02607555 12.74250000
3.06816011 12.60140000
3.11024466 12.48340000
3.15232923 12.39480000
3.19441379 12.33110000
3.23649834 12.30910000
3.27858292 12.33130000
3.32066747 12.39690000
3.36275202 12.50570000
3.40483660 12.66100000
3.44692115 12.85530000
3.48900571 13.07960000
3.53109028 13.24140000
3.57317483 13.26540000
3.61525939 13.32120000
3.65734396 13.40300000
3.69942852 13.49940000
3.74151307 13.59320000
3.78359764 13.66180000
3.82568220 13.68720000
3.82568220 13.68720000
3.86908669 13.68990000
3.91249121 13.70080000
3.95589570 13.72350000
3.99930022 13.74950000
4.04270471 13.73220000
4.08610923 13.60270000
4.12951372 13.36620000
4.17291824 13.07940000
4.21632273 12.78240000
4.25972726 12.50740000
4.30313175 12.29910000
4.34653627 12.23980000
4.38994076 12.39580000
4.43334528 12.71530000
4.47674977 13.10800000
4.52015429 13.51720000
4.56355878 13.89080000
4.60696330 14.16840000
4.65036779 14.27390000
4.65036779 14.27390000
4.69522478 14.26980000
4.74008176 14.25500000
4.78493875 14.23120000
4.82979573 14.19990000
4.87465272 14.16090000
4.91950970 14.11740000
4.96436666 14.06950000
5.00922365 14.01780000
5.05408063 13.96300000
5.09893761 13.90680000
5.14379460 13.85410000
5.18865158 13.81370000
5.23350857 13.79780000

0.00000000 13.27830000
0.04165291 13.28280000
0.08330584 13.29630000
0.12495874 13.31890000
0.16661165 13.35040000
0.20826455 13.39120000
0.24991748 13.44030000
0.29157039 13.49970000
0.33322329 13.56550000
0.37487622 13.63930000
0.41652913 13.71040000
0.45818204 13.79910000
0.49983494 13.89450000
0.54148787 13.99670000
0.58314078 14.10470000
0.62479368 14.21780000
0.66644661 14.33490000
0.70809952 14.45360000
0.74975242 14.57520000
0.79140533 14.69680000
0.83305826 14.81640000
0.87471117 14.93200000
0.91636407 15.04090000
0.95801700 15.13680000
0.99966991 15.23920000
1.04132281 15.31080000
1.08297572 15.36420000
1.12462865 15.39740000
1.16628155 15.40850000
1.16628155 15.40850000
1.21209742 15.43830000
1.25791329 15.45450000
1.30372915 15.40600000
1.34954502 15.27840000
1.39536089 15.09080000
1.44117676 14.86400000
1.48699261 14.61040000
1.53280848 14.33950000
1.57862435 14.05640000
1.57862435 14.05640000
1.62128050 13.79300000
1.66393666 13.52510000
1.70659281 13.25990000
1.74924896 13.00030000
1.79190510 12.74930000
1.83456125 13.09950000
1.87721741 13.57040000
1.91987356 14.08170000
1.96252971 14.61380000
2.00518587 15.13020000
2.04784202 15.48700000
2.09049817 15.20200000
2.13315433 14.75530000
2.17581048 14.31930000
2.21846662 13.91720000
2.26112277 13.55860000
2.30377892 13.25570000
2.34643508 13.02370000
2.38909123 12.86330000
2.43174738 12.77790000
2.47440353 12.76350000
2.51705969 12.79900000
2.55971584 12.87310000
2.60237199 12.96790000
2.64502813 13.06450000
2.68768428 13.15270000
2.73034044 13.22120000
2.77299659 13.26400000
2.81565274 13.27830000
2.81565274 13.27830000
2.85773730 13.24680000
2.89982187 13.15970000
2.94190643 13.03440000
2.98399098 12.89040000
3.02607555 12.74250000
3.06816011 12.60140000
3.11024466 12.48340000
3.15232923 12.39480000
3.19441379 12.33110000
3.23649834 12.30910000
3.27858292 12.33130000
3.32066747 12.39690000
3.36275202 12.50570000
3.40483660 12.66100000
3.44692115 12.85530000
3.48900571 13.07960000
3.53109028 13.33930000
3.57317483 13.62340000
3.61525939 13.92400000
3.65734396 14.23360000
3.69942852 14.53730000
3.74151307 14.81260000
3.78359764 15.01600000
3.82568220 15.09400000
3.82568220 15.09400000
3.86908669 15.07020000
3.91249121 14.99670000
3.95589570 14.87100000
3.99930022 14.71530000
4.04270471 14.59120000
4.08610923 14.58220000
4.12951372 14.68010000
4.17291824 14.82140000
4.21632273 14.96370000
4.25972726 15.09600000
4.30313175 15.21630000
4.34653627 15.32700000
4.38994076 15.42600000
4.43334528 15.51730000
4.47674977 15.59420000
4.52015429 15.65710000
4.56355878 15.69980000
4.60696330 15.72170000
4.65036779 15.72230000
4.65036779 15.72230000
4.69522478 15.72490000
4.74008176 15.72130000
4.78493875 15.71550000
4.82979573 15.70910000
4.87465272 15.69790000
4.91950970 15.68410000
4.96436666 15.66590000
5.00922365 15.64210000
5.05408063 15.60900000
5.09893761 15.56230000
5.14379460 15.50070000
5.18865158 15.44060000
5.23350857 15.40850000

0.00000000 13.45650000
0.04165291 13.48760000
0.08330584 13.58160000
0.12495874 13.73480000
0.16661165 13.94140000
0.20826455 14.19530000
0.24991748 14.48960000
0.29157039 14.81880000
0.33322329 15.17720000
0.37487622 15.55970000
0.41652913 15.96090000
0.45818204 16.37400000
0.49983494 16.78940000
0.54148787 17.19160000
0.58314078 17.55850000
0.62479368 17.87640000
0.66644661 18.15420000
0.70809952 18.40760000
0.74975242 18.64380000
0.79140533 18.85820000
0.83305826 18.57040000
0.87471117 18.19640000
0.91636407 17.81100000
0.95801700 17.43260000
0.99966991 17.07680000
1.04132281 16.75250000
1.08297572 16.48200000
1.12462865 16.29610000
1.16628155 16.22650000
1.16628155 16.22650000
1.21209742 16.23060000
1.25791329 16.25020000
1.30372915 16.32100000
1.34954502 16.45500000
1.39536089 16.64160000
1.44117676 16.87000000
1.48699261 17.12600000
1.53280848 17.40130000
1.57862435 17.67450000
1.57862435 17.67450000
1.62128050 17.92480000
1.66393666 18.14400000
1.70659281 18.28690000
1.74924896 18.27110000
1.79190510 18.11200000
1.83456125 17.88850000
1.87721741 17.61050000
1.91987356 17.21960000
1.96252971 16.75580000
2.00518587 16.28050000
2.04784202 15.91620000
2.09049817 16.09070000
2.13315433 16.26210000
2.17581048 16.27480000
2.21846662 16.18450000
2.26112277 16.03630000
2.30377892 15.85610000
2.34643508 15.65730000
2.38909123 15.44140000
2.43174738 15.20910000
2.47440353 14.96050000
2.51705969 14.69850000
2.55971584 14.43260000
2.60237199 14.17460000
2.64502813 13.93820000
2.68768428 13.73740000
2.73034044 13.58430000
2.77299659 13.48870000
2.81565274 13.45650000
2.81565274 13.45650000
2.85773730 13.48770000
2.89982187 13.57890000
2.94190643 13.72210000
2.98399098 13.90150000
3.02607555 14.08560000
3.06816011 14.21640000
3.11024466 14.23280000
3.15232923 14.14650000
3.19441379 14.01060000
3.23649834 13.86020000
3.27858292 13.71220000
3.32066747 13.57640000
3.36275202 13.45770000
3.40483660 13.36230000
3.44692115 13.29190000
3.48900571 13.25060000
3.53109028 13.33930000
3.57317483 13.62350000
3.61525939 13.92400000
3.65734396 14.23360000
3.69942852 14.53730000
3.74151307 14.81260000
3.78359764 15.01600000
3.82568220 15.09400000
3.82568220 15.09400000
3.86908669 15.10380000
3.91249121 15.13470000
3.95589570 15.18300000
3.99930022 15.25230000
4.04270471 15.34570000
4.08610923 15.46820000
4.12951372 15.62210000
4.17291824 15.79690000
4.21632273 15.95530000
4.25972726 16.06790000
4.30313175 16.14050000
4.34653627 16.19460000
4.38994076 16.23180000
4.43334528 16.26330000
4.47674977 16.29210000
4.52015429 16.32610000
4.56355878 16.37460000
4.60696330 16.44850000
4.65036779 16.50090000
4.65036779 16.50090000
4.69522478 16.50280000
4.74008176 16.50580000
4.78493875 16.50860000
4.82979573 16.50530000
4.87465272 16.49520000
4.91950970 16.47740000
4.96436666 16.44760000
5.00922365 16.40790000
5.05408063 16.36050000
5.09893761 16.31090000
5.14379460 16.26600000
5.18865158 16.23810000
5.23350857 16.22650000

0.00000000 16.00580000
0.04165291 16.01870000
0.08330584 16.05720000
0.12495874 16.12130000
0.16661165 16.21230000
0.20826455 16.32890000
0.24991748 16.46900000
0.29157039 16.63500000
0.33322329 16.82420000
0.37487622 17.03710000
0.41652913 17.27250000
0.45818204 17.46260000
0.49983494 17.67100000
0.54148787 17.92080000
0.58314078 18.22570000
0.62479368 18.59300000
0.66644661 18.98070000
0.70809952 19.15680000
0.74975242 19.13700000
0.79140533 18.90810000
0.83305826 18.57040000
0.87471117 18.19640000
0.91636407 17.81100000
0.95801700 17.43260000
0.99966991 17.07680000
1.04132281 16.75250000
1.08297572 16.48200000
1.12462865 16.29610000
1.16628155 16.22650000
1.16628155 16.22650000
1.21209742 16.26070000
1.25791329 16.38320000
1.30372915 16.62350000
1.34954502 16.95130000
1.39536089 17.32730000
1.44117676 17.73080000
1.48699261 18.14990000
1.53280848 18.58340000
1.57862435 19.01390000
1.57862435 19.01390000
1.62128050 19.36180000
1.66393666 19.14330000
1.70659281 18.97890000
1.74924896 18.92280000
1.79190510 18.72990000
1.83456125 18.31550000
1.87721741 17.91010000
1.91987356 17.59310000
1.96252971 17.35150000
2.00518587 17.13870000
2.04784202 16.93790000
2.09049817 16.75370000
2.13315433 16.58180000
2.17581048 16.42120000
2.21846662 16.27280000
2.26112277 16.14180000
2.30377892 16.02760000
2.34643508 15.92930000
2.38909123 15.84630000
2.43174738 15.78230000
2.47440353 15.74010000
2.51705969 15.71650000
2.55971584 15.71790000
2.60237199 15.74490000
2.64502813 15.79360000
2.68768428 15.85990000
2.73034044 15.92990000
2.77299659 15.98480000
2.81565274 16.00580000
2.81565274 16.00580000
2.85773730 15.96640000
2.89982187 15.85910000
2.94190643 15.71050000
2.98399098 15.55490000
3.02607555 15.43230000
3.06816011 15.40760000
3.11024466 15.54340000
3.15232923 15.82680000
3.19441379 16.20320000
3.23649834 16.63530000
3.27858292 17.10280000
3.32066747 17.58890000
3.36275202 18.07680000
3.40483660 18.54130000
3.44692115 18.91810000
3.48900571 19.09020000
3.53109028 18.98670000
3.57317483 18.70780000
3.61525939 18.36770000
3.65734396 18.02920000
3.69942852 17.72480000
3.74151307 17.48390000
3.78359764 17.32460000
3.82568220 17.26890000
3.82568220 17.26890000
3.86908669 17.02600000
3.91249121 16.76470000
3.95589570 16.56790000
3.99930022 16.44390000
4.04270471 16.38270000
4.08610923 16.37110000
4.12951372 16.40350000
4.17291824 16.49590000
4.21632273 16.67740000
4.25972726 16.96660000
4.30313175 17.33460000
4.34653627 17.73720000
4.38994076 18.11620000
4.43334528 18.35500000
4.47674977 18.25580000
4.52015429 17.91470000
4.56355878 17.52320000
4.60696330 17.18710000
4.65036779 17.03020000
4.65036779 17.03020000
4.69522478 17.02020000
4.74008176 16.99090000
4.78493875 16.94480000
4.82979573 16.88550000
4.87465272 16.81540000
4.91950970 16.73800000
4.96436666 16.65090000
5.00922365 16.56320000
5.05408063 16.47250000
5.09893761 16.38250000
5.14379460 16.30280000
5.18865158 16.24700000
5.23350857 16.22650000

0.00000000 16.00580000
0.04165291 16.01870000
0.08330584 16.05720000
0.12495874 16.12130000
0.16661165 16.21240000
0.20826455 16.32890000
0.24991748 16.46900000
0.29157039 16.63500000
0.33322329 16.82420000
0.37487622 17.03710000
0.41652913 17.27250000
0.45818204 17.53000000
0.49983494 17.80540000
0.54148787 18.09890000
0.58314078 18.40320000
0.62479368 18.70640000
0.66644661 18.98070000
0.70809952 19.15680000
0.74975242 19.13700000
0.79140533 18.90810000
0.83305826 19.03520000
0.87471117 19.15070000
0.91636407 19.17750000
0.95801700 19.11730000
0.99966991 19.00620000
1.04132281 18.87950000
1.08297572 18.76860000
1.12462865 18.69400000
1.16628155 18.66680000
1.16628155 18.66680000
1.21209742 18.72800000
1.25791329 18.89340000
1.30372915 19.13450000
1.34954502 19.41640000
1.39536089 19.69340000
1.44117676 19.91190000
1.48699261 19.96940000
1.53280848 19.82500000
1.57862435 19.59140000
1.57862435 19.59140000
1.62128050 19.42190000
1.66393666 19.82190000
1.70659281 19.55280000
1.74924896 19.18470000
1.79190510 18.99130000
1.83456125 18.93860000
1.87721741 18.80210000
1.91987356 18.61080000
1.96252971 18.41180000
2.00518587 18.24200000
2.04784202 18.14420000
