#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS:  84  76
# Band-Index:    1
   0.63351    -16.452417  0.080  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.080
   0.67535    -16.461187  0.080  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.084
   0.71719    -16.472247  0.084  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.084
   0.75902    -16.483944  0.084  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.088
   0.80086    -16.495480  0.084  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.088
   0.80086    -16.495483  0.084  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.088
   0.83389    -16.504256  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   0.86692    -16.512602  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   0.89995    -16.520442  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   0.93298    -16.527777  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   0.96601    -16.534498  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   0.99904    -16.540650  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   1.03207    -16.546198  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   1.06510    -16.551155  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   1.09813    -16.555530  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   1.13116    -16.559342  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   1.16419    -16.562617  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   1.19722    -16.565380  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   1.23025    -16.567686  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   1.26328    -16.569539  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   1.29631    -16.570995  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   1.32934    -16.572095  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   1.36237    -16.572859  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   1.39539    -16.573309  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.098
   1.42842    -16.573470  0.094  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.098
   1.42842    -16.573470  0.094  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.098
   1.46045    -16.573460  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.098
   1.49247    -16.573471  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.098
   1.52450    -16.573497  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.098
   1.55653    -16.573520  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.098
   1.58855    -16.573575  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.098
   1.62058    -16.573625  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   1.65260    -16.573676  0.098  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   1.68463    -16.573756  0.098  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   1.71665    -16.573839  0.098  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.102
   1.74868    -16.573934  0.100  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.102
   1.78070    -16.574017  0.100  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.102
   1.81273    -16.574096  0.094  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.102
   1.84475    -16.574159  0.094  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.102
   1.87678    -16.574226  0.094  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.104
   1.90880    -16.574255  0.094  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.104
   1.94083    -16.574274  0.094  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.104
   1.94083    -16.574274  0.094  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.104
   1.97569    -16.573207  0.094  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.104
   2.01056    -16.570067  0.098  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   2.04542    -16.564909  0.098  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   2.08029    -16.557820  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.098
   2.11515    -16.548994  0.094  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   2.15002    -16.538604  0.094  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   2.18488    -16.526959  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.094
   2.21975    -16.514359  0.090  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   2.25461    -16.501231  0.090  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   2.28947    -16.488010  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.090
   2.32434    -16.475200  0.084  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.086
   2.35920    -16.463307  0.082  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.085
   2.35920    -16.463307  0.082  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.085
   2.39618    -16.462852  0.082  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.087
   2.43316    -16.461564  0.082  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.087
   2.47014    -16.459539  0.083  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.086
   2.50712    -16.456949  0.081  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.084
   2.54410    -16.454115  0.080  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.084
   2.58108    -16.451466  0.080  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.084
   2.61806    -16.449544  0.080  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.082
   2.65504    -16.448836  0.080  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.084
 
# Band-Index:    2
   2.65504    -16.448834  0.080  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.084
   2.61806    -16.449542  0.080  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.082
   2.58108    -16.451463  0.080  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.084
   2.54410    -16.454111  0.080  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.084
   2.50712    -16.456945  0.081  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.084
   2.47014    -16.459534  0.083  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.086
   2.43316    -16.461559  0.082  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.087
   2.39618    -16.462845  0.082  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.087
   2.35920    -16.463300  0.082  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.085
   2.35920    -16.463300  0.082  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.085
   2.32434    -16.452666  0.082  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.084
   2.28947    -16.443587  0.078  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.084
   2.25461    -16.436117  0.080  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.080
   2.21975    -16.430164  0.078  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.080
   2.18488    -16.425539  0.078  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.078
   2.15002    -16.422007  0.074  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.080
   2.11515    -16.419357  0.076  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.080
   2.08029    -16.417391  0.074  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.078
   2.04542    -16.416003  0.074  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.078
   2.01056    -16.415059  0.076  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.076
   1.97569    -16.414523  0.076  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.076
   1.94083    -16.414358  0.076  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.078
   1.94083    -16.414358  0.076  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.078
   1.90880    -16.418022  0.074  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.078
   1.87678    -16.427838  0.076  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.080
   1.84475    -16.441430  0.080  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.082
   1.81273    -16.456848  0.080  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.086
   1.78070    -16.472794  0.082  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.086
   1.74868    -16.488511  0.084  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.088
   1.71665    -16.503494  0.086  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   1.68463    -16.517421  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   1.65260    -16.530072  0.090  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.094
   1.62058    -16.541298  0.090  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.094
   1.58855    -16.550965  0.094  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   1.55653    -16.558980  0.094  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   1.52450    -16.565281  0.094  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   1.49247    -16.569810  0.094  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   1.46045    -16.572543  0.094  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   1.42842    -16.573469  0.094  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.098
   1.42842    -16.573469  0.094  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.098
   1.39539    -16.572788  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   1.36237    -16.570798  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   1.32934    -16.567520  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   1.29631    -16.562977  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   1.26328    -16.557248  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   1.23025    -16.550413  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   1.19722    -16.542555  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   1.16419    -16.533791  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   1.13116    -16.524220  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   1.09813    -16.513979  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   1.06510    -16.503181  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.092
