#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS:  84  76
# Band-Index:    1
   2.28947    -16.443587  0.000  0.000  0.000  0.000  0.004  0.001  0.352  0.004  0.483  0.845
   2.25461    -16.436117  0.000  0.000  0.000  0.000  0.005  0.001  0.368  0.005  0.467  0.849
   2.21975    -16.430164  0.000  0.000  0.000  0.000  0.006  0.001  0.387  0.006  0.449  0.849
   2.18488    -16.425539  0.000  0.000  0.000  0.000  0.006  0.001  0.404  0.006  0.430  0.851
   2.15002    -16.422007  0.000  0.000  0.000  0.000  0.007  0.000  0.421  0.007  0.414  0.851
   2.11515    -16.419357  0.002  0.000  0.000  0.000  0.008  0.000  0.435  0.008  0.400  0.853
   2.08029    -16.417391  0.002  0.000  0.000  0.000  0.009  0.000  0.446  0.009  0.388  0.853
   2.04542    -16.416003  0.002  0.000  0.000  0.000  0.010  0.000  0.454  0.010  0.378  0.853
   2.01056    -16.415059  0.002  0.000  0.000  0.000  0.010  0.000  0.459  0.010  0.372  0.852
   1.97569    -16.414523  0.002  0.000  0.000  0.000  0.010  0.000  0.463  0.010  0.368  0.854
   1.94083    -16.414358  0.001  0.000  0.000  0.000  0.005  0.001  0.401  0.013  0.431  0.854
   1.94083    -16.414358  0.001  0.000  0.000  0.000  0.005  0.001  0.401  0.013  0.431  0.854
   1.90880    -16.418022  0.001  0.000  0.000  0.000  0.005  0.001  0.397  0.012  0.434  0.853
   1.87678    -16.427838  0.001  0.000  0.000  0.000  0.004  0.001  0.389  0.011  0.442  0.850
   1.84475    -16.441430  0.001  0.000  0.000  0.000  0.003  0.001  0.378  0.011  0.450  0.847
   1.81273    -16.456848  0.001  0.000  0.000  0.000  0.003  0.001  0.366  0.010  0.459  0.845
   1.78070    -16.472794  0.001  0.000  0.000  0.000  0.004  0.001  0.357  0.011  0.466  0.841
   1.74868    -16.488511  0.001  0.000  0.000  0.000  0.003  0.001  0.351  0.009  0.471  0.838
   1.71665    -16.503494  0.001  0.000  0.000  0.000  0.004  0.001  0.344  0.010  0.474  0.835
   1.68463    -16.517421  0.001  0.000  0.000  0.000  0.004  0.001  0.340  0.010  0.477  0.831
   1.65260    -16.530072  0.001  0.000  0.000  0.000  0.004  0.001  0.335  0.010  0.479  0.830
   1.62058    -16.541298  0.001  0.000  0.000  0.000  0.004  0.001  0.332  0.010  0.479  0.828
   1.58855    -16.550965  0.001  0.000  0.000  0.000  0.004  0.001  0.331  0.010  0.480  0.826
   1.55653    -16.558980  0.001  0.000  0.000  0.000  0.004  0.001  0.328  0.009  0.480  0.824
   1.52450    -16.565281  0.001  0.000  0.000  0.000  0.004  0.001  0.327  0.009  0.480  0.823
   1.49247    -16.569810  0.001  0.000  0.000  0.000  0.004  0.002  0.325  0.009  0.481  0.822
   1.46045    -16.572543  0.001  0.000  0.000  0.000  0.004  0.002  0.325  0.009  0.481  0.822
   1.42842    -16.573469  0.001  0.000  0.000  0.000  0.004  0.006  0.403  0.004  0.404  0.822
   1.42842    -16.573469  0.001  0.000  0.000  0.000  0.004  0.006  0.403  0.004  0.404  0.822
   1.39539    -16.572788  0.000  0.000  0.000  0.000  0.016  0.000  0.806  0.000  0.000  0.822
   1.36237    -16.570798  0.000  0.000  0.000  0.000  0.014  0.000  0.807  0.000  0.000  0.822
   1.32934    -16.567520  0.000  0.000  0.000  0.000  0.014  0.000  0.806  0.000  0.000  0.823
   1.29631    -16.562977  0.000  0.000  0.000  0.000  0.014  0.000  0.810  0.000  0.000  0.824
   1.26328    -16.557248  0.000  0.000  0.000  0.000  0.014  0.000  0.808  0.000  0.000  0.826
   1.23025    -16.550413  0.000  0.000  0.000  0.000  0.014  0.000  0.812  0.000  0.000  0.828
   1.19722    -16.542555  0.000  0.000  0.000  0.000  0.012  0.000  0.812  0.000  0.000  0.828
   1.16419    -16.533791  0.000  0.000  0.000  0.000  0.012  0.000  0.814  0.000  0.000  0.830
   1.13116    -16.524220  0.000  0.000  0.000  0.000  0.014  0.000  0.816  0.000  0.000  0.832
   1.09813    -16.513979  0.000  0.000  0.000  0.000  0.012  0.000  0.818  0.000  0.000  0.834
   1.06510    -16.503181  0.002  0.000  0.000  0.000  0.012  0.000  0.820  0.000  0.000  0.834
   1.03207    -16.491952  0.002  0.000  0.000  0.000  0.014  0.000  0.822  0.000  0.000  0.836
   0.99904    -16.480431  0.002  0.000  0.000  0.000  0.014  0.000  0.824  0.000  0.000  0.840
   0.96601    -16.468746  0.002  0.000  0.000  0.000  0.014  0.000  0.824  0.000  0.000  0.840
   0.93298    -16.457036  0.002  0.000  0.000  0.000  0.014  0.000  0.826  0.000  0.000  0.844
   0.89995    -16.445440  0.002  0.000  0.000  0.000  0.016  0.000  0.828  0.000  0.000  0.844
   0.86692    -16.434115  0.002  0.000  0.000  0.000  0.016  0.000  0.828  0.000  0.000  0.846
   0.83389    -16.423262  0.002  0.000  0.000  0.000  0.018  0.000  0.829  0.000  0.000  0.848
   0.80086    -16.412954  0.002  0.000  0.000  0.000  0.020  0.000  0.830  0.000  0.000  0.852
   0.80086    -16.412960  0.002  0.000  0.000  0.000  0.000  0.000  0.208  0.020  0.622  0.852
   0.75902    -16.418397  0.000  0.000  0.000  0.000  0.002  0.002  0.636  0.000  0.212  0.854
   0.71719    -16.431545  0.000  0.000  0.000  0.000  0.002  0.002  0.634  0.000  0.212  0.852
   0.67535    -16.441091  0.000  0.000  0.000  0.000  0.002  0.002  0.632  0.000  0.210  0.850
   0.63351    -16.446897  0.000  0.000  0.000  0.000  0.002  0.002  0.632  0.000  0.210  0.850
   0.59167    -16.448834  0.000  0.000  0.000  0.000  0.002  0.002  0.632  0.000  0.210  0.848
   0.59167    -16.448834  0.000  0.000  0.000  0.000  0.002  0.002  0.632  0.000  0.210  0.848
   0.55880    -16.450402  0.000  0.000  0.000  0.000  0.002  0.002  0.630  0.000  0.212  0.846
   0.52593    -16.454919  0.000  0.000  0.000  0.000  0.002  0.002  0.628  0.000  0.212  0.848
   0.49306    -16.461894  0.000  0.000  0.000  0.000  0.002  0.002  0.624  0.000  0.214  0.844
   0.46019    -16.470735  0.000  0.000  0.000  0.000  0.004  0.002  0.620  0.000  0.214  0.842
   0.42732    -16.480795  0.000  0.000  0.000  0.000  0.005  0.004  0.614  0.000  0.216  0.840
   0.39445    -16.491541  0.000  0.000  0.000  0.000  0.006  0.004  0.612  0.000  0.216  0.838
   0.36158    -16.502482  0.000  0.000  0.000  0.000  0.006  0.004  0.608  0.000  0.216  0.834
   0.32871    -16.513303  0.000  0.000  0.000  0.000  0.008  0.004  0.606  0.000  0.215  0.834
   0.29584    -16.523703  0.002  0.000  0.000  0.000  0.004  0.008  0.468  0.000  0.352  0.830
   0.26297    -16.533458  0.002  0.000  0.000  0.000  0.004  0.008  0.454  0.000  0.362  0.828
   0.23009    -16.542396  0.002  0.000  0.000  0.000  0.004  0.008  0.442  0.000  0.370  0.827
   0.19722    -16.550370  0.002  0.000  0.000  0.000  0.004  0.008  0.432  0.000  0.378  0.826
   0.16435    -16.557265  0.002  0.000  0.000  0.000  0.004  0.008  0.427  0.000  0.384  0.826
   0.13148    -16.563022  0.002  0.000  0.000  0.000  0.004  0.008  0.420  0.000  0.388  0.824
   0.09861    -16.567554  0.002  0.000  0.000  0.000  0.004  0.008  0.416  0.000  0.392  0.822
   0.06574    -16.570820  0.002  0.000  0.000  0.000  0.004  0.008  0.413  0.000  0.394  0.823
   0.03287    -16.572797  0.002  0.000  0.000  0.000  0.004  0.008  0.411  0.000  0.396  0.822
   0.00000    -16.573469  0.001  0.000  0.000  0.000  0.004  0.006  0.403  0.004  0.404  0.822
 
# Band-Index:    3
   0.00000    -16.573468  0.002  0.000  0.000  0.000  0.008  0.004  0.576  0.000  0.230  0.822
   0.03287    -16.572795  0.002  0.000  0.000  0.000  0.008  0.004  0.598  0.000  0.209  0.822
   0.06574    -16.570819  0.002  0.000  0.000  0.000  0.008  0.004  0.598  0.000  0.209  0.823
   0.09861    -16.567552  0.002  0.000  0.000  0.000  0.008  0.004  0.598  0.000  0.208  0.822
   0.13148    -16.563021  0.002  0.000  0.000  0.000  0.008  0.004  0.598  0.000  0.208  0.824
   0.16435    -16.557264  0.002  0.000  0.000  0.000  0.008  0.004  0.600  0.000  0.210  0.826
   0.19722    -16.550368  0.002  0.000  0.000  0.000  0.008  0.004  0.600  0.000  0.211  0.826
   0.23009    -16.542394  0.002  0.000  0.000  0.000  0.008  0.004  0.602  0.000  0.213  0.827
   0.26297    -16.533457  0.002  0.000  0.000  0.000  0.008  0.004  0.602  0.000  0.212  0.828
   0.29584    -16.523702  0.002  0.000  0.000  0.000  0.008  0.004  0.604  0.000  0.214  0.830
   0.32871    -16.512402  0.000  0.000  0.000  0.000  0.000  0.000  0.204  0.016  0.608  0.828
   0.36158    -16.499417  0.000  0.000  0.000  0.000  0.000  0.000  0.204  0.016  0.608  0.832
   0.39445    -16.485209  0.000  0.000  0.000  0.000  0.000  0.000  0.204  0.016  0.612  0.832
   0.42732    -16.469762  0.000  0.000  0.000  0.000  0.000  0.000  0.204  0.020  0.612  0.836
   0.46019    -16.453148  0.000  0.000  0.000  0.000  0.000  0.000  0.204  0.020  0.612  0.840
   0.49306    -16.435405  0.000  0.000  0.000  0.000  0.000  0.000  0.204  0.020  0.616  0.844
   0.52593    -16.416628  0.000  0.000  0.000  0.000  0.000  0.000  0.204  0.022  0.616  0.848
   0.55880    -16.396840  0.000  0.000  0.000  0.000  0.000  0.000  0.208  0.024  0.620  0.852
   0.59167    -16.376327  0.002  0.000  0.000  0.000  0.000  0.000  0.207  0.026  0.622  0.858
   0.59167    -16.376327  0.002  0.000  0.000  0.000  0.000  0.000  0.207  0.026  0.622  0.858
   0.63351    -16.378063  0.002  0.000  0.000  0.000  0.000  0.000  0.206  0.026  0.622  0.858
   0.67535    -16.383090  0.002  0.000  0.000  0.000  0.000  0.000  0.208  0.024  0.622  0.856
   0.71719    -16.390932  0.002  0.000  0.000  0.000  0.000  0.000  0.208  0.022  0.622  0.855
   0.75902    -16.401078  0.002  0.000  0.000  0.000  0.000  0.000  0.208  0.020  0.622  0.854
   0.80086    -16.401762  0.000  0.000  0.000  0.000  0.004  0.004  0.638  0.000  0.212  0.858
   0.80086    -16.401769  0.000  0.000  0.000  0.000  0.000  0.004  0.000  0.004  0.850  0.858
   0.83389    -16.386389  0.000  0.000  0.000  0.000  0.000  0.004  0.000  0.004  0.852  0.862
   0.86692    -16.369174  0.000  0.000  0.000  0.000  0.000  0.004  0.000  0.004  0.858  0.866
   0.89995    -16.350286  0.000  0.000  0.000  0.000  0.000  0.006  0.000  0.006  0.861  0.871
   0.93298    -16.360973  0.002  0.000  0.000  0.000  0.000  0.008  0.390  0.008  0.455  0.866
   0.96601    -16.383572  0.002  0.000  0.000  0.000  0.000  0.008  0.358  0.008  0.482  0.860
   0.99904    -16.405943  0.002  0.000  0.000  0.000  0.000  0.008  0.330  0.008  0.504  0.854
   1.03207    -16.427770  0.002  0.000  0.000  0.000  0.000  0.008  0.308  0.008  0.524  0.850
   1.06510    -16.448786  0.002  0.000  0.000  0.000  0.000  0.008  0.288  0.008  0.540  0.846
   1.09813    -16.468750  0.002  0.000  0.000  0.000  0.000  0.008  0.270  0.008  0.554  0.841
   1.13116    -16.487432  0.002  0.000  0.000  0.000  0.000  0.008  0.256  0.008  0.564  0.838
   1.16419    -16.504642  0.002  0.000  0.000  0.000  0.000  0.008  0.242  0.008  0.574  0.834
   1.19722    -16.520201  0.002  0.000  0.000  0.000  0.000  0.008  0.232  0.008  0.582  0.832
   1.23025    -16.533980  0.002  0.000  0.000  0.000  0.000  0.008  0.224  0.008  0.588  0.830
   1.26328    -16.545841  0.002  0.000  0.000  0.000  0.000  0.008  0.216  0.008  0.594  0.826
   1.29631    -16.555668  0.002  0.000  0.000  0.000  0.000  0.008  0.211  0.008  0.598  0.824
   1.32934    -16.563403  0.002  0.000  0.000  0.000  0.000  0.008  0.206  0.008  0.600  0.824
   1.36237    -16.568973  0.002  0.000  0.000  0.000  0.000  0.008  0.204  0.008  0.602  0.824
