#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 120  52
# Band-Index    1
   1.37536    -14.100760  0.500  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.504
   1.41040    -14.119993  0.500  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.504
   1.44544    -14.133823  0.500  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.504
   1.48049    -14.142151  0.496  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.504
   1.51553    -14.144926  0.496  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.504
   1.51553    -14.144926  0.496  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.504
   1.54414    -14.143077  0.496  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.504
   1.57276    -14.137523  0.498  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.504
   1.60137    -14.128293  0.498  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.504
   1.62998    -14.115424  0.504  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.504
   1.65860    -14.098998  0.504  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.506
   1.68721    -14.079099  0.504  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.506
   1.71582    -14.055851  0.506  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.506
   1.74444    -14.029437  0.506  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.508
   1.77305    -14.000032  0.508  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.508
   1.80166    -13.967903  0.508  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.510
   1.83028    -13.933400  0.504  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.512
   1.85889    -13.896985  0.506  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.514
   1.88750    -13.859321  0.510  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.518
   1.91612    -13.821330  0.514  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.516
   1.94473    -13.784359  0.512  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.520
   1.97334    -13.750337  0.518  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.520
   2.00196    -13.721996  0.516  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.524
   2.03057    -13.702766  0.516  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.524
   2.05918    -13.695891  0.518  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.526
   2.05918    -13.695891  0.518  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.526
   2.08254    -13.694750  0.518  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.526
   2.10591    -13.691334  0.518  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.526
   2.12927    -13.685654  0.518  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.526
   2.15263    -13.677733  0.518  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.524
   2.17599    -13.667599  0.516  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.524
   2.19936    -13.655293  0.518  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.526
   2.22272    -13.640870  0.520  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.528
   2.24608    -13.624394  0.522  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.530
   2.26944    -13.605938  0.520  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.528
   2.29281    -13.585598  0.520  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.528
   2.31617    -13.563487  0.524  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.532
   2.33953    -13.539733  0.524  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.532
   2.36290    -13.514493  0.528  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.536
   2.38626    -13.487953  0.526  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.534
   2.40962    -13.460324  0.528  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.536
   2.43298    -13.431876  0.532  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.540
   2.45635    -13.402915  0.528  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.542
   2.47971    -13.373816  0.534  0.004  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.542
   2.50307    -13.345053  0.535  0.004  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.544
   2.50307    -13.345053  0.535  0.004  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.544
   2.51959    -13.345198  0.533  0.004  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.543
   2.53611    -13.345628  0.534  0.004  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.543
   2.55263    -13.346337  0.535  0.004  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.544
   2.56915    -13.347293  0.533  0.004  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.543
   2.58567    -13.348468  0.534  0.004  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.543
   2.60219    -13.349826  0.533  0.004  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.543
   2.61871    -13.351327  0.535  0.004  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.544
   2.63523    -13.352928  0.533  0.004  0.002  0.001  0.000  0.000  0.000  0.000  0.000  0.543
   2.65175    -13.354577  0.534  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.544
   2.66827    -13.356237  0.534  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.543
   2.68479    -13.357860  0.533  0.004  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.543
   2.70131    -13.359402  0.534  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.543
   2.71783    -13.360823  0.533  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.542
   2.73435    -13.362088  0.532  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.542
   2.75087    -13.363167  0.534  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.542
   2.76739    -13.364033  0.534  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.543
   2.78391    -13.364668  0.533  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.542
   2.80043    -13.365053  0.532  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.542
   2.81695    -13.365182  0.534  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.542
 
# Band-Index    2
   2.81695    -13.365155  0.534  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.542
   2.80043    -13.365025  0.532  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.542
   2.78391    -13.364640  0.533  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.542
   2.76739    -13.364005  0.534  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.543
   2.75087    -13.363139  0.534  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.542
   2.73435    -13.362060  0.532  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.542
   2.71783    -13.360795  0.533  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.542
   2.70131    -13.359374  0.534  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.543
   2.68479    -13.357832  0.533  0.004  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.543
   2.66827    -13.356209  0.534  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.543
   2.65175    -13.354548  0.534  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.544
   2.63523    -13.352899  0.533  0.004  0.002  0.001  0.000  0.000  0.000  0.000  0.000  0.543
   2.61871    -13.351299  0.535  0.004  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.544
   2.60219    -13.349797  0.533  0.004  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.543
   2.58567    -13.348439  0.534  0.004  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.543
   2.56915    -13.347264  0.533  0.004  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.543
   2.55263    -13.346308  0.535  0.004  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.544
   2.53611    -13.345599  0.534  0.004  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.543
   2.51959    -13.345169  0.533  0.004  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.543
   2.50307    -13.345024  0.535  0.004  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.544
   2.50307    -13.345024  0.535  0.004  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.544
   2.47971    -13.317079  0.534  0.004  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.542
   2.45635    -13.290515  0.538  0.004  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.546
   2.43298    -13.265996  0.540  0.004  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.548
   2.40962    -13.244156  0.542  0.004  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.550
   2.38626    -13.225571  0.542  0.002  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.554
   2.36290    -13.210632  0.544  0.002  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.552
   2.33953    -13.199495  0.546  0.002  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.552
   2.31617    -13.192020  0.544  0.002  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.552
   2.29281    -13.187800  0.548  0.002  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.556
   2.26944    -13.186255  0.546  0.002  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.554
   2.24608    -13.186739  0.546  0.002  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.554
   2.22272    -13.188607  0.546  0.002  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.554
   2.19936    -13.191290  0.548  0.002  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.552
   2.17599    -13.194302  0.546  0.002  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.554
   2.15263    -13.197250  0.544  0.002  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.552
   2.12927    -13.199832  0.544  0.002  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.552
   2.10591    -13.201829  0.546  0.002  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.550
   2.08254    -13.203086  0.548  0.002  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.554
   2.05918    -13.203514  0.548  0.002  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.556
   2.05918    -13.203514  0.548  0.002  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.556
   2.03057    -13.195189  0.550  0.002  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.550
   2.00196    -13.171663  0.546  0.002  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.554
   1.97334    -13.136331  0.550  0.002  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.558
   1.94473    -13.092873  0.554  0.002  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.562
   1.91612    -13.044381  0.556  0.002  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.562
   1.88750    -12.993295  0.562  0.002  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.570
   1.85889    -12.941569  0.568  0.002  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.570
   1.83028    -12.890876  0.568  0.002  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.576
   1.80166    -12.842731  0.576  0.002  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.584
   1.77305    -12.798506  0.580  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.582
   1.74444    -12.759338  0.584  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.590
   1.71582    -12.726028  0.586  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.592
   1.68721    -12.698892  0.592  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.598
   1.65860    -12.677711  0.594  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.600
   1.62998    -12.661867  0.596  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.602
   1.60137    -12.650588  0.600  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.602
   1.57276    -12.643117  0.602  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.602
   1.54414    -12.638878  0.598  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.604
   1.51553    -12.637505  0.600  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.600
   1.51553    -12.637505  0.600  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.600
   1.48049    -12.639566  0.600  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.600
   1.44544    -12.645948  0.600  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.600
   1.41040    -12.657180  0.596  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.600
   1.37536    -12.673931  0.596  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.596
   1.34031    -12.696725  0.592  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.596
   1.30527    -12.725660  0.588  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.592
   1.27022    -12.760342  0.584  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.592
   1.23518    -12.799934  0.580  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.588
   1.20014    -12.843328  0.576  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.580
   1.16509    -12.889343  0.572  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.580
   1.13005    -12.936860  0.564  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.572
   1.09500    -12.984801  0.560  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.568
   1.05996    -13.032267  0.556  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.564
   1.02492    -13.078462  0.552  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.564
   0.98987    -13.122686  0.548  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.556
   0.95483    -13.164370  0.548  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.556
   0.91979    -13.203014  0.544  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.552
   0.88474    -13.238205  0.540  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.548
   0.84970    -13.269582  0.540  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.548
   0.84970    -13.269582  0.540  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.548
   0.83802    -13.279143  0.540  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.548
   0.82634    -13.288237  0.540  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.548
   0.81465    -13.296857  0.540  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.548
   0.80297    -13.304995  0.540  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.544
   0.79129    -13.312641  0.536  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.544
   0.77961    -13.319790  0.536  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.544
   0.76793    -13.326439  0.536  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.544
   0.75625    -13.332573  0.536  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.544
   0.74457    -13.338192  0.536  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.544
   0.73289    -13.343290  0.536  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.544
   0.72120    -13.347864  0.536  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.544
   0.70952    -13.351910  0.536  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.544
   0.69784    -13.355421  0.536  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.544
   0.68616    -13.358401  0.536  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.544
   0.67448    -13.360840  0.536  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.544
   0.66280    -13.362740  0.536  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.544
   0.65112    -13.364096  0.534  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.544
   0.63943    -13.364911  0.534  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.544
   0.62775    -13.365155  0.534  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.542
   0.62775    -13.365155  0.534  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.542
   0.59471    -13.297120  0.536  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.544
   0.56167    -13.229599  0.544  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.552
   0.52863    -13.163358  0.544  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.552
   0.49559    -13.099178  0.552  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.560
   0.46256    -13.037821  0.552  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.560
   0.42952    -12.980032  0.560  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.568
   0.39648    -12.926396  0.568  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.576
   0.36344    -12.877351  0.568  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.576
   0.33040    -12.833172  0.576  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.584
   0.29736    -12.793922  0.576  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.584
   0.26432    -12.759549  0.584  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.592
   0.23128    -12.729875  0.584  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.592
   0.19824    -12.704676  0.592  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.592
   0.16520    -12.683756  0.592  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.600
   0.13216    -12.666907  0.592  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.600
   0.09912    -12.653962  0.600  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.600
   0.06608    -12.644791  0.600  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.600
   0.03304    -12.639323  0.600  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.600
   0.00000    -12.637505  0.600  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.600
 
# Band-Index    3
   0.00000    -12.228181  0.630  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.630
   0.03304    -12.229160  0.630  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.630
   0.06608    -12.232054  0.628  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.628
   0.09912    -12.236735  0.628  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.628
   0.13216    -12.242991  0.628  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.628
   0.16520    -12.250562  0.624  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.624
   0.19824    -12.259173  0.624  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.624
   0.23128    -12.268528  0.620  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.620
   0.26432    -12.278305  0.620  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.620
   0.29736    -12.288229  0.616  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.620
   0.33040    -12.298037  0.616  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.620
   0.36344    -12.307472  0.616  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.620
   0.39648    -12.316329  0.612  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.616
   0.42952    -12.324400  0.612  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.616
   0.46256    -12.331515  0.612  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.616
   0.49559    -12.337537  0.608  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.612
   0.52863    -12.342341  0.608  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.612
   0.56167    -12.345847  0.608  0.000  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.612
   0.59471    -12.347962  0.608  0.000  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.612
   0.62775    -12.348674  0.608  0.000  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.612
   0.62775    -12.348674  0.608  0.000  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.612
   0.63943    -12.357830  0.604  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.608
   0.65112    -12.375834  0.604  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.612
   0.66280    -12.395925  0.604  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.608
   0.67448    -12.416517  0.604  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.608
   0.68616    -12.437124  0.600  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.604
